case_id,state,node,heat_W,condition,mechanical_sink_node,thermal_contact_R_K_W,qualification
SBP084,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,auxiliary_branch,0.036896917329158244,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,controller_allocation,0.06571092644537445,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP084,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,shared_contact_loop,55.93471983986698,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,main_before_sense,2.57599328413779,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,main_after_sense,18.02718672649573,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,auxiliary_branch,0.03629285703429533,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,controller_allocation,0.0585643735330661,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,input_capacitor_leakage,0.05618139979866488,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,shared_contact_loop,0.0732955344287941,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,auxiliary_branch,0.02911310302461925,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,controller_allocation,0.06574311656637702,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP085,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,shared_contact_loop,49.64030354678143,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,main_before_sense,2.25053035575284,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,main_after_sense,15.749257507553933,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,auxiliary_branch,0.04531794702655251,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,controller_allocation,0.058997733240667406,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,input_capacitor_leakage,0.05677039938269292,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,shared_contact_loop,0.0928194504321467,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,auxiliary_branch,0.036896917329158244,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,controller_allocation,0.06571092644537445,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP086,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,shared_contact_loop,49.04071107552858,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,main_before_sense,2.2471742406166,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,main_after_sense,15.725768024832647,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,auxiliary_branch,0.035740576536798394,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,controller_allocation,0.05903846060063604,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,input_capacitor_leakage,0.05681278835885777,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,shared_contact_loop,0.0732955344287941,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,auxiliary_branch,0.02911310302461925,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,controller_allocation,0.06574311656637702,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP087,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,shared_contact_loop,60.029491597804615,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,main_before_sense,10.976245565342756,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,main_after_sense,21.946869072413254,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,controller_allocation,0.05724412044129651,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,input_capacitor_leakage,0.054433271305169006,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,shared_contact_loop,0.09249372884673436,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,auxiliary_branch,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,controller_allocation,0.06571129901989274,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP088,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,shared_contact_loop,59.34766776697375,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,main_before_sense,10.957974508422419,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,main_after_sense,21.910331640059944,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,controller_allocation,0.05728715277561193,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,input_capacitor_leakage,0.054478644383169135,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,shared_contact_loop,0.0730673526964285,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,auxiliary_branch,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,controller_allocation,0.06574338166934955,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP089,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,shared_contact_loop,52.352871395493914,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,main_before_sense,9.518237813683223,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,main_after_sense,19.031240290191906,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,controller_allocation,0.057826850749684265,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,input_capacitor_leakage,0.055209362162418014,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,shared_contact_loop,0.09249372884673436,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,auxiliary_branch,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,controller_allocation,0.06571129901989274,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP090,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,shared_contact_loop,51.73047376825314,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,main_before_sense,9.503069843722878,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,main_after_sense,19.000908523657227,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,controller_allocation,0.05786881879628954,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,input_capacitor_leakage,0.055253416902026134,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,shared_contact_loop,0.0730673526964285,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,auxiliary_branch,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,controller_allocation,0.06574338166934955,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP091,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,shared_contact_loop,60.04308971630135,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,main_before_sense,10.976609389649274,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,main_after_sense,21.947596627845275,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,auxiliary_branch,0.04635929570621138,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,controller_allocation,0.05724326468646227,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,input_capacitor_leakage,0.0544323689598256,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,shared_contact_loop,0.0928194504321467,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,auxiliary_branch,0.036896917329158244,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,controller_allocation,0.06571079144537445,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP092,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,shared_contact_loop,59.358311562751794,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,main_before_sense,10.958260166449657,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,main_after_sense,21.910902882891897,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,auxiliary_branch,0.03655893357391492,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,controller_allocation,0.05728647913025801,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,input_capacitor_leakage,0.05447793412655216,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,shared_contact_loop,0.0732955344287941,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,auxiliary_branch,0.02911310302461925,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,controller_allocation,0.06574298156637702,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP093,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,shared_contact_loop,52.3650813307369,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,main_before_sense,9.51853484875159,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,main_after_sense,19.031834278634243,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,auxiliary_branch,0.04559698956219581,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,controller_allocation,0.05782602992245846,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,input_capacitor_leakage,0.055208500487990086,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,shared_contact_loop,0.0928194504321467,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,auxiliary_branch,0.036896917329158244,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,controller_allocation,0.06571079144537445,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP094,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,shared_contact_loop,51.74002973956468,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,main_before_sense,9.503303123497252,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,main_after_sense,19.00137501899508,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,auxiliary_branch,0.03595965047562009,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,controller_allocation,0.05786817255167125,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,input_capacitor_leakage,0.05525273855196141,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,shared_contact_loop,0.0732955344287941,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,auxiliary_branch,0.02911310302461925,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,controller_allocation,0.06574298156637702,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP095,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,main_before_sense,1.5045442179575816,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,main_after_sense,10.528167028602184,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,controller_allocation,0.07533979913565077,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,input_capacitor_leakage,0.0735187080852061,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,cold,shared_contact_loop,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP096,cold,auxiliary_branch,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
