id,pn,configuration,product_role,representation_role,qualification_status,parent_assembly,mount_interface,mass_source,mass_owner,mass_kg,mass_basis,source_revision,allocated_dynamics_mass_kg,allocated_dynamics_mass_source,allocated_mass_reference,handoff_sha256,receipt_sha256,geometry_snapshot_sha256
M5_bottom_washer_4,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_bottom_washer_4,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_nut_4,WP01-MT-NUT5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_nut_4,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_bolt_5,WP01-MT-M5X25-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_bolt_5,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_top_washer_5,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_top_washer_5,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_bottom_washer_5,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_bottom_washer_5,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_nut_5,WP01-MT-NUT5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_nut_5,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_bolt_6,WP01-MT-M5X25-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_bolt_6,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_top_washer_6,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_top_washer_6,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_bottom_washer_6,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_bottom_washer_6,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_nut_6,WP01-MT-NUT5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_nut_6,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_bolt_7,WP01-MT-M5X25-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_bolt_7,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_top_washer_7,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_top_washer_7,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_bottom_washer_7,WP01-MT-WASHER5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_bottom_washer_7,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
M5_interstage_nut_7,WP01-MT-NUT5-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,M5_interstage_nut_7,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_-1,WP03_SHEAR_WEB_-1,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_INBOARD_SHEAR_CLIPS,CAD_ESTIMATE,shear_web_-1,0.37481192610096153,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.37481192610096153,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-150_-94,WP03_SHEAR_CLIP_-1_-150_-94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-150_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-150_-94,WP03_SHEAR_RAIL_SCREW_-1_-150_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_-94,UNKNOWN,shear_rail_screw_-1_-150_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-150_-94,WP03_SHEAR_WEB_SCREW_-1_-150_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_-94,UNKNOWN,shear_web_screw_-1_-150_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-150_94,WP03_SHEAR_CLIP_-1_-150_94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-150_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-150_94,WP03_SHEAR_RAIL_SCREW_-1_-150_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_94,UNKNOWN,shear_rail_screw_-1_-150_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-150_94,WP03_SHEAR_WEB_SCREW_-1_-150_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_94,UNKNOWN,shear_web_screw_-1_-150_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-90_-94,WP03_SHEAR_CLIP_-1_-90_-94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-90_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-90_-94,WP03_SHEAR_RAIL_SCREW_-1_-90_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_-94,UNKNOWN,shear_rail_screw_-1_-90_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-90_-94,WP03_SHEAR_WEB_SCREW_-1_-90_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_-94,UNKNOWN,shear_web_screw_-1_-90_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-90_94,WP03_SHEAR_CLIP_-1_-90_94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-90_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-90_94,WP03_SHEAR_RAIL_SCREW_-1_-90_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_94,UNKNOWN,shear_rail_screw_-1_-90_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-90_94,WP03_SHEAR_WEB_SCREW_-1_-90_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_94,UNKNOWN,shear_web_screw_-1_-90_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-30_-94,WP03_SHEAR_CLIP_-1_-30_-94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-30_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-30_-94,WP03_SHEAR_RAIL_SCREW_-1_-30_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_-94,UNKNOWN,shear_rail_screw_-1_-30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-30_-94,WP03_SHEAR_WEB_SCREW_-1_-30_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_-94,UNKNOWN,shear_web_screw_-1_-30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_-30_94,WP03_SHEAR_CLIP_-1_-30_94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-30_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_-30_94,WP03_SHEAR_RAIL_SCREW_-1_-30_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_94,UNKNOWN,shear_rail_screw_-1_-30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_-30_94,WP03_SHEAR_WEB_SCREW_-1_-30_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_94,UNKNOWN,shear_web_screw_-1_-30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_30_-94,WP03_SHEAR_CLIP_-1_30_-94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_30_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_30_-94,WP03_SHEAR_RAIL_SCREW_-1_30_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_-94,UNKNOWN,shear_rail_screw_-1_30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_web_screw_-1_30_-94,WP03_SHEAR_WEB_SCREW_-1_30_-94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_-94,UNKNOWN,shear_web_screw_-1_30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_clip_-1_30_94,WP03_SHEAR_CLIP_-1_30_94,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_30_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
shear_rail_screw_-1_30_94,WP03_SHEAR_RAIL_SCREW_-1_30_94,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_94,UNKNOWN,shear_rail_screw_-1_30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
