path,bytes,mtime_ns,sha256,exists
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\00_authority\A3_01_PROTECTED_HASHES.csv,7980,1788532675548596500,A2C9C6804D3FD908A79F38897F0F12D10ED0501EB4E4EF2A1FE8DD4B8D58DEF1,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\00_authority\A3_02_DONOR_IDENTITY_WARNING.md,891,1788532675550603200,046615A4382886F13EBEE0DC798E1ADA10D52CAE1774994A85EE9A3F8F62BDD3,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\01_a3_2c\_partial_rows.json,18564,1788536910158367600,C5028884CF90D336251748CF3957078933C2046A0363BE168CE757538E5626EB,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\01_a3_2c\A3_02C_RESULTS.csv,2385,1788537210539852300,867B2002FC1EDC98EBD7BCC79F2570139C9B36379F5CDC75209E9113CC57E6E8,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\01_a3_2c\A3_02C_RESULTS.json,23849,1788537210543898700,C0FB3C3835021FA316F5AFC7DE1B61A08C658FD5502D391F4CD500FC11F4779D,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\_candidates_meta.json,1570,1788538128358490400,8DE2DBF207084B802F2DAB8BD84538BFB48C6818A20EBEB06596173CB38DED0F,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_30_DEPLOYER_REFERENCE_MODEL.json,10620,1788538119184274700,5E39B5133C18847DB1B4A6E0C80C6CE4B5ACAE5263AB55B3DD488A262ACD9C56,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_31_LOCAL_STATION_CLEARANCE.csv,114208,1788538133391840900,029C8116295D22030A740FEE182E2832EDE4563033A4C8E48C56BF4608F9E34C,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_32_EJECTION_TRACE.csv,78487,1788538133400869500,380B518E9D9523508D3A953921C612CFDEAC4043F25384D40FB6B4741CDF073D,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_33_DELTA_SENSITIVITY.csv,293,1788538133400869500,634ACB7944245C03C653DD66BC079A3A93A60081D1460BF42301BA99DBE4485B,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_35_CANDIDATE_RANKING.csv,759,1788538205699755500,0D10591AD7997479FCD6CD4FF2C74FA3ADAC3A6769040C9F8306FD28B640661A,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_36_A3_4_HANDOFF.json,2289,1788538349839464800,2894772C6E81E4F9CC5665FFE939A07E1BE55DEB05119F67D4CDA468C505B7C9,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\02_a3_3\A3_3_FINAL_GATE.json,8508,1788538349840477400,4507A1CED2D8787C800691F6280B10473EB098DA0953897438B809762E7EF568,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\_a3_4_part1.json,2779,1788538838459031800,1E192920369A3615F6A4B3AD7DC4ABF5D70C33A7DF5C89CE3AE4F81BFA7BF9EF,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\_primary_station.npy,9288,1788538838461031500,958324317DA4D949A26C94D0510C252D0344AE0018CA09488144EFBB803D6296,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_40_FULLARM_EXTREMA_ATTRIBUTION.csv,2312,1788538838408441100,F2D1B8D829A3A09F53432AC2A520944932EE565A11CDCDE781FB8CA2FA743535,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_41_FULLARM_STATION_ENVELOPE.csv,22149,1788538838457031600,CE8044DE10B5CC331966E40F8B04C1942302AC6EE0C59C7193238C82BA1B6ECF,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_42_FULL_SYSTEM_CDS_RECHECK.json,941,1788539172112738300,501E40CBAFFE43184EAB24BEADC63D9D5E4E2F4689D50AD9AEC3BFFCE86DCA7C,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_43_COMPONENT_TRUTH_TABLE.csv,4021,1788538838393934500,9141290A1627656B987BD3689E9CF3AD3C5E8FDC5647E80505645E887C34B6E8,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_45_DISTAL_STOW_TRADE.csv,663,1788539172113739100,2A7844CDEA0A46B2A8C4A2B75B2D0C1D798C8738E596880FEAF80C073BC4785B,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_46_LOCAL_POCKET_REQUIREMENTS.csv,1774,1788539172110738400,3DEF0D5623CD26E4D11089651A4440BF313C6CF17B9391D934B59A1E52439752,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_49_SELF_COLLISION_STATUS.json,600,1788539175041346100,F6FFD6C21C905DA81CF70559DF96127DE4579B845B6B949E342E09963DEE9888,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_4_ARCHITECTURE_TRADE.csv,778,1788539175042344400,E16587B21D3877840357BA04A288C12C9774E2D12104FEBA99F47C00B84271BC,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_4_FINAL_GATE.json,9822,1788539175043346500,7126A161D6672F52FBA948B306E11121F268B715CFCB4D8531B28DC1CBEC2352,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\03_a3_4\A3_5_HANDOFF.json,681,1788539175044346300,DC7863ADE931E689A0141561E3E1BDB1A86EEF5B4F40232C61694FDF5A22FF4E,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\04_a3_2d\_partial.json,17117,1788539928501717100,A58512AC32363D8F00C85DC38312B01C729F24544C48CAA410ABA7748ADE9FA3,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\04_a3_2d\A3_2D_FINAL_GATE.json,5089,1788540196583835900,3ED227D61F132E9ED823293917EC29779471351A1358A90AAB961D2712AEE270,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\04_a3_2d\A3_2D_RESULTS.csv,2192,1788539928502715800,CE4CE25BCFD564A132EA543BFE7A245777314B90AD662EDC6F3515758039A645,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\04_a3_2d\A3_2D_RESULTS.json,18467,1788539928506611600,F20E5D6091F99EEC895307BDE6D7345E2EAD18179CED7E32DE48C533C1AC96D9,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\04_a3_2d\A3_2D_SUBSET_DIAGNOSTIC.json,3349,1788540084976849600,7847EC8ACB9A41C2364DEB654E07460C4CB883EBB573F7ACAAD7EC09594869D0,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\10_stow\A3_02_ROBUST_STOW.json,13089,1788533194843207900,FE6E23C115548124A181888FF116A00BAE0E2A34E6846E264B3422391D13730D,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\10_stow\A3_02_STOW_MARGIN_SWEEP.csv,2041,1788533194841208200,1444FBD957D02CD6D52B546DE290A8A88CA923486312BB2AE933C61890B7EBFE,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\10_stow\A3_02B_CORRIDOR_IN_BOX.csv,559,1788533630175467800,F31006196319DA7CC2BB2827D4CB9B72342C8AC48FAD1C0F50301C99D6CC7E85,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\10_stow\A3_02B_CORRIDOR_IN_BOX.json,3722,1788533630177468100,8664D0152ADF56497756D6C9D7D6E9D5FB557436B4E4346FF0FFEE6FD2692F4B,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_01_input_authority.py,10155,1788514165960468300,F929607D81A9AC41CD7CDE44DEF7B180F0CF928C0AC291CCA0FFDDE39E9FABC2,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_02_robust_stow.py,8506,1788532786708488700,5C1B69ACEC8CF37C281ECC01AF592B59A51AD18716F60B60010F52A14C07E28A,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_02b_corridor_in_box.py,7680,1788533359159401900,655FBF285E645BA8E036DEBC17509CE0D2B8461DFEF37D65610B7595E97217FB,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_02c_envelope_authority_correction.py,13924,1788536249283704800,6F8639BBD07418230281FEC1302797B926DEA90F66870555FB54D2C23F49CF90,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_02d_fullsystem_reopt.py,10787,1788539429855533200,C8580074884C30A6F4AE8009D44044BCFF0FAF86320A7FB9B2566FC229B91FF0,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_03_deployer_zone_and_ejection.py,14884,1788538095554178900,ABFFFFC40393DB0DA74C4CA1FECDDC05BA5EAA20D9FFE517ED267CDA0C6B595E,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_03b_station_rail_ejection.py,15687,1788537955434393200,6D15E342B0AD5F01F9A01B9D526AC81DABE28C37D20AE88D12CD7E047F393B8B,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_04_fullarm_station_attribution.py,13777,1788538781012576000,ED5E28AD8B4EF6C087D52A2F050DE47DB2D776A1515F221658D7FFBA4E7A9D27,True
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\MECHANICAL_ENGINEERING_RELEASE_R2\_work\mode_a_native_design_r1\99_tools\a3_04b_zones_pockets_gate.py,16870,1788539091200892100,15AE45A429DA605F7C2D18A65BBB841441B6B89310C0D1C338D9BB5682F40D72,True
