lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,energy_J,joint_work_J,momentum_dP_norm,momentum_dL_norm,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad
ODR01_DYNAMICS_T_SM,235,2.350000000000e+00,6.9829777640932414e-03,9.7028626942684184e-04,-1.5336222522655831e-03,9.8904849708315656e-01,5.2881907405661115e-02,-1.0160716752470005e-01,9.3072862824220365e-02,1.5348638522543526e-01,-4.1055632377696306e-02,2.0670941724071795e-01,1.6974681481494454e+01,6.2153358514154412e-02,6.2153358515799652e-02,1.1857187100668868e-16,5.7743105356573977e-17,-8.5076844398987950e-01,-1.6148316932084139e+00,-1.2084519978716244e+00,-5.5923818303938211e-01,-2.8358572855312880e-01,8.4324224202344049e-06
ODR01_DYNAMICS_T_SM,236,2.360000000000e+00,7.0907096979244619e-03,9.8590034918905100e-04,-1.5554420985919796e-03,9.8889047422337639e-01,5.3556227718201725e-02,-1.0178807114719185e-01,9.4162354659366093e-02,1.5417256524697662e-01,-3.8995466297088485e-02,2.0661139511114701e-01,1.7096935566134000e+01,6.2274475524088532e-02,6.2274475522388351e-02,1.2609900516398658e-16,3.7367087251761353e-17,-8.5728486884218913e-01,-1.6191718580042578e+00,-1.2069926098933534e+00,-5.5417694119676142e-01,-2.8575790715085814e-01,8.3561069423534214e-06
ODR01_DYNAMICS_T_SM,237,2.370000000000e+00,7.1990559055890788e-03,1.0014866974776551e-03,-1.5774811466882682e-03,9.8873169241117098e-01,5.4232883085553754e-02,-1.0195827798811820e-01,9.5252004512599103e-02,1.5483557042336640e-01,-3.6940058208655827e-02,2.0647632104425789e-01,1.7218909019426032e+01,6.2382545123356115e-02,6.2382545125321279e-02,1.5047163822030530e-16,5.9311309326677408e-17,-8.6379561892069612e-01,-1.6235082432040744e+00,-1.2055344928108351e+00,-5.4912010689405233e-01,-2.8792819412511594e-01,8.2798579231648098e-06
ODR01_DYNAMICS_T_SM,238,2.380000000000e+00,7.3080017872472402e-03,1.0170398479241753e-03,-1.5997388095634185e-03,9.8857217347004778e-01,5.4911766824709371e-02,-1.0211781199794208e-01,9.6341622249407455e-02,1.5547514913829213e-01,-3.4890241666408361e-02,2.0630441147533010e-01,1.7340591266970527e+01,6.2477479915237520e-02,6.2477479914188741e-02,1.0710424936134174e-16,1.4556180355367166e-16,-8.7030018115618679e-01,-1.6278405070859856e+00,-1.2040777615286467e+00,-5.4406807862696860e-01,-2.9009641844991929e-01,8.2036813713501865e-06
ODR01_DYNAMICS_T_SM,239,2.390000000000e+00,7.4175325151200457e-03,1.0325543372814252e-03,-1.6222143975087281e-03,9.8841193950819972e-01,5.5592771479845621e-02,-1.0226670147248398e-01,9.7431018504204006e-02,1.5609106222269009e-01,-3.2846842368531706e-02,2.0609590105127570e-01,1.7461971796901956e+01,6.2559200797178360e-02,6.2559200796794986e-02,6.5184990141936348e-17,8.7237793105211502e-17,-8.7679804321492116e-01,-1.6321683084179648e+00,-1.2026225307866520e+00,-5.3902125431998871e-01,-2.9226240934444753e-01,8.1275832869778543e-06
ODR01_DYNAMICS_T_SM,240,2.400000000000e+00,7.5276330403183760e-03,1.0480247095404551e-03,-1.6449071173094628e-03,9.8825101291231576e-01,5.6275788885381581e-02,-1.0240497899636682e-01,9.8520004769913544e-02,1.5668308301790188e-01,-3.0810677651875385e-02,2.0585104231074702e-01,1.7583040160495614e+01,6.2627637036220332e-02,6.2627637037393227e-02,8.0995054621063269e-17,2.3594790199309580e-17,-8.8328869355992223e-01,-1.6364913064986562e+00,-1.2011689151462757e+00,-5.3398003127875371e-01,-2.9442599629347199e-01,8.0515696607850265e-06
ODR01_DYNAMICS_T_SM,241,2.410000000000e+00,7.6382880984635186e-03,1.0634455200685955e-03,-1.6678160709466955e-03,9.8808941633855529e-01,5.6960710224190129e-02,-1.0253268140855351e-01,9.9608393490011132e-02,1.5725099742582105e-01,-2.8782555996899533e-02,2.0557010535205672e-01,1.7703785974816935e+01,6.2682726334759797e-02,6.2682726333132419e-02,1.3459486817628835e-16,9.7303143316457318e-17,-8.8977162151226485e-01,-1.6408091611981968e+00,-1.1997170289767771e+00,-5.2894480614246420e-01,-2.9658700906778623e-01,7.9756464734600531e-06
ODR01_DYNAMICS_T_SM,242,2.420000000000e+00,7.7494822152905816e-03,1.0788113398074867e-03,-1.6909402542736318e-03,9.8792717270281771e-01,5.7647426085681693e-02,-1.0264984976863696e-01,1.0069599815081669e-01,1.5779460394622591e-01,-2.6763276543434061e-02,2.0525337748933681e-01,1.7824198925743222e+01,6.2724414886601368e-02,6.2724414889010677e-02,7.9721821457351802e-17,2.0888836804026048e-17,-8.9624631731236482e-01,-1.6451215329990365e+00,-1.1982669864415243e+00,-5.2391597483627772e-01,-2.9874527774463594e-01,7.8998196949246599e-06
ODR01_DYNAMICS_T_SM,243,2.430000000000e+00,7.8611997138145120e-03,1.0941167593284053e-03,-1.7142785565444781e-03,9.8776430517440694e-01,5.8335826527812634e-02,-1.0275652929132527e-01,1.0178263336463159e-01,1.5831371370152827e-01,-2.4753628617592081e-02,2.0490116289739077e-01,1.7944268768330431e+01,6.2752657423305769e-02,6.2752657421859981e-02,1.8200548080610225e-16,8.0042028526428938e-17,-9.0271227218126993e-01,-1.6494280830367598e+00,-1.1968189014842678e+00,-5.1889393252370508e-01,-3.0090063272814982e-01,7.8240952836161395e-06
ODR01_DYNAMICS_T_SM,244,2.440000000000e+00,7.9734247193518556e-03,1.1093563931289393e-03,-1.7378297588222017e-03,9.8760083716390012e-01,5.9025801132707528e-02,-1.0285276932413311e-01,1.0286811496359034e-01,1.5880815044917132e-01,-2.2754391270170090e-02,2.0451378224567707e-01,1.8063985331358715e+01,6.2767417250835220e-02,6.2767417250705906e-02,1.1616172636829685e-16,8.5618752915607906e-17,-9.0916897838194699e-01,-1.6537284731409061e+00,-1.1953728878154144e+00,-5.1387907355900864e-01,-3.0305290476976876e-01,7.7484791857696139e-06
ODR01_DYNAMICS_T_SM,245,2.450000000000e+00,8.0861411669599960e-03,1.1245248836494468e-03,-1.7615925337350279e-03,9.8743679231676029e-01,5.9717239068148575e-02,-1.0293862327526261e-01,1.0395226007864627e-01,1.5927775058192917e-01,-2.0766332826851849e-02,2.0409157232188155e-01,1.8183338517499280e+01,6.2768666276524970e-02,6.2768666277108212e-02,2.7274355006481269e-16,8.7013286881213273e-17,-9.1561592928057545e-01,-1.6580223658757915e+00,-1.1939290588983011e+00,-5.0887179143959704e-01,-3.0520192498867749e-01,7.6729773347002068e-06
ODR01_DYNAMICS_T_SM,246,2.460000000000e+00,8.1993328073930796e-03,1.1396169054758581e-03,-1.7855654444521010e-03,9.8727219450270742e-01,6.0410029144640595e-02,-1.0301414857163627e-01,1.0503488722616373e-01,1.5972236311636950e-01,-1.8790210450527020e-02,2.0363488564553106e-01,1.8302318306498414e+01,6.2756385026419767e-02,6.2756385025018291e-02,1.7826341206873999e-16,9.9625850365530138e-17,-9.2205261940783068e-01,-1.6623094245813279e+00,-1.1924875279354692e+00,-5.0387247875842633e-01,-3.0734752489223255e-01,7.5975956500853403e-06
ODR01_DYNAMICS_T_SM,247,2.470000000000e+00,8.3129832135502083e-03,1.1546271695092726e-03,-1.8097469439407054e-03,9.8710706780581114e-01,6.1104059873384582e-02,-1.0307940660691671e-01,1.0611581639119405e-01,1.6014184966975670e-01,-1.6826769716014968e-02,2.0314409007210651e-01,1.8420914757692152e+01,6.2730562653031299e-02,6.2730562655471847e-02,1.8631931528314482e-16,8.5693408319198409e-17,-9.2847854452018053e-01,-1.6665893134138468e+00,-1.1910484078549379e+00,-4.9888152715639189e-01,-3.0948953639639509e-01,7.5223400372468714e-06
ODR01_DYNAMICS_T_SM,248,2.480000000000e+00,8.4270757877740951e-03,1.1695504269117901e-03,-1.8341353748302625e-03,9.8694143651695843e-01,6.1799219524912845e-02,-1.0313446266982317e-01,1.0719486910184278e-01,1.6053608442568001e-01,-1.4876744197484058e-02,2.0261956838812223e-01,1.8539118010707991e+01,6.2691196933589002e-02,6.2691196931900880e-02,1.1123893155135927e-16,1.2770042298319701e-16,-9.3489320166116741e-01,-1.6708616973869161e+00,-1.1896118112964786e+00,-4.9389932727473118e-01,-3.1162779184615824e-01,7.4472163864334111e-06
ODR01_DYNAMICS_T_SM,249,2.490000000000e+00,8.5415937676341126e-03,1.1843814734439676e-03,-1.8587289683014178e-03,9.8677532512096233e-01,6.2495396184859248e-02,-1.0317938590666124e-01,1.0827186851643887e-01,1.6090495408870195e-01,-1.2940855068830817e-02,2.0206171789763305e-01,1.8656918289903132e+01,6.2638294258870436e-02,6.2638294258867910e-02,7.8810685003042802e-17,3.8409535665717230e-17,-9.4129608922270280e-01,-1.6751262424121645e+00,-1.1881778505978891e+00,-4.8892626870741684e-01,-3.1376212403597931e-01,7.3722305721024756e-06
ODR01_DYNAMICS_T_SM,250,2.500000000000e+00,8.6565202336671195e-03,1.1991151532609035e-03,-1.8835258443441569e-03,9.8660875828980210e-01,6.3192477811802469e-02,-1.0321424923854172e-01,1.0934663949104205e-01,1.6124835782833327e-01,-1.1019810717282790e-02,2.0147095000064055e-01,1.8774305904306519e+01,6.2571869612711023e-02,6.2571869612688416e-02,3.9860910728675901e-17,3.5638436219571493e-17,-9.4768670700635660e-01,-1.6793826153401015e+00,-1.1867466377812657e+00,-4.8396273995355421e-01,-3.1589236623020961e-01,7.2973884522027295e-06
ODR01_DYNAMICS_T_SM,251,2.510000000000e+00,8.7718381157195734e-03,1.2137463630944761e-03,-1.9085240110981428e-03,9.8644176087074809e-01,6.3890352292640340e-02,-1.0323912931064678e-01,1.1041900865937730e-01,1.6156620721264295e-01,-9.1143063704698588e-03,2.0084768976386966e-01,1.8891271251114279e+01,6.2491946542307136e-02,6.2491946541238137e-02,1.1631705747361534e-16,8.5916985311239264e-17,-9.5406455628464337e-01,-1.6836304840009371e+00,-1.1853182845392796e+00,-4.7900912836978027e-01,-3.1801835218352387e-01,7.2226958674562287e-06
ODR01_DYNAMICS_T_SM,252,2.520000000000e+00,8.8875301999930302e-03,1.2282700562309995e-03,-1.9337213647141155e-03,9.8627435787645823e-01,6.4588907498255022e-02,-1.0325410642499679e-01,1.1148880450492567e-01,1.6185842613182649e-01,-7.2250237371968371e-03,2.0019237548438901e-01,1.9007804817670728e+01,6.2398557119441929e-02,6.2398557121585374e-02,1.4703252574089423e-16,5.7239714136130277e-17,-9.6042913986231382e-01,-1.6878695172454039e+00,-1.1838929022214493e+00,-4.7406582012265996e-01,-3.2013991616135057e-01,7.1481586406406359e-06
ODR01_DYNAMICS_T_SM,253,2.530000000000e+00,9.0035791363973442e-03,1.2426812462935505e-03,-1.9591156895513739e-03,9.8610657447622041e-01,6.5288031338192304e-02,-1.0325926446428056e-01,1.1255585742667268e-01,1.6212495071205626e-01,-5.3526306621371998e-03,1.9950545824655422e-01,1.9123897182571710e+01,6.2291741892773658e-02,6.2291741891022712e-02,1.4768600685300367e-16,1.2638523844197815e-16,-9.6677996213764672e-01,-1.6920993849855790e+00,-1.1824706018204141e+00,-4.6913320014108073e-01,-3.2225689296030369e-01,7.0737825758714029e-06
ODR01_DYNAMICS_T_SM,254,2.540000000000e+00,9.1199674449919041e-03,1.2569750114618415e-03,-1.9847046576316760e-03,9.8593843598275732e-01,6.5987611814975186e-02,-1.0325469083963092e-01,1.1361999981712120e-01,1.6236572921994274e-01,-3.4977807946590285e-03,1.9878740147275006e-01,1.9239539019757956e+01,6.2171549831339309e-02,6.2171549832448179e-02,7.7579192288977285e-17,5.6787773349955040e-17,-9.7311652916373093e-01,-1.6963197582357004e+00,-1.1810514939582100e+00,-4.6421165206865556e-01,-3.2436911792860956e-01,6.9995734578840911e-06
ODR01_DYNAMICS_T_SM,255,2.550000000000e+00,9.2366775238731883e-03,1.2711464979187968e-03,-2.0104858294219866e-03,9.8576996784531989e-01,6.6687537076962400e-02,-1.0324047639907773e-01,1.1468106611702421e-01,1.6258072195794218e-01,-1.6611132719675046e-03,1.9803868046841139e-01,1.9354721098165545e+01,6.2038038259438849e-02,6.2038038258884320e-02,7.9721821457351802e-17,2.9788984946983706e-17,-9.7943834870976509e-01,-1.7005303091529953e+00,-1.1796356888725408e+00,-4.5930155821611229e-01,-3.2647642698654111e-01,6.9255370513164708e-06
ODR01_DYNAMICS_T_SM,256,2.560000000000e+00,9.3536916557414290e-03,1.2851909239939801e-03,-2.0364566534737060e-03,9.8560119563621917e-01,6.7387695471437872e-02,-1.0321671537181425e-01,1.1573889288980518e-01,1.6276990115105047e-01,1.5674758324485023e-04,1.9725978196180996e-01,1.9469434285827262e+01,6.1891272783077045e-02,6.1891272782381511e-02,2.5172027167143304e-16,3.5286117171117885e-17,-9.8574493032233623e-01,-1.7047307110784917e+00,-1.1782232964030552e+00,-4.5440329951369918e-01,-3.2857865664684399e-01,6.8516790999908774e-06
ODR01_DYNAMICS_T_SM,257,2.570000000000e+00,9.4709920154469295e-03,1.2991035837099070e-03,-2.0626144670306329e-03,9.8543214504184540e-01,6.8087975596001660e-02,-1.0318350528472463e-01,1.1679331887836346e-01,1.6293325082512275e-01,1.9551925504872145e-03,1.9645120363908464e-01,1.9583669550801734e+01,6.1731327208149639e-02,6.1731327209784477e-02,1.5515838457795457e-16,1.9022728010386233e-17,-9.9203578538671777e-01,-1.7089206385778486e+00,-1.1768144259776181e+00,-4.4951725546357491e-01,-3.3067564403516991e-01,6.7780053261963221e-06
ODR01_DYNAMICS_T_SM,258,2.580000000000e+00,9.5885606772765260e-03,1.3128798503963851e-03,-2.0889564964930861e-03,9.8526284185237756e-01,6.8788266349104774e-02,-1.0314094688497086e-01,1.1784418506372393e-01,1.6307076667715925e-01,3.7336277843391481e-03,1.9561345367500052e-01,1.9697417962944542e+01,6.1558283450569823e-02,6.1558283448928684e-02,9.7144514654701197e-17,1.0513429697561116e-16,-9.9831042718815632e-01,-1.7130997674821711e+00,-1.1754091865985850e+00,-4.4464380409220794e-01,-3.3276722691050559e-01,6.7045214299707621e-06
ODR01_DYNAMICS_T_SM,259,2.590000000000e+00,9.7063796219130430e-03,1.3265151806068902e-03,-2.1154798575158886e-03,9.8509331194885807e-01,6.9488456981217167e-02,-1.0308914407368787e-01,1.1889133473114738e-01,1.6318245593790812e-01,5.4914750723666847e-03,1.9474705025992745e-01,1.9810670697372977e+01,6.1372231438545956e-02,6.1372231440361559e-02,5.7219584981527968e-17,7.4366153338912186e-17,-1.0045683709731568e+00,-1.7172677749288312e+00,-1.1740076868290776e+00,-4.3978332190277769e-01,-3.3485324368560165e-01,6.6312330883833704e-06
ODR01_DYNAMICS_T_SM,260,2.600000000000e+00,9.8244307442546079e-03,1.3400051171528391e-03,-2.1421815562484865e-03,9.8492358129597957e-01,7.0188437141874949e-02,-1.0302820380969541e-01,1.1993461351265849e-01,1.6326833722712106e-01,7.2281720779680068e-03,1.9385252112351289e-01,1.9923419034031419e+01,6.1173269007221212e-02,6.1173269006275587e-02,1.2813490069415586e-16,3.4564120394242746e-17,-1.0108091340107803e+00,-1.7214243394022932e+00,-1.1726100347792550e+00,-4.3493618382756372e-01,-3.3693353344740584e-01,6.5581459548166571e-06
ODR01_DYNAMICS_T_SM,261,2.610000000000e+00,9.9426958602498970e-03,1.3533452930967541e-03,-2.1690584893726051e-03,9.8475367592759588e-01,7.0888096930054559e-02,-1.0295823604721419e-01,1.2097386945439378e-01,1.6332844040181499e-01,8.9431725680370697e-03,1.9293040305554685e-01,2.0035654362067810e+01,6.0961501785906216e-02,6.0961501785552326e-02,1.1123893155135927e-16,1.5139438249179950e-16,-1.0170322356539250e+00,-1.7255691407749296e+00,-1.1712163380925904e+00,-4.3010276318035068e-01,-3.3900793597748979e-01,6.4852656582487932e-06
ODR01_DYNAMICS_T_SM,262,2.620000000000e+00,1.0061156714601288e-02,1.3665314347296477e-03,-2.1961074453906372e-03,9.8458362193865312e-01,7.1587326939509852e-02,-1.0287935364135252e-01,1.2200895305737647e-01,1.6336280639787593e-01,1.0635946625362314e-02,1.9198124142449038e-01,2.0147368179865378e+01,6.0737043078129702e-02,6.0737043079168725e-02,1.2098374922832816e-16,1.5344215056539699e-16,-1.0232371974006220e+00,-1.7297018603478447e+00,-1.1698267039321426e+00,-4.2528343160881998e-01,-3.4107629177248178e-01,6.4125978025357709e-06
ODR01_DYNAMICS_T_SM,263,2.630000000000e+00,1.0179794988010568e-02,1.3795593649686838e-03,-2.2233251053896917e-03,9.8441344547361709e-01,7.2286018305269623e-02,-1.0279167226921275e-01,1.2303971732912537e-01,1.6337148706535462e-01,1.2305980845681994e-02,1.9100558969416542e-01,2.0258552097364714e+01,6.0500013734755456e-02,6.0500013733361724e-02,5.7638781684452542e-17,9.7369806187011124e-17,-1.0294235429553202e+00,-1.7338221808916945e+00,-1.1684412389668317e+00,-4.2047855904695020e-01,-3.4313844206449512e-01,6.3401479656936631e-06
ODR01_DYNAMICS_T_SM,264,2.640000000000e+00,1.0298592304437288e-02,1.3924250067978534e-03,-2.2507080438043847e-03,9.8424317271423534e-01,7.2984062750046638e-02,-1.0269531035183853e-01,1.2406601783588041e-01,1.6335454499778715e-01,1.3952778519342537e-02,1.9000400893907651e-01,2.0369197838752299e+01,6.0250542020404169e-02,6.0250542022389317e-02,1.4898437035160061e-16,1.6704090033789512e-16,-1.0355907982901795e+00,-1.7379297866875087e+00,-1.1670600493577119e+00,-4.1568851366741166e-01,-3.4519422884155976e-01,6.2679216991808193e-06
ODR01_DYNAMICS_T_SM,265,2.650000000000e+00,1.0417530238704103e-02,1.4051243858668593e-03,-2.2782527300407242e-03,9.8407282987184452e-01,7.3681352625322744e-02,-1.0259038895648799e-01,1.2508771273422117e-01,1.6331205335588675e-01,1.5575859797515636e-02,1.8897706735885625e-01,2.0479297242145876e+01,5.9988763473438858e-02,5.9988763472277419e-02,1.4169622320385585e-16,5.5823673686026048e-17,-1.0417384917063577e+00,-1.7420243635675106e+00,-1.1656832407442457e+00,-4.1091366183396560e-01,-3.4724349486805128e-01,6.1959245271801148e-06
ODR01_DYNAMICS_T_SM,266,2.660000000000e+00,1.0536590323575939e-02,1.4176536341719073e-03,-2.3059555290147024e-03,9.8390244317260933e-01,7.4377780958135686e-02,-1.0247703172669001e-01,1.2610466282894023e-01,1.6324409568593534e-01,1.7174761842952944e-02,1.8792533979230783e-01,2.0588842263837467e+01,5.9714820759768958e-02,5.9714820759660406e-02,3.9252311467094379e-17,5.6803916882844855e-17,-1.0478661538952996e+00,-1.7461055989559371e+00,-1.1643109182305782e+00,-4.0615436805386085e-01,-3.4928608370512154e-01,6.1241619458811718e-06
ODR01_DYNAMICS_T_SM,267,2.670000000000e+00,1.0655754057325261e-02,1.4300089924026620e-03,-2.3338127030061205e-03,9.8373203885013416e-01,7.5073241489506629e-02,-1.0235536478209481e-01,1.2711673159871859e-01,1.6315076573321113e-01,1.8749038965270224e-02,1.8684940723152371e-01,2.0697824977717374e+01,5.9428863520737327e-02,5.9428863521203308e-02,1.4304896245381993e-16,2.5974696471893540e-16,-1.0539733180000284e+00,-1.7501731819098616e+00,-1.1629431863718105e+00,-4.0141099493023014e-01,-3.5132183973112885e-01,6.0526394227625655e-06
ODR01_DYNAMICS_T_SM,268,2.680000000000e+00,1.0775002910951278e-02,1.4421868130389650e-03,-2.3618204127754303e-03,9.8356164313306316e-01,7.5767628716810836e-02,-1.0222551663747353e-01,1.2812378523998652e-01,1.6303216725077649e-01,2.0298262740770175e-02,1.8574985633655131e-01,2.0806237577916296e+01,5.9131048215355211e-02,5.9131048214291743e-02,5.8878467200641560e-17,4.0011614142294859e-17,-1.0600595196764366e+00,-1.7542268031600152e+00,-1.1615801491602735e+00,-3.9668390311448598e-01,-3.5335060816206870e-01,5.9813623958740407e-06
ODR01_DYNAMICS_T_SM,269,2.690000000000e+00,1.0894318335494197e-02,1.4541835631764861e-03,-2.3899747189639973e-03,9.8339128223380035e-01,7.6460837934175019e-02,-1.0208761811612123e-01,1.2912569270421367e-01,1.6288841380395824e-01,2.1822022116830788e-02,1.8462727895108857e-01,2.0914072380680444e+01,5.8821537957163078e-02,5.8821537958944708e-02,9.6398194908765860e-17,2.6208106743381504e-17,-1.0661242971545699e+00,-1.7582661551516048e+00,-1.1602219100118027e+00,-3.9197345125872152e-01,-3.5537223507200272e-01,5.9103362731187809e-06
ODR01_DYNAMICS_T_SM,270,2.700000000000e+00,1.1013681769350837e-02,1.4659958266817282e-03,-2.4182715840450901e-03,9.8322098234027877e-01,7.7152765267872028e-02,-1.0194180225285820e-01,1.3012232571998214e-01,1.6271962857082858e-01,2.3319923500906090e-02,1.8348227161965661e-01,2.1021321824298212e+01,5.8500502345981344e-02,5.8500502344781949e-02,1.3668035872266426e-16,7.3234305521987003e-17,-1.0721671912999209e+00,-1.7622909320851354e+00,-1.1588685717520109e+00,-3.8727999596810492e-01,-3.5738656741348945e-01,5.8395664315356000e-06
ODR01_DYNAMICS_T_SM,271,2.710000000000e+00,1.1133074645482363e-02,1.4776203073876696e-03,-2.4467068734236050e-03,9.8305076960161319e-01,7.7843307718433022e-02,-1.0178820421675257e-01,1.3111355883911541e-01,1.6252594413901408e-01,2.4791590834199469e-02,1.8231543510673318e-01,2.1127978472877892e+01,5.8168117294839214e-02,5.8168117294836105e-02,1.5608655866697342e-16,9.1661711648808502e-17,-1.0781877456747171e+00,-1.7663008299572320e+00,-1.1575202366025632e+00,-3.8260389175327736e-01,-3.5939345303801457e-01,5.7690582165811735e-06
ODR01_DYNAMICS_T_SM,272,2.720000000000e+00,1.1252478398641999e-02,1.4890538307997180e-03,-2.4752763577374319e-03,9.8288067012114499e-01,7.8532363192095153e-02,-1.0162696120968068e-01,1.3209926944900197e-01,1.6230750229913038e-01,2.6236665650089124e-02,1.8112737391828662e-01,2.1234035015443002e+01,5.7824564852350047e-02,5.7824564852349714e-02,2.2516683988987807e-16,8.0850955870346438e-17,-1.0841855065992108e+00,-1.7702955466014587e+00,-1.1561770061674501e+00,-3.7794549098275021e-01,-3.6139274071642064e-01,5.6988169414122627e-06
ODR01_DYNAMICS_T_SM,273,2.730000000000e+00,1.1371874472535910e-02,1.5002933467816036e-03,-2.5039757143736170e-03,9.8271070994375986e-01,7.9219830538714828e-02,-1.0145821238296804e-01,1.3307933780757111e-01,1.6206445383515788e-01,2.7654807117404829e-02,1.7991869582617767e-01,2.1339484268628961e+01,5.7470033020822604e-02,5.7470033020109459e-02,1.1210126175528405e-16,8.2654613228077008e-17,-1.0901600232129705e+00,-1.7742747817291427e+00,-1.1548389814192617e+00,-3.7330514383529922e-01,-3.6338428015933893e-01,5.6288478861679053e-06
ODR01_DYNAMICS_T_SM,274,2.740000000000e+00,1.1491244326963721e-02,1.5113359316737652e-03,-2.5328005294385069e-03,9.8254091504569341e-01,7.9905609585414830e-02,-1.0128209874582550e-01,1.3405364706562753e-01,1.6179695831205210e-01,2.9045692068667275e-02,1.7869001139586466e-01,2.1444319177800285e+01,5.7104715570383976e-02,5.7104715571754935e-02,1.3632763462826172e-16,3.5381555418772973e-17,-1.0961108475361661e+00,-1.7782382369701908e+00,-1.1535062626854615e+00,-3.6868319825236706e-01,-3.6536792203761681e-01,5.5591562972517105e-06
ODR01_DYNAMICS_T_SM,275,2.750000000000e+00,1.1610569444812093e-02,1.5221787899952772e-03,-2.5617462999972347e-03,9.8237131132582611e-01,8.0589601166732847e-02,-1.0109876307035402e-01,1.3502208328050791e-01,1.6150518386088120e-01,3.0409015013426570e-02,1.7744193351785945e-01,2.1548532817256326e+01,5.6728811849398250e-02,5.6728811848312188e-02,1.2197462367390768e-16,3.3860451414858995e-17,-1.1020375345308606e+00,-1.7821856159139133e+00,-1.1521789496346611e+00,-3.6407999989045658e-01,-3.6734351800274995e-01,5.4897473866140293e-06
ODR01_DYNAMICS_T_SM,276,2.760000000000e+00,1.1729831339221258e-02,1.5328192570123315e-03,-2.5908084357357023e-03,9.8220192459224231e-01,8.1271707161141460e-02,-1.0090834980864234e-01,1.3598453544909311e-01,1.6118930696178169e-01,3.1744488136847084e-02,1.7617507694336149e-01,2.1652118393355906e+01,5.6342526591461758e-02,5.6342526592101511e-02,6.7986997775525911e-17,1.5743989404649428e-16,-1.1079396421623009e+00,-1.7861166241498450e+00,-1.1508571412628923e+00,-3.5949589207352861e-01,-3.6931092070731203e-01,5.4206263310341872e-06
ODR01_DYNAMICS_T_SM,277,2.770000000000e+00,1.1849011560331878e-02,1.5432547997390534e-03,-2.6199822616552273e-03,9.8203278055590948e-01,8.1951830515297364e-02,-1.0071100499229226e-01,1.3694089550701521e-01,1.6084951222501223e-01,3.3051841283706217e-02,1.7489005782450120e-01,2.1755069243267176e+01,5.5946069719257495e-02,5.5946069718946077e-02,9.5394019661767529e-17,5.8526032658536487e-17,-1.1138167314602041e+00,-1.7900309693085630e+00,-1.1495409358798832e+00,-3.5493121574540021e-01,-3.7126998382538434e-01,5.3517982714027272e-06
ODR01_DYNAMICS_T_SM,278,2.780000000000e+00,1.1968091702366637e-02,1.5534830192691872e-03,-2.6492630199046576e-03,9.8186390481743868e-01,8.2629875278413728e-02,-1.0050687614895652e-01,1.3789105835732798e-01,1.6048599217037798e-01,3.4330821927992659e-02,1.7358749325960493e-01,2.1857378837973350e+01,5.5539656145545790e-02,5.5539656145144459e-02,5.2387500138409078e-17,4.6837533851373792e-17,-1.1196683665800504e+00,-1.7939283611025125e+00,-1.1482304310953302e+00,-3.5038630942213966e-01,-3.7322056207298676e-01,5.2832683120036068e-06
ODR01_DYNAMICS_T_SM,279,2.790000000000e+00,1.2087053410346545e-02,1.5635016519656552e-03,-2.6786458723355513e-03,9.8169532285882977e-01,8.3305746627534052e-02,-1.0029611220738359e-01,1.3883492187490570e-01,1.6009894700530064e-01,3.5581195128303801e-02,1.7226800084389401e-01,2.1959040782236695e+01,5.5123505571573618e-02,5.5123505572471219e-02,7.2444179189602378e-17,1.1862261865335482e-16,-1.1254941148643693e+00,-1.7978085113668227e+00,-1.1469257238051733e+00,-3.4586150914446590e-01,-3.7516251122850730e-01,5.2150415197964443e-06
ODR01_DYNAMICS_T_SM,280,2.800000000000e+00,1.2205878386779005e-02,1.5733085707810928e-03,-2.7081259029493919e-03,9.8152706003405021e-01,8.3979350893593610e-02,-1.0007886340609619e-01,1.3977238691439967e-01,1.5968858440178960e-01,3.6802743469261476e-02,1.7093219822601388e-01,2.2060048815304416e+01,5.4697842283173731e-02,5.4697842282306203e-02,9.4379160797238320e-17,3.1986720415755645e-17,-1.1312935469040315e+00,-1.8016711341001315e+00,-1.1456269101778696e+00,-3.4135714843014431e-01,-3.7709568815313260e-01,5.1471229236987332e-06
ODR01_DYNAMICS_T_SM,281,2.810000000000e+00,1.2324548398580321e-02,1.5829017870542723e-03,-2.7376981201008839e-03,9.8135914155702286e-01,8.4650595591382077e-02,-9.9855281206914878e-02,1.4070335732872771e-01,1.5925511927257763e-01,3.7995266989181257e-02,1.6958070267078981e-01,2.2160396813183993e+01,5.4262894944833898e-02,5.4262894945737536e-02,7.1102504203554559e-17,5.5293885617803503e-17,-1.1370662365995365e+00,-1.8055159455054040e+00,-1.1443340856406659e+00,-3.3687355822638398e-01,-3.7901995081127782e-01,5.0795175138680730e-06
