t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
8.7200,60.00000,-40.00000,0.027905,19.199807,0.001088,19.199827,0.0048206,0.0000088,0.0010677,0.012901,0.012608,3.80130148e-06,-5.48902200e-09,4.77355113e-10,3.71493321e-06,-5.43114623e-09,4.79381032e-10,1.01710445e-09,0.00000000e+00,5.082e-21,1.482e-21
8.7400,60.00000,-40.00000,0.027905,19.199805,0.001088,19.199825,0.0048206,0.0000088,0.0010677,0.014208,0.013912,4.20317433e-06,9.86717620e-09,-1.83941625e-10,4.11576373e-06,9.83558280e-09,-1.78097024e-10,1.01710445e-09,0.00000000e+00,6.776e-21,8.470e-22
8.7600,60.00000,-40.00000,0.027905,19.199803,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015309,0.015015,4.53726971e-06,1.86549064e-08,-5.64005000e-10,4.45033481e-06,1.85963483e-08,-5.57088791e-10,1.01710445e-09,0.00000000e+00,4.235e-22,6.353e-22
8.7800,60.00000,-40.00000,0.027905,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016207,0.015919,4.79815944e-06,1.56151884e-08,5.14471375e-10,4.71321037e-06,1.56079342e-08,5.16255272e-10,1.01710445e-09,0.00000000e+00,8.470e-22,2.118e-22
8.8000,60.00000,-40.00000,0.027905,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016870,0.016594,4.98164286e-06,2.49367227e-09,-4.02014317e-10,4.90015451e-06,2.58452465e-09,-3.95668926e-10,1.01710445e-09,0.00000000e+00,1.694e-21,0.000e+00
8.8200,60.00000,-40.00000,0.027905,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017272,0.017012,5.08487555e-06,-1.29553259e-08,-3.84155192e-10,5.00826050e-06,-1.27797788e-08,-3.78958067e-10,1.01710445e-09,0.00000000e+00,1.059e-21,1.588e-22
8.8400,60.00000,-40.00000,0.027905,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017377,0.017138,5.10630139e-06,-2.15948776e-08,5.25824301e-10,5.03588598e-06,-2.14008868e-08,5.26755896e-10,1.01710445e-09,0.00000000e+00,3.176e-22,3.309e-23
8.8600,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017157,0.016943,5.04561762e-06,-1.83184828e-08,-5.63770460e-10,4.98262039e-06,-1.81863226e-08,-5.57777211e-10,1.01710445e-09,0.00000000e+00,1.906e-21,1.059e-22
8.8800,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016633,0.016448,4.90380669e-06,-5.04413066e-09,-1.77431544e-10,4.84931825e-06,-5.02109341e-09,-1.74416018e-10,1.01710445e-09,0.00000000e+00,8.470e-22,4.235e-22
8.9000,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.015834,0.015682,4.68305992e-06,1.03840390e-08,4.44183627e-10,4.63802537e-06,1.03113723e-08,4.44374473e-10,1.01710445e-09,0.00000000e+00,2.541e-21,6.353e-22
8.9200,60.00000,-40.00000,0.027906,19.199803,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.014798,0.014681,4.38682079e-06,1.88566826e-08,-6.87595845e-10,4.35202302e-06,1.87539764e-08,-6.82574264e-10,1.01710445e-09,0.00000000e+00,2.541e-21,2.647e-22
8.9400,60.00000,-40.00000,0.027907,19.199806,0.001088,19.199826,0.0048206,0.0000088,0.0010677,0.013569,0.013488,4.01983201e-06,1.54177320e-08,4.63206921e-11,3.99587642e-06,1.53632998e-08,4.66172497e-11,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
8.9600,60.00000,-40.00000,0.027907,19.199808,0.001088,19.199828,0.0048206,0.0000088,0.0010678,0.012151,0.012108,3.58801566e-06,2.16060113e-09,3.35388992e-10,3.57531868e-06,2.19866143e-09,3.34409429e-10,1.01710445e-09,0.00000000e+00,5.082e-21,7.412e-22
8.9800,60.00000,-40.00000,0.027907,19.199812,0.001089,19.199832,0.0048206,0.0000088,0.0010678,0.010540,0.010536,3.09841241e-06,-1.29880416e-08,-6.93868880e-10,3.09719326e-06,-1.28739398e-08,-6.90846018e-10,1.01710445e-09,0.00000000e+00,8.272e-24,1.271e-21
9.0000,60.00000,-40.00000,0.027907,19.199815,0.001089,19.199835,0.0048206,0.0000088,0.0010678,0.008743,0.008777,2.55903352e-06,-2.09566481e-08,2.96758330e-10,2.56931043e-06,-2.08340249e-08,2.94046203e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
9.0200,60.00000,-40.00000,0.027908,19.199819,0.001089,19.199839,0.0048206,0.0000088,0.0010678,0.006762,0.006835,1.97860085e-06,-1.69416069e-08,1.95959742e-10,2.00019263e-06,-1.68887115e-08,1.93977648e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
9.0400,60.00000,-40.00000,0.027908,19.199823,0.001089,19.199843,0.0048207,0.0000088,0.0010678,0.004639,0.004749,1.36644014e-06,-3.22098291e-09,-6.40105751e-10,1.39897044e-06,-3.28024451e-09,-6.39118512e-10,1.01710445e-09,0.00000000e+00,5.082e-21,8.470e-22
9.0600,60.00000,-40.00000,0.027908,19.199827,0.001089,19.199847,0.0048207,0.0000088,0.0010678,0.002442,0.002588,7.32338482e-07,1.21898015e-08,4.78670607e-10,7.75243060e-07,1.20371739e-08,4.73654670e-10,1.01710445e-09,0.00000000e+00,3.388e-21,1.059e-21
9.0800,60.00000,-40.00000,0.027908,19.199831,0.001089,19.199851,0.0048207,0.0000088,0.0010679,0.000224,0.000403,8.63834904e-08,2.02561984e-08,6.08170837e-12,1.38920107e-07,2.00794633e-08,3.57143387e-12,1.01710445e-09,0.00000000e+00,1.694e-21,1.694e-21
9.1000,60.00000,-40.00000,0.027909,19.199835,0.001089,19.199855,0.0048207,0.0000088,0.0010679,-0.001958,-0.001750,-5.61064158e-07,1.63145903e-08,-5.17034885e-10,-4.99804645e-07,1.61924879e-08,-5.18217928e-10,1.01710445e-09,0.00000000e+00,4.235e-21,8.470e-22
9.1200,60.00000,-40.00000,0.027909,19.199839,0.001089,19.199859,0.0048207,0.0000088,0.0010679,-0.004072,-0.003838,-1.19953919e-06,2.81692377e-09,6.28102111e-10,-1.13061848e-06,2.79129799e-09,6.21137022e-10,1.01710445e-09,0.00000000e+00,6.776e-21,6.353e-22
9.1400,60.00000,-40.00000,0.027909,19.199843,0.001089,19.199863,0.0048207,0.0000088,0.0010679,-0.006122,-0.005867,-1.81869300e-06,-1.21426723e-08,-1.48396671e-10,-1.74330731e-06,-1.20911178e-08,-1.51393248e-10,1.01710445e-09,0.00000000e+00,5.082e-21,8.470e-22
9.1600,60.00000,-40.00000,0.027909,19.199847,0.001089,19.199867,0.0048207,0.0000088,0.0010680,-0.008095,-0.007823,-2.40843867e-06,-1.95863838e-08,-3.06262074e-10,-2.32789811e-06,-1.95261588e-08,-3.09534135e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
9.1800,60.00000,-40.00000,0.027909,19.199850,0.001089,19.199870,0.0048207,0.0000088,0.0010680,-0.009974,-0.009688,-2.95922684e-06,-1.50016354e-08,7.08931053e-10,-2.87493109e-06,-1.50089605e-08,7.01075853e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.694e-21
9.2000,60.00000,-40.00000,0.027909,19.199854,0.001089,19.199873,0.0048207,0.0000088,0.0010680,-0.011729,-0.011435,-3.46224110e-06,-1.02249068e-09,-3.09621147e-10,-3.37565341e-06,-1.13516654e-09,-3.12266115e-10,1.01710445e-09,0.00000000e+00,4.136e-24,4.235e-22
9.2200,60.00000,-40.00000,0.027909,19.199856,0.001089,19.199876,0.0048207,0.0000088,0.0010680,-0.013295,-0.012998,-3.90945466e-06,1.41645864e-08,-9.80199532e-11,-3.82207623e-06,1.39702407e-08,-1.02466546e-10,1.01710445e-09,0.00000000e+00,4.235e-22,5.294e-22
9.2400,60.00000,-40.00000,0.027909,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014620,-0.014326,-4.29377369e-06,2.16343599e-08,6.78195557e-10,-4.20711776e-06,2.14302800e-08,6.70725501e-10,1.01710445e-09,0.00000000e+00,2.541e-21,4.235e-22
9.2600,60.00000,-40.00000,0.027909,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015677,-0.015390,-4.60907809e-06,1.70172162e-08,-4.41105700e-10,-4.52464491e-06,1.68815595e-08,-4.43014764e-10,1.01710445e-09,0.00000000e+00,8.470e-22,6.353e-22
9.2800,60.00000,-40.00000,0.027909,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016445,-0.016171,-4.85023900e-06,3.11399114e-09,1.42190569e-10,-4.76949182e-06,3.08523646e-09,1.36942290e-10,1.01710445e-09,0.00000000e+00,8.470e-22,2.118e-22
9.3000,60.00000,-40.00000,0.027909,19.199864,0.001089,19.199883,0.0048207,0.0000088,0.0010681,-0.016945,-0.016689,-5.01329619e-06,-1.18037073e-08,6.03132481e-10,-4.93763605e-06,-1.17487715e-08,5.96745471e-10,1.01710445e-09,0.00000000e+00,2.541e-21,5.294e-23
9.3200,60.00000,-40.00000,0.027909,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017203,-0.016969,-5.09553838e-06,-1.88753062e-08,-4.96965740e-10,-5.02627944e-06,-1.88071000e-08,-4.97906986e-10,1.01710445e-09,0.00000000e+00,2.118e-22,1.059e-22
9.3400,60.00000,-40.00000,0.027909,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017218,-0.017009,-5.09557560e-06,-1.38860017e-08,3.66002771e-10,-5.03392135e-06,-1.38796960e-08,3.60855112e-10,1.01710445e-09,0.00000000e+00,1.588e-22,3.309e-23
9.3600,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.016987,-0.016807,-5.01346377e-06,1.97234400e-10,4.32003856e-10,-4.96048415e-06,1.07212617e-10,4.27942136e-10,1.01710445e-09,0.00000000e+00,8.470e-22,1.059e-22
9.3800,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016489,-0.016341,-4.85062555e-06,1.50138513e-08,-5.35190983e-10,-4.80723803e-06,1.48547463e-08,-5.34552912e-10,1.01710445e-09,0.00000000e+00,4.235e-21,2.118e-22
9.4000,60.00000,-40.00000,0.027908,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015692,-0.015579,-4.60976661e-06,2.17662847e-08,5.17238977e-10,-4.57672097e-06,2.16111923e-08,5.13084787e-10,1.01710445e-09,0.00000000e+00,8.470e-22,6.353e-22
9.4200,60.00000,-40.00000,0.027908,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014608,-0.014532,-4.29483764e-06,1.63998205e-08,2.05907552e-10,-4.27270392e-06,1.63247178e-08,2.04629289e-10,1.01710445e-09,0.00000000e+00,8.470e-22,8.470e-22
9.4400,60.00000,-40.00000,0.027907,19.199857,0.001089,19.199877,0.0048207,0.0000088,0.0010680,-0.013260,-0.013224,-3.91087245e-06,2.04264062e-09,-4.90731154e-10,-3.90003288e-06,2.08132866e-09,-4.88837235e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
9.4600,60.00000,-40.00000,0.027907,19.199854,0.001089,19.199874,0.0048207,0.0000088,0.0010680,-0.011692,-0.011694,-3.46394847e-06,-1.28574849e-08,6.42577685e-10,-3.46459152e-06,-1.27333060e-08,6.39619924e-10,1.01710445e-09,0.00000000e+00,3.388e-21,8.470e-22
9.4800,60.00000,-40.00000,0.027907,19.199851,0.001089,19.199871,0.0048207,0.0000088,0.0010680,-0.009967,-0.010009,-2.96119191e-06,-1.95617571e-08,-1.95322056e-11,-2.97330801e-06,-1.94254173e-08,-1.79843178e-11,1.01710445e-09,0.00000000e+00,5.082e-21,1.376e-21
9.5000,60.00000,-40.00000,0.027907,19.199847,0.001088,19.199867,0.0048207,0.0000088,0.0010680,-0.008122,-0.008201,-2.41064462e-06,-1.41773907e-08,-3.90732751e-10,-2.43402548e-06,-1.41037734e-08,-3.87644620e-10,1.01710445e-09,0.00000000e+00,5.082e-21,1.588e-21
9.5200,60.00000,-40.00000,0.027906,19.199843,0.001088,19.199863,0.0048207,0.0000088,0.0010679,-0.006169,-0.006285,-1.82120445e-06,1.44938170e-11,6.67297651e-10,-1.85544500e-06,-6.54529998e-12,6.66223836e-10,1.01710445e-09,0.00000000e+00,5.082e-21,4.235e-22
9.5400,60.00000,-40.00000,0.027906,19.199839,0.001088,19.199859,0.0048207,0.0000088,0.0010679,-0.004125,-0.004275,-1.20248375e-06,1.44921477e-08,-2.80884054e-10,-1.24698834e-06,1.44063547e-08,-2.76369866e-10,1.01710445e-09,0.00000000e+00,3.388e-21,1.271e-21
9.5600,60.00000,-40.00000,0.027906,19.199835,0.001088,19.199855,0.0048207,0.0000088,0.0010679,-0.001984,-0.002166,-5.64525212e-07,2.05815876e-08,-2.73777000e-10,-6.18519088e-07,2.05045147e-08,-2.69761993e-10,1.01710445e-09,0.00000000e+00,3.388e-21,9.529e-22
9.5800,60.00000,-40.00000,0.027906,19.199831,0.001088,19.199851,0.0048207,0.0000088,0.0010679,0.000232,0.000020,8.23551818e-08,1.45654433e-08,6.13399136e-10,1.98113594e-08,1.45701207e-08,6.14114615e-10,1.01710445e-09,0.00000000e+00,3.388e-21,0.000e+00
9.6000,60.00000,-40.00000,0.027905,19.199827,0.001088,19.199847,0.0048207,0.0000088,0.0010679,0.002465,0.002227,7.27760620e-07,-1.11853941e-10,-4.85448515e-10,6.57753181e-07,3.27430425e-12,-4.78938931e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.271e-21
9.6200,60.00000,-40.00000,0.027905,19.199823,0.001088,19.199843,0.0048207,0.0000088,0.0010678,0.004663,0.004404,1.36141820e-06,-1.48519820e-08,-8.92947312e-11,1.28516057e-06,-1.46598048e-08,-8.52804883e-11,1.01710445e-09,0.00000000e+00,3.388e-21,8.470e-22
9.6400,60.00000,-40.00000,0.027905,19.199819,0.001088,19.199839,0.0048206,0.0000088,0.0010678,0.006759,0.006483,1.97321355e-06,-2.10335444e-08,5.15172833e-10,1.89202630e-06,-2.08404114e-08,5.17325719e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.271e-21
9.6600,60.00000,-40.00000,0.027905,19.199815,0.001088,19.199835,0.0048206,0.0000088,0.0010678,0.008701,0.008413,2.55332347e-06,-1.51046124e-08,-6.33569599e-10,2.46861278e-06,-1.49846990e-08,-6.25818584e-10,1.01710445e-09,0.00000000e+00,5.082e-21,4.235e-22
9.6800,60.00000,-40.00000,0.027905,19.199812,0.001088,19.199832,0.0048206,0.0000088,0.0010678,0.010481,0.010187,3.09239191e-06,-6.64184150e-10,8.06156858e-11,3.00562621e-06,-6.46439062e-10,8.43501815e-11,1.01710445e-09,0.00000000e+00,5.082e-21,1.059e-22
9.7000,60.00000,-40.00000,0.027905,19.199809,0.001088,19.199829,0.0048206,0.0000088,0.0010678,0.012091,0.011795,3.58162852e-06,1.36324426e-08,3.22652644e-10,3.49431400e-06,1.35809421e-08,3.26157782e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.271e-21
9.7200,60.00000,-40.00000,0.027905,19.199806,0.001088,19.199826,0.0048206,0.0000088,0.0010677,0.013530,0.013238,4.01305720e-06,1.92290306e-08,-7.32808050e-10,3.92671085e-06,1.91826610e-08,-7.24775618e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
9.7400,60.00000,-40.00000,0.027905,19.199804,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.014798,0.014514,4.37971888e-06,1.27484378e-08,2.43721124e-10,4.29584042e-06,1.27779265e-08,2.46391170e-10,1.01710445e-09,0.00000000e+00,2.541e-21,2.118e-22
9.7600,60.00000,-40.00000,0.027905,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015851,0.015579,4.67573570e-06,-2.04157780e-09,1.21523279e-10,4.59578072e-06,-1.91182623e-09,1.25430140e-10,1.01710445e-09,0.00000000e+00,8.470e-22,2.118e-22
9.7800,60.00000,-40.00000,0.027905,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016644,0.016391,4.89644634e-06,-1.64256807e-08,-7.08994547e-10,4.82180020e-06,-1.62329424e-08,-7.02136621e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
9.8000,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017148,0.016917,5.03841457e-06,-2.19084295e-08,4.06561044e-10,4.97036904e-06,-2.17301937e-08,4.07561307e-10,1.01710445e-09,0.00000000e+00,4.235e-22,2.118e-22
9.8200,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017330,0.017126,5.09937199e-06,-1.52763151e-08,-9.18408132e-11,5.03910475e-06,-1.51846688e-08,-8.79852402e-11,1.01710445e-09,0.00000000e+00,1.059e-22,5.294e-23
9.8400,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017207,0.017033,5.07830829e-06,-4.62567944e-10,-6.27399566e-10,5.02686344e-06,-4.82034044e-10,-6.22316153e-10,1.01710445e-09,0.00000000e+00,3.176e-22,1.059e-22
9.8600,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.016814,0.016673,4.97548052e-06,1.37663049e-08,4.89480119e-10,4.93375095e-06,1.36728620e-08,4.88879951e-10,1.01710445e-09,0.00000000e+00,1.271e-21,2.118e-22
9.8800,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016173,0.016068,4.79243177e-06,1.89863116e-08,-3.15994496e-10,4.76114334e-06,1.88952506e-08,-3.12661959e-10,1.01710445e-09,0.00000000e+00,2.541e-21,1.588e-22
9.9000,60.00000,-40.00000,0.027907,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015314,0.015245,4.53209771e-06,1.21460070e-08,-4.68733272e-10,4.51179465e-06,1.21269452e-08,-4.66307737e-10,1.01710445e-09,0.00000000e+00,3.388e-21,3.176e-22
9.9200,60.00000,-40.00000,0.027907,19.199805,0.001089,19.199824,0.0048206,0.0000088,0.0010677,0.014238,0.014207,4.19872505e-06,-2.65414839e-09,5.46392171e-10,4.18975944e-06,-2.57994893e-09,5.43812232e-10,1.01710445e-09,0.00000000e+00,3.388e-21,2.118e-22
9.9400,60.00000,-40.00000,0.027907,19.199807,0.001089,19.199827,0.0048206,0.0000088,0.0010677,0.012923,0.012931,3.79776473e-06,-1.65977585e-08,-4.64601837e-10,3.80029024e-06,-1.64701442e-08,-4.62572596e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
9.9600,60.00000,-40.00000,0.027907,19.199810,0.001089,19.199830,0.0048206,0.0000088,0.0010678,0.011375,0.011422,3.33579259e-06,-2.13424523e-08,-2.29492906e-10,3.34976208e-06,-2.12388936e-08,-2.30146627e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
9.9800,60.00000,-40.00000,0.027908,19.199813,0.001089,19.199833,0.0048206,0.0000088,0.0010678,0.009606,0.009691,2.82027878e-06,-1.39996823e-08,5.40533203e-10,2.84544701e-06,-1.39890196e-08,5.36446530e-10,1.01710445e-09,0.00000000e+00,2.541e-21,8.470e-22
10.0000,60.00000,-40.00000,0.027908,19.199817,0.001089,19.199837,0.0048206,0.0000088,0.0010678,0.007650,0.007772,2.25946332e-06,1.16028053e-09,-5.85142992e-10,2.29539262e-06,1.05893827e-09,-5.84283708e-10,1.01710445e-09,0.00000000e+00,5.082e-21,1.059e-21
10.0200,60.00000,-40.00000,0.027908,19.199821,0.001089,19.199841,0.0048206,0.0000088,0.0010678,0.005581,0.005738,1.66230327e-06,1.52636601e-08,1.85386016e-12,1.70837100e-06,1.50923849e-08,-1.45129791e-12,1.01710445e-09,0.00000000e+00,1.525e-20,8.470e-22
10.0400,60.00000,-40.00000,0.027908,19.199825,0.001089,19.199844,0.0048207,0.0000088,0.0010678,0.003452,0.003640,1.03831146e-06,2.00501144e-08,4.50846806e-10,1.09372052e-06,1.98875852e-08,4.45871278e-10,1.01710445e-09,0.00000000e+00,5.082e-21,5.294e-22
10.0600,60.00000,-40.00000,0.027909,19.199829,0.001089,19.199849,0.0048207,0.0000088,0.0010679,0.001301,0.001518,3.97497337e-07,1.27856441e-08,-6.33878086e-10,4.61288366e-07,1.27006836e-08,-6.34410149e-10,1.01710445e-09,0.00000000e+00,6.776e-21,1.271e-21
10.0800,60.00000,-40.00000,0.027909,19.199833,0.001089,19.199853,0.0048207,0.0000088,0.0010679,-0.000838,-0.000597,-2.49746785e-07,-2.10400967e-09,2.61997090e-10,-1.78680396e-07,-2.09300470e-09,2.56159416e-10,1.01710445e-09,0.00000000e+00,5.929e-21,7.412e-22
10.1000,60.00000,-40.00000,0.027909,19.199837,0.001089,19.199857,0.0048207,0.0000088,0.0010679,-0.002971,-0.002710,-8.92916924e-07,-1.56958191e-08,3.46172473e-10,-8.15809613e-07,-1.56310987e-08,3.40691973e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
10.1200,60.00000,-40.00000,0.027909,19.199841,0.001089,19.199861,0.0048207,0.0000088,0.0010679,-0.005090,-0.004813,-1.52156719e-06,-1.98278286e-08,-5.86682040e-10,-1.43975925e-06,-1.97866154e-08,-5.88483687e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
10.1400,60.00000,-40.00000,0.027909,19.199845,0.001089,19.199865,0.0048207,0.0000088,0.0010679,-0.007160,-0.006872,-2.12552807e-06,-1.19347763e-08,4.87893928e-10,-2.04044107e-06,-1.19826882e-08,4.80564006e-10,1.01710445e-09,0.00000000e+00,5.082e-21,4.235e-22
10.1600,60.00000,-40.00000,0.027909,19.199849,0.001089,19.199868,0.0048207,0.0000088,0.0010680,-0.009143,-0.008848,-2.69515086e-06,3.39731769e-09,1.72667501e-10,-2.60826117e-06,3.24618077e-09,1.67853932e-10,1.01710445e-09,0.00000000e+00,8.470e-22,6.353e-22
10.1800,60.00000,-40.00000,0.027909,19.199852,0.001089,19.199872,0.0048207,0.0000088,0.0010680,-0.010975,-0.010679,-3.22136060e-06,1.71838443e-08,-5.09265987e-10,-3.13417397e-06,1.69758918e-08,-5.11642127e-10,1.01710445e-09,0.00000000e+00,8.470e-22,4.235e-22
10.2000,60.00000,-40.00000,0.027909,19.199855,0.001089,19.199875,0.0048207,0.0000088,0.0010680,-0.012593,-0.012301,-3.69576389e-06,2.13524385e-08,6.34024569e-10,-3.60979019e-06,2.11677242e-08,6.26306423e-10,1.01710445e-09,0.00000000e+00,7.445e-24,2.118e-22
10.2200,60.00000,-40.00000,0.027909,19.199858,0.001089,19.199878,0.0048207,0.0000088,0.0010680,-0.013975,-0.013692,-4.11077645e-06,1.35006074e-08,-1.77438041e-11,-4.02750457e-06,1.34060753e-08,-2.13589137e-11,1.01710445e-09,0.00000000e+00,1.271e-21,3.176e-22
10.2400,60.00000,-40.00000,0.027909,19.199860,0.001089,19.199880,0.0048207,0.0000088,0.0010680,-0.015107,-0.014839,-4.45965297e-06,-1.64255523e-09,-3.46486161e-10,-4.38052677e-06,-1.63231749e-09,-3.49343175e-10,1.01710445e-09,0.00000000e+00,1.694e-21,2.118e-22
10.2600,60.00000,-40.00000,0.027909,19.199862,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.015996,-0.015747,-4.73667212e-06,-1.50427200e-08,7.41046622e-10,-4.66306543e-06,-1.49733745e-08,7.33719775e-10,1.01710445e-09,0.00000000e+00,4.235e-21,2.118e-22
10.2800,60.00000,-40.00000,0.027909,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016667,-0.016441,-4.93731184e-06,-1.87261719e-08,-1.86856274e-10,-4.87050344e-06,-1.86756775e-08,-1.88731562e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.059e-22
10.3000,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017105,-0.016905,-5.05830283e-06,-1.04676116e-08,-1.52006090e-10,-4.99945326e-06,-1.04993552e-08,-1.54618945e-10,1.01710445e-09,0.00000000e+00,4.235e-22,5.294e-23
10.3200,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017287,-0.017118,-5.09775853e-06,4.85830880e-09,7.30717325e-10,-5.04788841e-06,4.73391451e-09,7.25163825e-10,1.01710445e-09,0.00000000e+00,3.391e-23,7.445e-24
10.3400,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017192,-0.017056,-5.05517034e-06,1.81662975e-08,-3.73504978e-10,-5.01514235e-06,1.79985489e-08,-3.72981868e-10,1.01710445e-09,0.00000000e+00,2.118e-21,5.294e-23
10.3600,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016782,-0.016682,-4.93129526e-06,2.15744500e-08,3.55322065e-11,-4.90180063e-06,2.14432907e-08,3.36409170e-11,1.01710445e-09,0.00000000e+00,4.235e-22,5.294e-23
10.3800,60.00000,-40.00000,0.027908,19.199862,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016063,-0.016000,-4.72816507e-06,1.30363276e-08,6.39341524e-10,-4.70971267e-06,1.30052592e-08,6.36083357e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
10.4000,60.00000,-40.00000,0.027907,19.199860,0.001089,19.199880,0.0048207,0.0000088,0.0010680,-0.015068,-0.015045,-4.44901212e-06,-2.43176438e-09,-4.90656999e-10,-4.44192092e-06,-2.35323544e-09,-4.88084370e-10,1.01710445e-09,0.00000000e+00,8.470e-22,6.353e-22
10.4200,60.00000,-40.00000,0.027907,19.199858,0.001089,19.199878,0.0048207,0.0000088,0.0010680,-0.013832,-0.013848,-4.09821020e-06,-1.57014333e-08,2.51786891e-10,-4.10260425e-06,-1.55634089e-08,2.50607946e-10,1.01710445e-09,0.00000000e+00,7.445e-24,8.470e-22
10.4400,60.00000,-40.00000,0.027907,19.199855,0.001089,19.199875,0.0048207,0.0000088,0.0010680,-0.012408,-0.012462,-3.68134095e-06,-1.89794853e-08,4.92348104e-10,-3.69714577e-06,-1.88616360e-08,4.91765648e-10,1.01710445e-09,0.00000000e+00,3.388e-21,9.529e-22
10.4600,60.00000,-40.00000,0.027906,19.199852,0.001088,19.199872,0.0048207,0.0000088,0.0010680,-0.010827,-0.010918,-3.20510558e-06,-1.03985781e-08,-5.60850692e-10,-3.23204817e-06,-1.03628454e-08,-5.56275775e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
10.4800,60.00000,-40.00000,0.027906,19.199849,0.001088,19.199869,0.0048207,0.0000088,0.0010680,-0.009087,-0.009214,-2.67721255e-06,4.88619017e-09,4.06529538e-10,-2.71482517e-06,4.83223501e-09,4.06563336e-10,1.01710445e-09,0.00000000e+00,3.388e-21,1.059e-22
