t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
8.0400,60.00000,-40.00000,0.027907,19.199824,0.001089,19.199844,0.0048207,0.0000088,0.0010678,0.003924,0.003945,1.14068784e-06,-1.68867412e-08,3.92754294e-10,1.14709189e-06,-1.67878582e-08,3.90010269e-10,1.54644899e-09,4.07843751e-10,1.694e-21,2.118e-22
8.0600,60.00000,-40.00000,0.027908,19.199829,0.001089,19.199848,0.0048207,0.0000088,0.0010679,0.001611,0.001669,4.62591063e-07,-1.30165308e-08,-1.36974594e-10,4.79612801e-07,-1.29554210e-08,-1.37299026e-10,1.54644899e-09,4.10689572e-10,1.186e-20,2.541e-21
8.0800,60.00000,-40.00000,0.027908,19.199833,0.001089,19.199853,0.0048207,0.0000088,0.0010679,-0.000748,-0.000655,-2.21978154e-07,-1.55898079e-09,-2.31685918e-10,-1.94650121e-07,-1.58054540e-09,-2.31977063e-10,1.54644899e-09,4.13595929e-10,6.776e-21,1.694e-21
8.1000,60.00000,-40.00000,0.027908,19.199837,0.001089,19.199857,0.0048207,0.0000088,0.0010679,-0.003092,-0.002965,-9.02067180e-07,1.07818592e-08,4.28808834e-10,-8.64921009e-07,1.06769611e-08,4.24452643e-10,1.54644899e-09,4.16467064e-10,1.694e-21,1.271e-21
8.1200,60.00000,-40.00000,0.027908,19.199841,0.001089,19.199861,0.0048207,0.0000088,0.0010679,-0.005367,-0.005209,-1.56683084e-06,1.68244620e-08,-2.26251227e-10,-1.52052252e-06,1.66801718e-08,-2.27420457e-10,1.54644899e-09,4.19208189e-10,3.388e-21,1.271e-21
8.1400,60.00000,-40.00000,0.027908,19.199846,0.001089,19.199865,0.0048207,0.0000088,0.0010680,-0.007518,-0.007333,-2.20561458e-06,1.31725183e-08,-6.44396939e-11,-2.15095757e-06,1.30511925e-08,-6.69311778e-11,1.54644899e-09,4.21740583e-10,4.235e-21,7.412e-22
8.1600,60.00000,-40.00000,0.027909,19.199849,0.001089,19.199869,0.0048207,0.0000088,0.0010680,-0.009521,-0.009311,-2.80814869e-06,2.16437872e-09,4.34517126e-10,-2.74610051e-06,2.11017235e-09,4.28937140e-10,1.54644899e-09,4.24000051e-10,1.186e-20,1.376e-21
8.1800,60.00000,-40.00000,0.027909,19.199853,0.001089,19.199873,0.0048207,0.0000088,0.0010680,-0.011370,-0.011138,-3.36471870e-06,-9.54860553e-09,-2.54745322e-10,-3.29636487e-06,-9.53525259e-09,-2.56841894e-10,1.54644899e-09,4.25931635e-10,8.470e-22,8.470e-22
8.2000,60.00000,-40.00000,0.027909,19.199856,0.001089,19.199876,0.0048207,0.0000088,0.0010680,-0.013050,-0.012801,-3.86633366e-06,-1.49467791e-08,1.21903472e-10,-3.79286906e-06,-1.49086179e-08,1.17473263e-10,1.54644899e-09,4.27500121e-10,5.082e-21,1.271e-21
8.2200,60.00000,-40.00000,0.027909,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014549,-0.014287,-4.30496411e-06,-1.08139262e-08,3.93992853e-10,-4.22767092e-06,-1.08105185e-08,3.87961549e-10,1.54644899e-09,4.28701988e-10,6.776e-21,8.470e-22
8.2400,60.00000,-40.00000,0.027909,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015839,-0.015568,-4.67366614e-06,4.06160125e-10,-2.71005211e-10,-4.59389038e-06,3.34507709e-10,-2.73452873e-10,1.54644899e-09,4.29558353e-10,2.118e-21,2.118e-22
8.2600,60.00000,-40.00000,0.027909,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016869,-0.016595,-4.96665768e-06,1.21043492e-08,2.54378492e-10,-4.88578529e-06,1.19609095e-08,2.49016744e-10,1.54644899e-09,4.30104405e-10,2.118e-22,2.118e-22
8.2800,60.00000,-40.00000,0.027909,19.199865,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017608,-0.017334,-5.17941057e-06,1.74155485e-08,2.90010944e-10,-5.09884303e-06,1.72456882e-08,2.84558007e-10,1.54644899e-09,4.30394131e-10,1.271e-21,1.059e-22
8.3000,60.00000,-40.00000,0.027909,19.199865,0.001089,19.199885,0.0048207,0.0000088,0.0010681,-0.018034,-0.017766,-5.30864067e-06,1.32899199e-08,-2.59057307e-10,-5.22977171e-06,1.31545267e-08,-2.61418611e-10,1.54644899e-09,4.30505157e-10,0.000e+00,1.323e-22
8.3200,60.00000,-40.00000,0.027909,19.199866,0.001089,19.199886,0.0048207,0.0000088,0.0010681,-0.018142,-0.017885,-5.35233741e-06,2.26304509e-09,3.66152161e-10,-5.27653015e-06,2.20295699e-09,3.60491158e-10,1.54644899e-09,4.30526710e-10,2.647e-23,1.985e-23
8.3400,60.00000,-40.00000,0.027909,19.199866,0.001089,19.199885,0.0048207,0.0000088,0.0010681,-0.017960,-0.017718,-5.30984883e-06,-9.10399835e-09,1.85142971e-10,-5.23841263e-06,-9.09125413e-09,1.80755579e-10,1.54644899e-09,4.30545893e-10,1.694e-21,2.647e-22
8.3600,60.00000,-40.00000,0.027909,19.199865,0.001089,19.199885,0.0048207,0.0000088,0.0010681,-0.017511,-0.017288,-5.18189235e-06,-1.41070313e-08,-2.01433683e-10,-5.11606034e-06,-1.40648559e-08,-2.03443197e-10,1.54644899e-09,4.30649345e-10,1.271e-21,5.294e-22
8.3800,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016808,-0.016607,-4.97059886e-06,-9.86309692e-09,4.27771709e-10,-4.91150589e-06,-9.84917711e-09,4.22678852e-10,1.54644899e-09,4.30925578e-10,8.470e-22,2.118e-22
8.4000,60.00000,-40.00000,0.027908,19.199862,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015859,-0.015685,-4.67952088e-06,1.00555647e-09,4.44461297e-11,-4.62818254e-06,9.54203842e-10,4.19474188e-11,1.54644899e-09,4.31451860e-10,1.694e-21,4.235e-22
8.4200,60.00000,-40.00000,0.027908,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014657,-0.014512,-4.31351281e-06,1.19851657e-08,-1.55529837e-10,-4.27080761e-06,1.18743743e-08,-1.56523810e-10,1.54644899e-09,4.32281598e-10,1.694e-21,8.470e-22
8.4400,60.00000,-40.00000,0.027908,19.199856,0.001089,19.199876,0.0048207,0.0000088,0.0010680,-0.013197,-0.013084,-3.87863291e-06,1.65331813e-08,4.14067282e-10,-3.84528729e-06,1.64082863e-08,4.10448531e-10,1.54644899e-09,4.33448141e-10,1.016e-20,2.118e-22
8.4600,60.00000,-40.00000,0.027908,19.199853,0.001089,19.199873,0.0048207,0.0000088,0.0010680,-0.011500,-0.011421,-3.38201288e-06,1.19345522e-08,-9.68512580e-11,-3.35858948e-06,1.18536282e-08,-9.71354406e-11,1.54644899e-09,4.34970282e-10,8.470e-21,7.412e-22
8.4800,60.00000,-40.00000,0.027907,19.199850,0.001089,19.199870,0.0048207,0.0000088,0.0010680,-0.009598,-0.009554,-2.83168506e-06,8.95137585e-10,-8.07226464e-11,-2.81857464e-06,8.94648703e-10,-8.06795088e-11,1.54644899e-09,4.36844368e-10,1.694e-21,8.470e-22
8.5000,60.00000,-40.00000,0.027907,19.199846,0.001089,19.199866,0.0048207,0.0000088,0.0010680,-0.007543,-0.007534,-2.23650452e-06,-1.01141740e-08,3.77335511e-10,-2.23391991e-06,-1.00405776e-08,3.75409910e-10,1.54644899e-09,4.39037216e-10,5.082e-21,9.529e-22
8.5200,60.00000,-40.00000,0.027907,19.199842,0.001089,19.199862,0.0048207,0.0000088,0.0010679,-0.005393,-0.005420,-1.60604663e-06,-1.47035340e-08,-2.03289280e-10,-1.61401907e-06,-1.46007772e-08,-2.01487240e-10,1.54644899e-09,4.41495260e-10,1.186e-20,2.118e-22
8.5400,60.00000,-40.00000,0.027907,19.199838,0.001088,19.199858,0.0048207,0.0000088,0.0010679,-0.003186,-0.003248,-9.50463377e-07,-1.03169459e-08,-5.31255902e-12,-9.68841657e-07,-1.02416830e-08,-4.14827120e-12,1.54644899e-09,4.44154946e-10,5.082e-21,4.235e-22
8.5600,60.00000,-40.00000,0.027906,19.199833,0.001088,19.199853,0.0048207,0.0000088,0.0010679,-0.000950,-0.001046,-2.80374146e-07,2.71468668e-10,2.78529629e-10,-3.08826151e-07,2.84515202e-10,2.78717295e-10,1.54644899e-09,4.46939189e-10,6.776e-21,8.470e-22
8.5800,60.00000,-40.00000,0.027906,19.199829,0.001088,19.199849,0.0048207,0.0000088,0.0010679,0.001296,0.001167,3.93339577e-07,1.06462743e-08,-3.09580892e-10,3.55321502e-07,1.06045497e-08,-3.05690819e-10,1.54644899e-09,4.49755738e-10,3.388e-21,1.059e-22
8.6000,60.00000,-40.00000,0.027906,19.199825,0.001088,19.199845,0.0048207,0.0000088,0.0010678,0.003542,0.003383,1.05977263e-06,1.45777991e-08,4.45627856e-11,1.01286222e-06,1.45258282e-08,4.68630078e-11,1.54644899e-09,4.52510835e-10,3.388e-21,6.353e-22
8.6200,60.00000,-40.00000,0.027906,19.199821,0.001088,19.199841,0.0048206,0.0000088,0.0010678,0.005756,0.005569,1.70817482e-06,9.67943892e-09,1.52483115e-10,1.65319941e-06,9.67188574e-09,1.54631543e-10,1.54644899e-09,4.55121779e-10,8.470e-22,8.470e-22
8.6400,60.00000,-40.00000,0.027906,19.199817,0.001088,19.199837,0.0048206,0.0000088,0.0010678,0.007892,0.007681,2.32816449e-06,-1.19936153e-09,-3.58056422e-10,2.26608927e-06,-1.13061897e-09,-3.52844674e-10,1.54644899e-09,4.57515206e-10,3.388e-21,5.294e-22
8.6600,60.00000,-40.00000,0.027906,19.199813,0.001088,19.199833,0.0048206,0.0000088,0.0010678,0.009900,0.009669,2.90988331e-06,-1.16904344e-08,1.10089982e-10,2.84179366e-06,-1.15555576e-08,1.12929279e-10,1.54644899e-09,4.59625307e-10,1.694e-21,0.000e+00
8.6800,60.00000,-40.00000,0.027905,19.199810,0.001088,19.199830,0.0048206,0.0000088,0.0010678,0.011723,0.011476,3.44407812e-06,-1.57086147e-08,3.36588354e-11,3.37116109e-06,-1.55539032e-08,3.72114811e-11,1.54644899e-09,4.61404801e-10,3.388e-21,8.470e-22
8.7000,60.00000,-40.00000,0.027905,19.199807,0.001088,19.199826,0.0048206,0.0000088,0.0010677,0.013326,0.013067,3.92224095e-06,-1.10226236e-08,-3.64987776e-10,3.84576526e-06,-1.09034342e-08,-3.59154412e-10,1.54644899e-09,4.62833972e-10,3.388e-21,6.353e-22
8.7200,60.00000,-40.00000,0.027905,19.199804,0.001088,19.199824,0.0048206,0.0000088,0.0010677,0.014697,0.014430,4.33672560e-06,-5.42573649e-10,1.40081297e-10,4.25802046e-06,-4.91099915e-10,1.43220166e-10,1.54644899e-09,4.63914513e-10,5.082e-21,4.235e-22
8.7400,60.00000,-40.00000,0.027905,19.199802,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.015828,0.015559,4.68086373e-06,9.42611967e-09,-1.06471224e-10,4.60129661e-06,9.41916177e-09,-1.01870637e-10,1.54644899e-09,4.64663652e-10,3.388e-21,4.235e-22
8.7600,60.00000,-40.00000,0.027905,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016725,0.016457,4.94914800e-06,1.29499847e-08,-3.46912712e-10,4.87010040e-06,1.29287707e-08,-3.41147016e-10,1.54644899e-09,4.65120746e-10,2.541e-21,2.118e-22
8.7800,60.00000,-40.00000,0.027905,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017381,0.017119,5.13734236e-06,7.95883971e-09,1.54830662e-10,5.06018501e-06,7.97529254e-09,1.57703027e-10,1.54644899e-09,4.65350224e-10,1.694e-21,1.588e-22
8.8000,60.00000,-40.00000,0.027905,19.199798,0.001088,19.199818,0.0048206,0.0000088,0.0010677,0.017772,0.017521,5.24254662e-06,-2.57008071e-09,-2.05450924e-10,5.16861491e-06,-2.48774213e-09,-2.00756305e-10,1.54644899e-09,4.65429970e-10,2.118e-22,1.059e-22
8.8200,60.00000,-40.00000,0.027906,19.199798,0.001088,19.199818,0.0048206,0.0000088,0.0010677,0.017875,0.017639,5.26325485e-06,-1.23912495e-08,-2.64201769e-10,5.19382495e-06,-1.22557891e-08,-2.59567241e-10,1.54644899e-09,4.65440874e-10,1.059e-22,1.323e-23
8.8400,60.00000,-40.00000,0.027906,19.199798,0.001088,19.199818,0.0048206,0.0000088,0.0010677,0.017671,0.017455,5.19931139e-06,-1.57150487e-08,1.70103655e-10,5.13557855e-06,-1.55729225e-08,1.72085072e-10,1.54644899e-09,4.65468743e-10,2.118e-22,1.059e-22
8.8600,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017153,0.016960,5.05186934e-06,-1.06230385e-08,-2.73927496e-10,4.99492829e-06,-1.05271397e-08,-2.69815522e-10,1.54644899e-09,4.65603967e-10,8.470e-22,2.118e-22
8.8800,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016344,0.016177,4.82338674e-06,-1.54949973e-10,-1.72656405e-10,4.77421362e-06,-1.33828114e-10,-1.69594222e-10,1.54644899e-09,4.65928666e-10,3.388e-21,1.588e-22
8.9000,60.00000,-40.00000,0.027906,19.199803,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015276,0.015138,4.51757582e-06,9.50843271e-09,1.44333123e-10,4.47701210e-06,9.46687280e-09,1.45300220e-10,1.54644899e-09,4.66506729e-10,1.694e-21,1.059e-21
8.9200,60.00000,-40.00000,0.027906,19.199805,0.001088,19.199825,0.0048206,0.0000088,0.0010677,0.013982,0.013876,4.13939007e-06,1.27208616e-08,-3.19390264e-10,4.10812797e-06,1.26614717e-08,-3.16351641e-10,1.54644899e-09,4.67386885e-10,1.694e-21,4.235e-22
8.9400,60.00000,-40.00000,0.027907,19.199808,0.001088,19.199828,0.0048206,0.0000088,0.0010677,0.012494,0.012421,3.69500113e-06,7.70849124e-09,-6.16535643e-11,3.67357072e-06,7.68162887e-09,-6.06469386e-11,1.54644899e-09,4.68604029e-10,3.388e-21,8.470e-22
8.9600,60.00000,-40.00000,0.027907,19.199811,0.001088,19.199831,0.0048206,0.0000088,0.0010678,0.010823,0.010785,3.19167759e-06,-2.43120855e-09,1.26619684e-10,3.18043706e-06,-2.39975764e-09,1.26154164e-10,1.54644899e-09,4.70169831e-10,6.776e-21,5.294e-22
8.9800,60.00000,-40.00000,0.027907,19.199815,0.001089,19.199834,0.0048206,0.0000088,0.0010678,0.008976,0.008973,2.63766228e-06,-1.15885473e-08,-2.98154268e-10,2.63679151e-06,-1.15128359e-08,-2.96851991e-10,1.54644899e-09,4.72067463e-10,1.694e-21,1.271e-21
9.0000,60.00000,-40.00000,0.027907,19.199818,0.001089,19.199838,0.0048206,0.0000088,0.0010678,0.006968,0.007000,2.04200882e-06,-1.42667902e-08,6.82364063e-11,2.05150657e-06,-1.41921967e-08,6.69452013e-11,1.54644899e-09,4.74259972e-10,8.470e-21,6.353e-22
9.0200,60.00000,-40.00000,0.027908,19.199822,0.001089,19.199842,0.0048207,0.0000088,0.0010678,0.004823,0.004889,1.41436878e-06,-8.83812607e-09,9.71256089e-11,1.43405413e-06,-8.81412588e-09,9.53110435e-11,1.54644899e-09,4.76697490e-10,1.016e-20,5.294e-22
9.0400,60.00000,-40.00000,0.027908,19.199827,0.001089,19.199846,0.0048207,0.0000088,0.0010678,0.002586,0.002686,7.64849092e-07,1.53687281e-09,-2.59799811e-10,7.94365617e-07,1.48612859e-09,-2.60169559e-10,1.54644899e-09,4.79313323e-10,1.694e-21,4.235e-22
9.0600,60.00000,-40.00000,0.027908,19.199831,0.001089,19.199851,0.0048207,0.0000088,0.0010679,0.000316,0.000448,1.03871003e-07,1.08110219e-08,1.62051279e-10,1.42693597e-07,1.07009738e-08,1.58900143e-10,1.54644899e-09,4.82024042e-10,1.694e-21,4.235e-22
9.0800,60.00000,-40.00000,0.027908,19.199835,0.001089,19.199855,0.0048207,0.0000088,0.0010679,-0.001937,-0.001776,-5.57982110e-07,1.36278190e-08,4.72871137e-11,-5.10537984e-07,1.35043729e-08,4.44705923e-11,1.54644899e-09,4.84741868e-10,6.776e-21,6.353e-22
9.1000,60.00000,-40.00000,0.027908,19.199839,0.001089,19.199859,0.0048207,0.0000088,0.0010679,-0.004130,-0.003942,-1.21007203e-06,8.48977219e-09,-1.88903675e-10,-1.15483929e-06,8.40214540e-09,-1.90895863e-10,1.54644899e-09,4.87383753e-10,1.016e-20,8.470e-22
9.1200,60.00000,-40.00000,0.027909,19.199843,0.001089,19.199863,0.0048207,0.0000088,0.0010679,-0.006235,-0.006025,-1.84187636e-06,-1.39472737e-09,2.52833490e-10,-1.77982261e-06,-1.42278813e-09,2.48088314e-10,1.54644899e-09,4.89869617e-10,3.388e-21,1.271e-21
9.1400,60.00000,-40.00000,0.027909,19.199847,0.001089,19.199867,0.0048207,0.0000088,0.0010680,-0.008244,-0.008015,-2.44319623e-06,-1.00524493e-08,2.06302766e-11,-2.37540704e-06,-1.00359908e-08,1.69938683e-11,1.54644899e-09,4.92124068e-10,8.470e-21,4.235e-22
9.1600,60.00000,-40.00000,0.027909,19.199851,0.001089,19.199871,0.0048207,0.0000088,0.0010680,-0.010139,-0.009894,-3.00433142e-06,-1.22794463e-08,-8.56963170e-11,-2.93199119e-06,-1.22625984e-08,-8.90438399e-11,1.54644899e-09,4.94088329e-10,5.082e-21,8.470e-22
9.1800,60.00000,-40.00000,0.027909,19.199854,0.001089,19.199874,0.0048207,0.0000088,0.0010680,-0.011891,-0.011634,-3.51628725e-06,-6.71658521e-09,3.07306028e-10,-3.44065768e-06,-6.74556355e-09,3.01744887e-10,1.54644899e-09,4.95727774e-10,8.470e-22,5.294e-22
9.2000,60.00000,-40.00000,0.027909,19.199857,0.001089,19.199877,0.0048207,0.0000088,0.0010680,-0.013467,-0.013203,-3.97093485e-06,3.37319040e-09,-2.44727833e-11,-3.89333187e-06,3.27816725e-09,-2.81723453e-11,1.54644899e-09,4.97027097e-10,1.694e-21,7.412e-22
9.2200,60.00000,-40.00000,0.027909,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014818,-0.014553,-4.36109289e-06,1.20789784e-08,-1.98401525e-12,-4.28286364e-06,1.19360559e-08,-5.89687627e-12,1.54644899e-09,4.97987604e-10,1.271e-21,4.235e-22
9.2400,60.00000,-40.00000,0.027909,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015907,-0.015644,-4.68062537e-06,1.43382953e-08,3.10158819e-10,-4.60312499e-06,1.41936302e-08,3.04692175e-10,1.54644899e-09,4.98633906e-10,3.388e-21,2.118e-22
9.2600,60.00000,-40.00000,0.027909,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016717,-0.016461,-4.92450388e-06,8.91788943e-09,-6.09576930e-11,-4.84907284e-06,8.81876689e-09,-6.42262576e-11,1.54644899e-09,4.99015302e-10,8.470e-22,4.235e-22
9.2800,60.00000,-40.00000,0.027909,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017240,-0.016996,-5.08885889e-06,-8.79002782e-10,9.38919604e-11,-5.01680084e-06,-9.11599217e-10,8.98520273e-11,1.54644899e-09,4.99195744e-10,1.271e-21,3.176e-22
9.3000,60.00000,-40.00000,0.027909,19.199865,0.001089,19.199885,0.0048207,0.0000088,0.0010681,-0.017490,-0.017261,-5.17108838e-06,-9.21170793e-09,2.98674108e-10,-5.10364782e-06,-9.19462599e-09,2.93880405e-10,1.54644899e-09,4.99247041e-10,6.353e-22,1.059e-22
9.3200,60.00000,-40.00000,0.027909,19.199865,0.001089,19.199885,0.0048207,0.0000088,0.0010681,-0.017480,-0.017271,-5.16992689e-06,-1.11643388e-08,-7.75195581e-11,-5.10826733e-06,-1.11413539e-08,-7.99242687e-11,1.54644899e-09,4.99251087e-10,4.235e-22,5.294e-23
9.3400,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017212,-0.017026,-5.08548343e-06,-5.63310581e-09,1.66478532e-10,-5.03066664e-06,-5.64823735e-09,1.63044119e-10,1.54644899e-09,4.99297309e-10,4.235e-22,3.176e-22
9.3600,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016681,-0.016522,-4.91927019e-06,4.03939413e-09,2.33063057e-10,-4.87223689e-06,3.96855571e-09,2.29833514e-10,1.54644899e-09,4.99470032e-10,8.470e-22,4.235e-22
9.3800,60.00000,-40.00000,0.027908,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015879,-0.015749,-4.67413673e-06,1.20809903e-08,-1.09395522e-10,-4.63569021e-06,1.19739396e-08,-1.10328887e-10,1.54644899e-09,4.99840373e-10,2.541e-21,1.588e-22
9.4000,60.00000,-40.00000,0.027908,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014800,-0.014700,-4.35417914e-06,1.37186746e-08,1.99982054e-10,-4.32497198e-06,1.36204988e-08,1.97771453e-10,1.54644899e-09,5.00468460e-10,8.470e-22,4.235e-22
9.4200,60.00000,-40.00000,0.027908,19.199857,0.001089,19.199877,0.0048207,0.0000088,0.0010680,-0.013460,-0.013394,-3.96466311e-06,7.97682125e-09,1.46321623e-10,-3.94518678e-06,7.93165002e-09,1.45014588e-10,1.54644899e-09,5.01402169e-10,1.694e-21,4.235e-22
9.4400,60.00000,-40.00000,0.027907,19.199854,0.001089,19.199874,0.0048207,0.0000088,0.0010680,-0.011894,-0.011862,-3.51191009e-06,-1.76500223e-09,-1.12322220e-10,-3.50248761e-06,-1.73994623e-09,-1.11808367e-10,1.54644899e-09,5.02667696e-10,3.388e-21,4.235e-22
9.4600,60.00000,-40.00000,0.027907,19.199851,0.001089,19.199871,0.0048207,0.0000088,0.0010680,-0.010142,-0.010145,-3.00322050e-06,-9.80166053e-09,2.26485810e-10,-3.00400144e-06,-9.72591754e-09,2.25626103e-10,1.54644899e-09,5.04265628e-10,8.470e-21,8.470e-22
9.4800,60.00000,-40.00000,0.027907,19.199847,0.001089,19.199867,0.0048207,0.0000088,0.0010680,-0.008252,-0.008289,-2.44680978e-06,-1.14952106e-08,5.66173589e-11,-2.45776736e-06,-1.14130909e-08,5.73165108e-11,1.54644899e-09,5.06177291e-10,3.388e-21,5.294e-22
9.5000,60.00000,-40.00000,0.027907,19.199844,0.001088,19.199863,0.0048207,0.0000088,0.0010679,-0.006254,-0.006325,-1.85168232e-06,-5.99020347e-09,-1.11086844e-10,-1.87261340e-06,-5.94439977e-09,-1.09071938e-10,1.54644899e-09,5.08368044e-10,8.470e-22,2.118e-22
9.5200,60.00000,-40.00000,0.027906,19.199840,0.001088,19.199859,0.0048207,0.0000088,0.0010679,-0.004170,-0.004273,-1.22750161e-06,3.30725361e-09,2.03778980e-10,-1.25802968e-06,3.30085090e-09,2.04578319e-10,1.54644899e-09,5.10782837e-10,1.694e-21,8.470e-22
9.5400,60.00000,-40.00000,0.027906,19.199835,0.001088,19.199855,0.0048207,0.0000088,0.0010679,-0.002017,-0.002151,-5.84420860e-07,1.07698531e-08,-5.82750247e-11,-6.24002370e-07,1.07312044e-08,-5.55101961e-11,1.54644899e-09,5.13347833e-10,8.470e-22,1.271e-21
9.5600,60.00000,-40.00000,0.027906,19.199831,0.001088,19.199851,0.0048207,0.0000088,0.0010679,0.000187,0.000024,6.71409751e-08,1.19009540e-08,-1.12081666e-10,1.92063689e-08,1.18734204e-08,-1.08767639e-10,1.54644899e-09,5.15982060e-10,2.541e-21,4.235e-22
9.5800,60.00000,-40.00000,0.027906,19.199827,0.001088,19.199847,0.0048207,0.0000088,0.0010679,0.002409,0.002221,7.16680308e-07,5.97261049e-09,1.61697555e-10,6.61236611e-07,5.99673300e-09,1.63896081e-10,1.54644899e-09,5.18604535e-10,1.694e-21,4.235e-22
9.6000,60.00000,-40.00000,0.027906,19.199823,0.001088,19.199843,0.0048207,0.0000088,0.0010678,0.004599,0.004388,1.35378015e-06,-3.57398826e-09,-1.43728617e-10,1.29179949e-06,-3.48489614e-09,-1.39539058e-10,1.54644899e-09,5.21133072e-10,3.388e-21,2.118e-22
9.6200,60.00000,-40.00000,0.027906,19.199819,0.001088,19.199839,0.0048206,0.0000088,0.0010678,0.006707,0.006478,1.96827347e-06,-1.11807468e-08,-8.22440233e-11,1.90083865e-06,-1.10488163e-08,-7.82980833e-11,1.54644899e-09,5.23487856e-10,3.388e-21,1.694e-21
9.6400,60.00000,-40.00000,0.027905,19.199815,0.001088,19.199835,0.0048206,0.0000088,0.0010678,0.008684,0.008441,2.55034938e-06,-1.24782190e-08,1.12921736e-10,2.47863549e-06,-1.23481342e-08,1.16070769e-10,1.54644899e-09,5.25602471e-10,5.082e-21,4.235e-22
9.6600,60.00000,-40.00000,0.027905,19.199812,0.001088,19.199832,0.0048206,0.0000088,0.0010678,0.010495,0.010241,3.09068679e-06,-6.85064869e-09,-2.14531136e-10,3.01594155e-06,-6.76356472e-09,-2.09457783e-10,1.54644899e-09,5.27429497e-10,3.388e-21,5.294e-22
9.6800,60.00000,-40.00000,0.027905,19.199809,0.001088,19.199829,0.0048206,0.0000088,0.0010678,0.012125,0.011866,3.58061375e-06,2.23889642e-09,-6.43842185e-11,3.50413642e-06,2.26904646e-09,-6.01887570e-11,1.54644899e-09,5.28937387e-10,1.694e-21,8.470e-22
9.7000,60.00000,-40.00000,0.027905,19.199806,0.001088,19.199826,0.0048206,0.0000088,0.0010677,0.013564,0.013303,4.01224851e-06,9.31513505e-09,3.38581523e-11,3.93536769e-06,9.30907710e-09,3.76096115e-11,1.54644899e-09,5.30111149e-10,5.082e-21,4.235e-22
9.7200,60.00000,-40.00000,0.027905,19.199804,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.014801,0.014544,4.37867307e-06,1.01449450e-08,-2.67058015e-10,4.30272313e-06,1.01448313e-08,-2.61804983e-10,1.54644899e-09,5.30959701e-10,8.470e-22,1.059e-21
9.7400,60.00000,-40.00000,0.027905,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015823,0.015573,4.67407844e-06,4.23066940e-09,-3.43785196e-11,4.60037547e-06,4.27422611e-09,-3.06696453e-11,1.54644899e-09,5.31516561e-10,2.541e-21,4.235e-22
9.7600,60.00000,-40.00000,0.027905,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016599,0.016361,4.89383989e-06,-4.93480644e-09,-2.49592092e-11,4.82365835e-06,-4.83720830e-09,-2.14244360e-11,1.54644899e-09,5.31831370e-10,1.694e-21,2.647e-22
9.7800,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017099,0.016877,5.03458232e-06,-1.19519982e-08,-2.65191154e-10,4.96913270e-06,-1.18239273e-08,-2.60713169e-10,1.54644899e-09,5.31965452e-10,4.235e-22,1.059e-22
9.8000,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017304,0.017102,5.09419729e-06,-1.27157070e-08,9.03939605e-12,5.03460561e-06,-1.26010497e-08,1.16408922e-11,1.54644899e-09,5.31993750e-10,2.118e-22,5.294e-23
