configuration,leaf,full_name,path,resolves_in,suppressed,referenced_config,depth
SOLAR_DEPLOY_ARM_LOCKED,Load_Spreading_Frame-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Load_Spreading_Frame-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Load_Spreading_Frame.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Spacecraft_Flange-1,Space_Embodied_Service_Spacecraft_V2_2-1/02_B601_Mount_and_Load_Path-1/Spacecraft_Flange-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\02_B601_Mount_and_Load_Path\parts\Spacecraft_Flange.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Removable_Panels-1,Space_Embodied_Service_Spacecraft_V2_2-1/Removable_Panels-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\01_Primary_Structure\Removable_Panels\Removable_Panels.SLDASM,F3R1,True,默认,1
SOLAR_DEPLOY_ARM_LOCKED,04_ARM_STOW_SUPPORT-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\04_ARM_STOW_SUPPORT.SLDASM,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,Fwd_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Fwd_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Fwd_Saddle.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Mid_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Mid_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Mid_Saddle.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Launch_Lock_Interface_Reference-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Launch_Lock_Interface_Reference-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Launch_Lock_Interface_Reference.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Aft_Saddle-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Aft_Saddle-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Aft_Saddle.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,Release_Clearance_Envelope-1,Space_Embodied_Service_Spacecraft_V2_2-1/04_ARM_STOW_SUPPORT-1/Release_Clearance_Envelope-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\04_ARM_STOW_SUPPORT\parts\Release_Clearance_Envelope.SLDPRT,F3R2,False,默认,2
SOLAR_DEPLOY_ARM_LOCKED,B51_B601_ARTICULATED_ENGINEERING_ARM-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\assembly\B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,F3R2,False,STOWED_O13V3,0
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_base_link_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_base_link_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_base_link_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_gripper_detail_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_gripper_detail_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_gripper_detail_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link1_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link1_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link1_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link3_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link3_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link3_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link4_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link4_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link4_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link5_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link5_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link5_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link2_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link2_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link2_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link6_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link6_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link6_LINKLOCAL.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
SOLAR_DEPLOY_ARM_LOCKED,WING_R_DEPLOYED-1,WING_R_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,F3R2,False,默认,0
SOLAR_DEPLOY_ARM_LOCKED,WING_R_STOWED-1,WING_R_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F3R2,True,默认,0
SOLAR_DEPLOY_ARM_LOCKED,WING_L_DEPLOYED-1,WING_L_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F3R2,False,默认,0
DEPLOYED_NOMINAL,WING_L_DEPLOYED-1,WING_L_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F3R2,False,默认,0
DEPLOYED_NOMINAL,B51_B601_ARTICULATED_ENGINEERING_ARM-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\assembly\B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,F3R2,False,默认,0
DEPLOYED_NOMINAL,B51_REF_link6_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link6_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link6_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_base_link_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_base_link_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_base_link_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_link2_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link2_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link2_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_link3_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link3_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link3_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_link5_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link5_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link5_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_link1_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link1_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link1_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_link4_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link4_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link4_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REF_gripper_detail_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_gripper_detail_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_gripper_detail_LINKLOCAL.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,WING_R_STOWED-1,WING_R_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F3R2,True,默认,0
DEPLOYED_NOMINAL,Space_Embodied_Service_Spacecraft_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,F3R2,False,MAINTENANCE,0
DEPLOYED_NOMINAL,00_Master_Skeleton_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1/00_Master_Skeleton_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\00_Master_Skeleton\00_Master_Skeleton_V2_2.SLDPRT,F3R2,False,默认,1
DEPLOYED_NOMINAL,05_Solar_Array_Root_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\05_Solar_Array_Root_Left.SLDASM,F3R2,False,默认,1
DEPLOYED_NOMINAL,HDRM_Base_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Base_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_1_Left.SLDPRT,F3R2,False,默认,2
DEPLOYED_NOMINAL,Harness_Service_Loop_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Harness_Service_Loop_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Harness_Service_Loop_Left.SLDPRT,F3R2,False,默认,2
DEPLOYED_NOMINAL,HDRM_Rod_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Rod_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_2_Left.SLDPRT,F3R2,False,默认,2
DEPLOYED_NOMINAL,Torsion_Spring_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Torsion_Spring_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_2_Left.SLDPRT,F3R2,False,默认,2
DEPLOYED_NOMINAL,Hinge_Ear_2_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Hinge_Ear_2_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_2_Left.SLDPRT,F3R2,False,默认,2
DEPLOYED_NOMINAL,Torsion_Spring_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/Torsion_Spring_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_1_Left.SLDPRT,F3R2,False,默认,2
