path,bytes,kind,tracked
.git/objects/15/8ca69f6c017ebc9cba9ea91c96a756a701e598,38278381,ROOT_GIT_METADATA,False
.git/lfs/objects/7c/09/7c09a497d2aa25e707aeb851668905d52482b3d55714e43ea6ce843dcfe85a2a,37811509,ROOT_GIT_METADATA,False
20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/vendor_groups/G05_Link6_1.step,37811509,PROJECT_OR_RUNTIME_ASSET,True
50_literature/pdf/02_gjm_rns/nenchev1999flexiblerns.pdf,35417646,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/87/a0/87a0537d1afd50c04fc441fde11dd4f2ebbb368fe27f6c10fda8567be696d968,35114019,ROOT_GIT_METADATA,False
20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/AUTHORITIES/vendor_geometry/reBot_B601_DM_v1.1_20260425.step,35114019,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/reBot_B601_DM_v1.1_20260425.step,35114019,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/65/2b/652bdaf7a4333e762ca4869eb471b62d36996d138243c345994ba5311c162931,33839078,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_before_regen_screen/WP10_IMPLEMENTATION_DELTA.zip,33839078,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/external/spacecraft_layout_refs/pycubed/hardware/mainboard-v05/mainboard.step,33652607,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/e2/66/e26657a1aa2516a9698ac5e3c364cc0fa3b11c81c6b48f4e5234a7ac02dec35f,33410294,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/electrical_reference/WP09_ELECTRICAL_RESUME.zip,33410294,PROJECT_OR_RUNTIME_ASSET,True
70_tools/runtime_wp09_kicad/portable/bin/icudt78.dll,33122656,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/e8/b5/e8b5d83ee4a857fc1465e633f60b7f4d5a42a3128c891f5c03a74ce7d03c41e4,32573008,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_before_tim/WP10_IMPLEMENTATION_DELTA.zip,32573008,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/a4/4b/a44be74fb6be0f2b8b4502ed1a0167f0266c1f4298634dd7a88cc433c9994530,32415563,ROOT_GIT_METADATA,False
20_engineering/cad/B5_0_B601_space_manipulator_candidate/02_DESIGN/vendor_reference_linklocal/B50_REF_link4_LINKLOCAL.step,32415563,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link4_LINKLOCAL.step,32415563,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/service_robot_wp01_20260905/inputs/link4.step,32415563,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/WP05_SW_20260907/sources/B601_link4_LINKLOCAL.step,32415563,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/10/ed/10ed8c19b32f2816fa24158931542858cfc0d2dd7e8fa3c25a21352c896d8978,31775252,ROOT_GIT_METADATA,False
20_engineering/cad/B5_0_B601_space_manipulator_candidate/02_DESIGN/vendor_reference_linklocal/B50_REF_link5_LINKLOCAL.step,31775252,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/cad/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/B5_0_ACCEPTED_CANDIDATE_FULL_COPY/02_DESIGN/vendor_reference_linklocal/B50_REF_link5_LINKLOCAL.step,31775252,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/service_robot_wp01_20260905/inputs/link5.step,31775252,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/WP05_SW_20260907/sources/B601_link5_LINKLOCAL.step,31775252,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/vendor/chrono/data/sensor/textures/starmap_2020_4k.hdr,31698427,PROJECT_OR_RUNTIME_ASSET,False
70_tools/runtime_wp09_kicad/portable/bin/_pcbnew.dll,31555424,PROJECT_OR_RUNTIME_ASSET,True
70_tools/runtime_wp09_kicad/portable/bin/Lib/site-packages/_pcbnew.pyd,31555424,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/b4/a3/b4a3845430349be967eaf641566a827ea8a070dbd55852b64a1b14f85eba4502,31361698,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/logs/native_delta_interrupted_v3/W_service.SLDASM,31361698,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/62/f2/62f2a804301f7783a535bfe5d3d6fb235a6df715d0a8bfe4714ff14f96773629,31360844,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/logs/native_delta_interrupted_v2_20260908_052556/W_service.SLDASM,31360844,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/9b/70/9b70aa7bcd2700375aeae2209388ea4a1721fd00f42948064e54ebe14d5f55ec,31360653,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/cad/history_v1/W_service.SLDASM,31360653,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/ec/58/ec58da44d6eb8db3596c32da29a86f0a89b66c202d2da37d7ebefcd228de9ed8,31353619,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/mechanical/portable/package/WP09_RELEASED.SLDASM,31353619,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/4c/ba/4cba17c4e7bff6db22b281c2fcbd827777be25297391cdb762c6d87284214d98,31351415,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/mechanical/portable/package/WP09_PARKING.SLDASM,31351415,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/22/5c/225c39fd68e473c1bc19e0277a4751dfc4baa4cd99d0aa731b86e57c66fdd50d,31351187,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/mechanical/portable/copydocument_timeout_partial/WP09_SERVICE.SLDASM,31351187,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/ab/89/ab89a21b0e7e379a6da7bd62e928c254fdf74c3b7d0705061d56f2d5c05650f9,31349676,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/system_completion/mechanical/portable/package/WP09_SERVICE.SLDASM,31349676,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/61/8f/618f1e120e91a1900e5085b29ecdf4141036d9847d27a045df740d3e8d038584,31326654,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/reuse_closure/mechanical/native/WP09R_RELEASED.SLDASM,31326654,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/57/3f/573f97bdab70aea073f4ee1a878bcab5388ead0ebb1843728fdf21b112cfbe79,31325869,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/reuse_closure/mechanical/native/WP09R_PARKING.SLDASM,31325869,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/d2/92/d2928cd4892c3c01d24914a2c3871d1e70af19560120de4e9910c60e1f060e43,31322267,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/functional_closure/native/WP09F_SERVICE.SLDASM,31322267,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/reuse_closure/mechanical/native/WP09R_SERVICE.SLDASM,31322267,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/44/58/4458b3ef9987dfdef3c8632753c8589fa92b0db30a55ff05559cf0019f7944fa,31301564,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/WP09_RELEASED.SLDASM,31301564,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/reuse_closure/mechanical/native/work/W_released.SLDASM,31301564,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/ae/34/ae34552d083c8daafdb2668f0b27e4adcd7278b08d0212ae39a18a9cafd2c0d5,31301457,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/functional_closure/native/work/W_service.SLDASM,31301457,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/WP09_SERVICE.SLDASM,31301457,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/c9/18/c918fb37147dafb8d81b833099d522605db40b7f40bcd15892ab58c4c00ed4a2,31301032,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/WP09_PARKING.SLDASM,31301032,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/reuse_closure/mechanical/native/work/W_parking.SLDASM,31301032,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/4e/86/4e86e9fb18f0e5e7dfefb09941b419d15be82151f95ff7cc2f8111fa5eee24ef,31300999,ROOT_GIT_METADATA,False
20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/vendor_groups/G03_Link3_1.step,31300999,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/5c/0a/5c0a5a3830c470145a3d2e59849ba7c8a42da1f0c7dbf8e047045ffd85491ba4,31207810,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/WP08_ROBOT_PARKING.SLDASM,31207810,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/work/W_parking.SLDASM,31207810,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/2b/53/2b530e4a8e40ed7ef0476d5ba86349d9c8821813679da50fd9bbf47e10ba58ae,31192415,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/WP08_ROBOT_RELEASED.SLDASM,31192415,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/work/W_released.SLDASM,31192415,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/cb/d6/cbd6c14637975dc13b01f1474ee0d71ec4fb14a5a12acb42a7ceb2b91b31fec3,31178608,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/WP08_ROBOT_SERVICE.SLDASM,31178608,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp09_interfaces_20260907_1525/native/work/W_service.SLDASM,31178608,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/27/6a/276a3b29994284e1637134477ec9f017bb484e165b77337f494d8a880cd25b19,30951683,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/WP07_ROBOT_PARKING.SLDASM,30951683,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/work/WP08_WORK_PARKING.SLDASM,30951683,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/97/89/97899b9a15d77ace46aed85312434b640f7809651ff17dc9a9165e658db93b35,30934854,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/WP07_ROBOT_RELEASED.SLDASM,30934854,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/work/WP08_WORK_RELEASED.SLDASM,30934854,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/29/e3/29e38402e66dfd706bcf555c35762d768ca2e9006d8c0e329a0ca1c7e8a9f785,30915812,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/WP07_ROBOT_SERVICE.SLDASM,30915812,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp08_retention_delta_20260907_1228/native/work/WP08_WORK_SERVICE.SLDASM,30915812,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/d1/16/d1165331be9df2b7c943151165a39fefac764fbf537a43fa7997f03124afa9e5,30797434,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/work/WP07_WORK_PARKING.SLDASM,30797434,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/WP05_SW_20260907/assemblies/WP05_ROBOT_PARKING.SLDASM,30797434,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/9a/78/9a78762c4b3aa83aa2e1d1dd20acee396e4f7e211a35e0dc66685367f01a014e,30785371,ROOT_GIT_METADATA,False
20_engineering/WP05_SW_20260907/results/service_before_bulk_inspection.SLDASM,30785371,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/8a/c0/8ac06c3d5614628e8fb159d5f64a773750d1d86950b905de3ae405e01f47374f,30779355,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/work/WP07_WORK_RELEASED.SLDASM,30779355,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/WP05_SW_20260907/assemblies/WP05_ROBOT_RELEASED.SLDASM,30779355,PROJECT_OR_RUNTIME_ASSET,True
50_literature/pdf/04_flexible_ancf/ma2025latticemeta.pdf,30738983,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/e8/45/e8452dba2b17e31ec68d3e3d71a6b0987cb3dea8ad89d5b164bb6445db84b3ca,30734010,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp07_system_20260907_0610/native/work/WP07_WORK_SERVICE.SLDASM,30734010,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/WP05_SW_20260907/assemblies/WP05_ROBOT_SERVICE.SLDASM,30734010,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/20/27/20279dec75d932494c7f5cd99ff092460248ca7365a0b08a314b923498379fbc,30299304,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/01_native_cad/SEI_MECH_B601_V5R_LIGHTWEIGHT_OPERATIONAL_BASELINE.SLDASM,30299304,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/19/d8/19d85e9c703bec107396ae84dab7b12de5722434fc7d5474b3a5a144a1b590d0,29594924,ROOT_GIT_METADATA,False
20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION_V3_CONFIGURED.SLDASM,29594924,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/b7/0a/b70acf60ae8fa47abff33e74bedd58a5a514ec297b797c63919a4ea3ad2d9082,29116838,ROOT_GIT_METADATA,False
20_engineering/WP05_SW_20260907/assemblies/WP05_B601_SERVICE.SLDASM,29116838,PROJECT_OR_RUNTIME_ASSET,True
.git/objects/99/d06a5e4be4cf8da291b32beb6abbefe5c54a45,29102064,ROOT_GIT_METADATA,False
.git/lfs/objects/5f/1c/5f1cb650f1e88abfc308e13264d2beec7e24b9c3755d3395bac62477c0f9acf3,29035333,ROOT_GIT_METADATA,False
20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION.SLDASM,29035333,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/e7/52/e752ffc4cefac1d8318f7d21205808558267340202735e26c4aba564f632c7a9,28892374,ROOT_GIT_METADATA,False
20_engineering/F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806/03_native_cad/F3R1_SPACE_EMBODIED_ROBOT_INTEGRATION_V2_MATED.SLDASM,28892374,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/vendor/chrono/data/fsi-tdpf/oswec/oswec.h5,28632344,PROJECT_OR_RUNTIME_ASSET,False
70_tools/runtime_wp09_kicad/portable/bin/Lib/site-packages/wx/_core_d.pyd,28570976,PROJECT_OR_RUNTIME_ASSET,True
.git/objects/28/c342cd90d4d4c28c6d5cd8efb80789e346bd12,28550005,ROOT_GIT_METADATA,False
.git/objects/82/e93fca22f954cdef33f51f680ab94090635ccf,28409797,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_V12_before_input_passives/thermal/RADIATOR_OBSTACLES_SERVICE.npz,28310077,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/thermal/RADIATOR_OBSTACLES_SERVICE.npz,28310077,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_before_radiator_view_binding/stale_pose_mesh/RADIATOR_OBSTACLES_SERVICE.npz,28186279,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_V12_before_input_passives/thermal/RADIATOR_OBSTACLES_RELEASED.npz,28092072,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/thermal/RADIATOR_OBSTACLES_RELEASED.npz,28092072,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_V12_before_input_passives/thermal/RADIATOR_OBSTACLES_PARKING.npz,28088650,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/thermal/RADIATOR_OBSTACLES_PARKING.npz,28088650,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_before_radiator_view_binding/stale_pose_mesh/RADIATOR_OBSTACLES_RELEASED.npz,27963867,PROJECT_OR_RUNTIME_ASSET,True
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/history/20260909_before_radiator_view_binding/stale_pose_mesh/RADIATOR_OBSTACLES_PARKING.npz,27960981,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/96/05/96058dfb02251808dd52df5555633d5632d5416ce293d5288f7df7cd5ffdffac,27361820,ROOT_GIT_METADATA,False
01_project/competition/SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905/runs/wp10_mechatronic_closure_20260908/implementation/coupled_closure/WP10_CLAUDE_HANDOFF_20260916.zip,27361820,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/00/01/0001591e6581a0076d7931d78d3cc85a56fb7cb1d22c3a9c5803b1534ca96ccf,27125901,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/03_top_assembly/SEI_MECH_B601_V5_NATIVE_BASELINE__LOOP1E_STAGING_20260813T151206.356571Z_PID25968.SLDASM,27125901,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/9f/09/9f09b64d0366dec602422aecb806aeec8bb81804cfd14f16a8cdc2c0aa312f3e,27122742,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/03_top_assembly/SEI_MECH_B601_V5_NATIVE_BASELINE__LOOP1E_STAGING_20260813T135409.336570Z_PID46496.SLDASM,27122742,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/9f/14/9f14c3a5363697298532c27a752b953ba0dae3af853bd764475adfcada52bd7f,27121219,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/03_top_assembly/SEI_MECH_B601_V5_NATIVE_BASELINE__LOOP1E_STAGING_20260820T140708.895028Z_PID31664.SLDASM,27121219,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/1d/17/1d17332fcd748ce4cd0dc8b0ea79cda5b6bc20f2b5ba91f203895c4d08fd1814,26870155,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/13_validation/quarantine/SEI_MECH_B601_V5_NATIVE_BASELINE.ORPHAN_20260812T155024Z.SLDASM,26870155,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/0a/49/0a4954197868a81d1c3cb2f78bd0ea49d242644f29b6400805c3940fe0dbbddd,26868024,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/13_validation/quarantine/SEI_MECH_B601_V5_NATIVE_BASELINE.ORPHAN_20260812T104241Z.SLDASM,26868024,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/vendor/basilisk/src/fswAlgorithms/imageProcessing/centerRadiusCNN/CAD.onnx,26791912,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/40/7c/407cc1cf6c027eec9f46b694a01ff176a3ad62ebbdfcf98235acc83c15a5e21d,26789975,ROOT_GIT_METADATA,False
20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/vendor_groups/G07_Link5_1.step,26789975,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/75/b1/75b1f6fce68190e430ff3a8aa5cc4af5177447862cee6b30979f7259ec4496ed,26712885,ROOT_GIT_METADATA,False
20_engineering/cad/Space_Embodied_Robot_CAD_V2_2/130_B601_Vendor_CAD_Direct_Integration_03/vendor_groups/G04_Link4_1.step,26712885,PROJECT_OR_RUNTIME_ASSET,True
80_third_party/vendor/chrono/data/sensor/textures/sunflowers_4k.hdr,26582747,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/b0/3d/b03d684564e162ad28c53f12a7ff28500ae1d18dc1d3e6bf1597570aeb20f604,26163395,ROOT_GIT_METADATA,False
20_engineering/F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807/03_native_cad/F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE.SLDASM,26163395,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/SERVICE_STAR_B601_INTERFACE_R3_20260920/views/ASSEMBLY_INTERFERENCE_VIEWER.html,26137352,PROJECT_OR_RUNTIME_ASSET,False
80_third_party/vendor/chrono/data/sensor/textures/driving_school_4k.hdr,26061248,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/48/d0/48d0d23c33ecfb4dbfac222fbfc5335808e6a14ddf0acfbeb6a6e5a1f4234597,25992465,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/04_validation/quarantine/SEI_MECH_B601_V5R_LIGHTWEIGHT_OPERATIONAL_BASELINE__SAVEAS_DRIFT_20260820T153509Z.SLDASM,25992465,PROJECT_OR_RUNTIME_ASSET,True
20_engineering/SERVICE_STAR_CORE_INSTALLATION_R6H_20260920/views/R6H_HORIZONTAL_INSTALLATION_VIEWER.html,25951625,PROJECT_OR_RUNTIME_ASSET,False
20_engineering/SERVICE_STAR_HARDWARE_COMPACT_20260921/01_mechanical/views/R6H_HORIZONTAL_INSTALLATION_VIEWER.html,25951625,PROJECT_OR_RUNTIME_ASSET,False
.git/lfs/objects/f0/9a/f09a8f1994235399453c4e208048a519cad20adddadfd407c41b45391e7160d7,25726604,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/13_validation/quarantine/_native_donor_local_B51_F3R2_STAGED_PROXYWHITELIST_20260812T104052Z/assembly/B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,25726604,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/ea/61/ea610fc9397d787ed39443582cd5f122437975256defa90818f5911a7a0ae097,25726211,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/13_validation/quarantine/_native_donor_local_B51_F3R2_STAGED_FRESHROLES_20260812T101518Z/assembly/B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,25726211,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/d7/94/d794ccfb52cfbf858b99172d6a41119b56271ecc3b3e018e48c30fa19703947a,25726146,ROOT_GIT_METADATA,False
20_engineering/F3R2_V5_NATIVE_MECHANICAL_RELEASE_20260810T000300_V5NATIVE/03_top_assembly/_native_donor_local/B51_ARTICULATED_20260728T008/assembly/B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,25726146,PROJECT_OR_RUNTIME_ASSET,True
.git/lfs/objects/19/5c/195c3ed39486923462105544f2ae70befd666652dad0f514a545024b16cc63e0,25725250,ROOT_GIT_METADATA,False
