candidate,station_mm,y_max,y_min,z_max,z_min,clr_plusY,clr_minusY,clr_plusZ,clr_minusZ,rail_min_clearance_mm,governing_rail_zone,responsible_link,classification
CAND_2_THIN,-125.0,32.375,-33.375,96.886,96.792,80.775,79.775,16.264,209.942,71.697,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-124.0,32.375,-33.375,97.040,6.314,80.775,79.775,16.110,119.464,81.287,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-123.0,34.012,-35.012,97.232,11.414,79.138,78.138,15.918,124.564,75.746,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-122.0,38.125,-39.125,97.333,5.290,75.025,74.025,15.817,118.440,65.932,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-121.0,30.880,-31.880,40.502,0.386,82.270,81.270,72.648,113.536,102.056,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-120.0,32.375,-33.375,97.443,-3.002,80.775,79.775,15.707,110.148,71.638,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-119.0,32.880,-33.880,40.465,-4.306,80.270,79.270,72.685,108.844,95.916,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-118.0,32.880,-33.880,40.485,-6.714,80.270,79.270,72.665,106.436,98.380,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-117.0,30.880,-31.880,23.737,-8.642,82.270,81.270,89.413,104.508,110.674,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-116.0,38.125,-39.125,97.269,-51.585,75.025,74.025,15.881,61.565,65.939,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-115.0,30.880,-31.880,-10.323,-49.888,82.270,81.270,123.473,63.262,105.250,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-114.0,32.880,-33.880,27.268,-56.507,80.270,79.270,85.882,56.643,96.951,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-113.0,32.880,-33.880,28.404,-12.890,80.270,79.270,84.746,100.260,106.910,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-112.0,27.500,-28.500,-13.818,-13.868,85.650,84.650,126.968,99.282,118.492,NY_NZ,link3,INSIDE_NOMINAL
CAND_2_THIN,-111.0,30.880,-31.880,-14.376,-14.376,82.270,81.270,127.526,98.774,115.952,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-110.0,38.125,-39.125,95.927,-41.372,75.025,74.025,17.223,71.778,66.103,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-109.0,32.880,-33.880,31.308,-16.704,80.270,79.270,81.842,96.446,104.257,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-107.0,30.880,-31.880,-17.601,-17.601,82.270,81.270,130.751,95.549,113.459,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-106.0,32.880,-33.880,32.708,-18.282,80.270,79.270,80.442,94.868,107.182,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,-105.0,32.880,-33.880,33.547,-18.760,80.270,79.270,79.603,94.390,102.240,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-104.0,38.125,-39.125,93.369,-18.902,75.025,74.025,19.781,94.248,66.489,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-103.0,38.125,-39.125,16.914,11.414,75.025,74.025,96.236,124.564,109.504,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-102.0,-20.800,-25.200,34.475,34.475,133.950,87.950,78.675,147.625,106.004,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,-101.0,32.880,-33.880,34.864,-20.046,80.270,79.270,78.286,93.104,106.349,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,-100.0,38.125,-39.125,89.709,-20.369,75.025,74.025,23.441,92.781,67.207,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-99.0,-33.880,-33.880,32.897,-18.505,147.030,79.270,80.253,94.645,100.781,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-97.0,24.400,24.400,-20.915,-20.915,88.750,137.550,134.065,92.235,115.981,PY_NZ,link3,INSIDE_NOMINAL
CAND_2_THIN,-96.0,38.125,-39.125,85.113,-21.013,75.025,74.025,28.037,92.137,68.376,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-95.0,32.880,-33.880,35.598,-21.065,80.270,79.270,77.552,92.085,100.280,NY_PZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-93.0,38.125,-39.125,79.788,-21.122,75.025,74.025,33.362,92.028,70.083,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-92.0,32.880,32.880,-20.883,-20.883,80.270,146.030,134.033,92.267,110.308,PY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-91.0,38.125,-39.125,73.974,-21.046,75.025,74.025,39.176,92.104,72.350,NY_PZ,link1,INSIDE_NOMINAL
CAND_2_THIN,-90.0,35.483,-36.480,-20.970,-48.246,77.667,76.670,134.120,64.904,88.483,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-89.0,36.107,-37.104,35.450,-98.917,77.043,76.046,77.700,14.233,88.232,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-88.0,9.508,-10.512,-97.500,-98.795,103.642,102.638,210.650,14.355,94.409,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-87.0,9.473,-12.498,-97.283,-98.434,103.677,100.652,210.433,14.716,92.446,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-86.0,13.748,-14.752,-96.839,-107.502,99.402,98.398,209.989,5.648,90.237,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-85.0,37.316,-38.313,-46.335,-107.382,75.834,74.837,159.485,5.768,80.200,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-84.0,36.106,-37.105,34.217,-107.025,77.044,76.045,78.933,6.125,79.860,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-83.0,17.818,-18.821,-95.898,-106.413,95.332,94.329,209.048,6.737,86.274,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-82.0,12.558,-14.701,-106.061,-106.440,100.592,98.449,219.211,6.710,89.949,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-81.0,19.982,-20.983,-95.349,-105.659,93.168,92.167,208.499,7.491,84.110,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-80.0,37.925,-38.922,-44.747,-105.642,75.225,74.228,157.897,7.508,79.688,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-78.0,37.617,-38.616,-59.896,-104.705,75.533,74.534,173.046,8.445,77.448,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-77.0,23.185,-23.952,-94.527,-104.653,89.965,89.198,207.677,8.497,81.160,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-76.0,37.925,-38.922,-43.147,-99.537,75.225,74.228,156.297,13.613,77.222,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-75.0,38.001,-38.999,-53.386,-103.576,75.149,74.151,166.536,9.574,80.006,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-74.0,37.924,-38.923,-63.626,-103.496,75.226,74.227,176.776,9.654,77.479,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-73.0,25.270,-26.628,-93.215,-102.952,87.880,86.522,206.365,10.198,78.855,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-72.0,26.280,-27.283,-91.908,-102.301,86.870,85.867,205.058,10.849,78.409,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-71.0,37.316,-38.313,-41.559,-101.963,75.834,74.837,154.709,11.187,78.536,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-70.0,26.722,-27.733,-91.466,-102.204,86.428,85.417,204.616,10.946,78.038,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-69.0,37.924,-38.923,-62.026,-92.151,75.226,74.227,175.176,20.999,77.880,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-68.0,37.617,-38.616,-56.316,-100.913,75.533,74.534,169.466,12.237,77.647,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-67.0,36.107,-37.104,-40.009,-100.552,77.043,76.046,153.159,12.598,76.979,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-66.0,37.616,-38.616,-55.718,-100.808,75.534,74.534,168.868,12.342,76.703,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-65.0,27.691,-28.694,-90.375,-90.673,85.459,84.456,203.525,22.477,77.231,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-64.0,-28.810,-28.810,-90.295,-90.295,141.960,84.340,203.445,22.855,77.187,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-63.0,27.530,27.530,-99.448,-99.448,85.620,140.680,212.598,13.702,77.295,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-62.0,36.106,-37.105,-54.168,-99.345,77.044,76.045,167.318,13.805,76.159,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-61.0,27.875,-28.879,-88.884,-98.696,85.275,84.271,202.034,14.454,76.073,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-60.0,-28.810,-28.810,-88.786,-88.786,141.960,84.340,201.936,24.364,77.482,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-59.0,27.898,-28.902,-97.942,-98.228,85.252,84.248,211.092,14.922,76.044,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-58.0,27.875,-33.880,23.630,-97.854,85.275,79.270,89.520,15.296,76.101,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-57.0,27.324,-28.810,-87.402,-97.187,85.826,84.340,200.552,15.963,76.206,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-56.0,-28.077,-28.077,-87.297,-87.297,141.227,85.073,200.447,25.853,78.515,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-55.0,27.530,26.767,-85.959,-96.440,85.620,139.917,199.109,16.710,77.556,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-54.0,27.323,-28.329,-85.915,-96.372,85.827,84.821,199.065,16.778,76.802,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-53.0,26.052,-28.078,-85.968,-95.698,87.098,85.072,199.118,17.452,77.094,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-52.0,-26.630,-26.630,-85.866,-85.866,139.780,86.520,199.016,27.284,80.249,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-51.0,26.436,26.436,-94.976,-94.976,86.714,139.586,208.126,18.174,78.811,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-50.0,26.051,-27.057,-85.186,-94.938,87.099,86.093,198.336,18.212,78.238,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-49.0,24.092,-26.630,-84.620,-94.267,89.058,86.520,197.770,18.883,78.707,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-48.0,-24.506,-24.506,-84.530,-84.530,137.656,88.644,197.680,28.620,82.631,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-47.0,24.644,-33.880,-7.466,-93.587,88.506,79.270,120.616,19.563,80.767,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-46.0,29.880,-33.880,21.823,-93.589,83.270,79.270,91.327,19.561,80.364,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-45.0,32.880,-33.880,19.108,-92.931,80.270,79.270,94.042,20.219,80.995,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-44.0,30.880,-33.880,21.006,-83.324,82.270,79.270,92.144,29.826,85.589,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-43.0,24.502,-33.880,-5.542,-92.312,88.648,79.270,118.692,20.838,83.367,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-42.0,32.880,-33.880,18.002,-92.361,80.270,79.270,95.148,20.789,83.114,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-41.0,32.880,-33.880,19.624,-91.725,80.270,79.270,93.526,21.425,83.890,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-40.0,33.175,-34.175,67.931,-91.183,79.975,78.975,45.219,21.967,79.592,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-39.0,33.175,-34.175,68.395,-91.284,79.975,78.975,44.755,21.866,79.254,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-38.0,11.672,-33.880,-30.223,-90.681,101.478,79.270,143.373,22.469,87.310,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-37.0,15.629,-33.880,-30.350,-90.387,97.521,79.270,143.500,22.763,90.181,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-36.0,14.675,-33.880,-30.096,-90.020,98.475,79.270,143.246,23.130,90.162,NY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-35.0,11.671,-33.880,-29.082,-89.693,101.479,79.270,142.232,23.457,94.209,PY_NZ,link6,INSIDE_NOMINAL
CAND_2_THIN,-34.0,33.175,-34.175,60.257,-89.319,79.975,78.975,52.893,23.831,83.291,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-33.0,33.175,-34.175,59.924,-89.220,79.975,78.975,53.226,23.930,83.470,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-32.0,33.175,-34.175,59.874,-88.951,79.975,78.975,53.276,24.199,83.496,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,-31.0,15.847,-16.687,-49.799,-52.258,97.303,96.463,162.949,60.892,103.023,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-30.0,24.074,-25.075,-53.502,-65.950,89.076,88.075,166.652,47.200,88.488,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-29.0,22.811,-23.813,-55.985,-70.139,90.339,89.337,169.135,43.011,87.897,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-28.0,14.587,-16.056,-58.404,-60.696,98.563,97.094,171.554,52.454,99.825,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-27.0,20.754,-21.757,-61.778,-83.728,92.396,91.393,174.928,29.422,88.366,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-26.0,17.974,-18.977,-64.667,-86.201,95.176,94.173,177.817,26.949,89.869,NY_NZ,link5,INSIDE_NOMINAL
CAND_2_THIN,-25.0,29.875,-30.875,-66.910,-80.445,83.275,82.275,180.060,32.705,79.459,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-24.0,25.870,-11.645,-78.194,-84.311,87.280,101.505,191.344,28.839,83.103,PY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-23.0,1.804,-26.756,-78.898,-85.211,111.346,86.394,192.048,27.939,82.041,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-22.0,21.325,-22.113,-81.488,-84.139,91.825,91.037,194.638,29.011,85.570,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-21.0,10.988,-17.041,-84.586,-86.398,102.162,96.109,197.736,26.752,89.877,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-20.0,32.880,-33.880,-45.006,-87.777,80.270,79.270,158.156,25.373,92.552,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-19.0,32.880,-33.880,-44.366,-45.027,80.270,79.270,157.516,68.123,92.538,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-17.0,29.875,-30.875,-71.685,-72.497,83.275,82.275,184.835,40.653,80.477,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-16.0,25.870,-26.756,-75.554,-76.257,87.280,86.394,188.704,36.893,82.907,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-15.0,21.325,-22.113,-78.847,-79.428,91.825,91.037,191.997,33.722,86.305,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,-13.0,33.175,-34.175,77.332,77.332,79.975,78.975,35.818,190.482,75.584,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,3.0,8.807,-9.807,-0.260,-2.284,104.343,103.343,113.410,110.866,139.550,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,9.0,23.247,-24.247,-17.957,-17.957,89.903,88.903,131.107,95.193,118.238,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,10.0,26.229,-27.229,-21.760,-21.760,86.921,85.921,134.910,91.390,113.422,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,12.0,28.535,-29.535,-25.962,-80.503,84.615,83.615,139.112,32.647,99.422,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,13.0,33.175,-34.175,57.749,-30.456,79.975,78.975,55.401,82.694,84.655,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,15.0,30.900,-31.900,-35.127,-42.509,82.250,81.250,148.277,70.641,96.623,PY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,16.0,30.900,-31.900,-39.859,-39.859,82.250,81.250,153.009,73.291,97.419,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,18.0,30.105,-31.105,-44.531,-44.531,83.045,82.045,157.681,68.619,94.990,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,19.0,7.453,-8.453,-76.892,-76.892,105.697,104.697,190.042,36.258,100.122,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,20.0,28.535,-29.535,-49.024,-77.862,84.615,83.615,162.174,35.288,93.469,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,21.0,26.229,-27.229,-53.226,-53.226,86.921,85.921,166.376,59.924,92.943,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,22.0,23.247,-24.247,-57.029,-57.029,89.903,88.903,170.179,56.121,93.447,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,28.0,8.807,-9.807,-72.703,-73.756,104.343,103.343,185.853,39.394,100.079,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,29.0,5.797,-6.797,-74.302,-74.726,107.353,106.353,187.452,38.424,102.451,NY_NZ,link4,INSIDE_NOMINAL
CAND_2_THIN,80.0,33.175,-34.175,80.896,80.896,79.975,78.975,32.254,194.046,74.371,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,81.0,33.175,-34.175,60.346,60.346,79.975,78.975,52.804,173.496,83.244,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,97.0,40.125,-40.125,23.508,19.233,73.025,73.025,89.642,132.383,103.670,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,98.0,40.125,-40.125,27.754,27.754,73.025,73.025,85.396,140.904,100.382,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,99.0,40.125,-40.125,31.786,15.118,73.025,73.025,81.364,128.268,97.328,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,101.0,40.125,-40.125,23.938,11.341,73.025,73.025,89.212,124.491,103.334,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,102.0,40.125,40.125,19.603,19.603,73.025,153.275,93.547,132.753,106.754,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,103.0,40.125,-40.125,8.068,8.068,73.025,73.025,105.082,121.218,116.153,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,107.0,40.125,-40.125,47.458,5.441,73.025,73.025,65.692,118.591,86.223,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,111.0,40.125,-40.125,3.576,3.576,73.025,73.025,109.574,116.726,119.914,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,114.0,40.125,40.125,38.926,38.926,73.025,153.275,74.224,152.076,92.104,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,115.0,40.125,-40.125,39.545,2.554,73.025,73.025,73.605,115.704,91.663,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,116.0,40.125,40.125,39.817,39.728,73.025,153.275,73.333,152.878,91.470,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,117.0,40.125,40.125,39.811,6.345,73.025,153.275,73.339,119.495,91.475,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,118.0,40.125,40.125,39.513,5.956,73.025,153.275,73.637,119.106,91.686,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,119.0,40.125,-40.125,72.667,0.424,73.025,73.025,40.483,113.574,72.017,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,120.0,40.125,40.125,6.308,6.080,73.025,153.275,106.842,119.230,117.621,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,121.0,40.125,40.125,7.003,6.618,73.025,153.275,106.147,119.768,117.041,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,123.0,40.125,-40.125,3.178,3.178,73.025,73.025,109.972,116.328,120.250,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,124.0,38.125,-38.125,1.257,1.257,75.025,75.025,111.893,114.407,122.946,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,126.0,40.125,-40.125,87.925,87.925,73.025,73.025,25.225,201.075,66.657,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,127.0,40.125,-40.125,4.797,4.797,73.025,73.025,108.353,117.947,118.887,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,129.0,40.125,-40.125,91.567,91.567,73.025,73.025,21.583,204.717,65.838,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,131.0,40.125,-40.125,94.660,7.206,73.025,73.025,18.490,120.356,65.294,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,133.0,40.125,40.125,26.295,26.295,73.025,153.275,86.855,139.445,101.504,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,134.0,40.125,-40.125,25.936,10.299,73.025,73.025,87.214,123.449,101.781,PY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,135.0,40.125,-40.125,97.069,23.450,73.025,73.025,16.081,136.600,64.969,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,136.0,40.125,-40.125,13.942,13.942,73.025,73.025,99.208,127.092,111.317,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,138.0,38.125,-38.125,100.609,100.609,75.025,75.025,12.541,213.759,66.648,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,139.0,40.125,-40.125,98.688,19.881,73.025,73.025,14.462,133.031,64.800,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,143.0,40.125,-40.125,101.442,99.447,73.025,73.025,11.708,212.597,64.734,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,144.0,32.375,-33.375,107.482,107.482,80.775,79.775,5.668,220.632,71.275,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,145.0,22.425,-18.775,107.502,107.502,90.725,94.375,5.648,220.652,82.225,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,146.0,29.275,-30.075,107.486,50.523,83.875,83.075,5.664,163.673,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,147.0,32.375,-33.375,50.600,50.569,80.775,79.775,62.550,163.719,89.470,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,148.0,40.125,-40.125,107.342,50.681,73.025,73.025,5.808,163.831,64.745,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,149.0,29.275,-25.275,107.218,107.186,83.875,87.875,5.932,220.336,75.375,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,150.0,22.425,-30.075,107.009,51.066,90.725,83.075,6.141,164.216,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,151.0,32.375,-33.375,106.857,51.174,80.775,79.775,6.293,164.324,75.375,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,152.0,40.125,-40.125,100.172,51.478,73.025,73.025,12.978,164.628,64.838,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,153.0,32.375,-33.375,106.317,51.838,80.775,79.775,6.833,164.988,71.275,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,154.0,29.275,-25.275,106.091,106.047,83.875,87.875,7.059,219.197,75.375,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,155.0,22.425,-30.075,105.628,52.332,90.725,83.075,7.522,165.482,74.575,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,156.0,40.125,-40.125,105.332,52.708,73.025,73.025,7.818,165.858,65.047,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,157.0,38.125,-38.125,104.625,53.241,75.025,75.025,8.525,166.391,66.844,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,158.0,29.275,-25.275,104.244,53.814,83.875,87.875,8.906,166.964,75.376,PY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,159.0,40.125,-40.125,103.652,54.289,73.025,73.025,9.498,167.439,65.431,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,160.0,38.125,-38.125,103.368,54.851,75.025,75.025,9.782,168.001,67.187,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,161.0,32.375,-33.375,102.680,55.393,80.775,79.775,10.470,168.543,71.315,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,162.0,40.125,-40.125,101.697,56.599,73.025,73.025,11.453,169.749,66.053,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,163.0,40.125,-40.125,101.163,56.886,73.025,73.025,11.987,170.036,67.783,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,164.0,40.125,-40.125,100.336,57.641,73.025,73.025,12.814,170.791,66.962,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,165.0,40.125,-40.125,99.467,58.623,73.025,73.025,13.683,171.773,68.178,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,166.0,38.125,-38.125,97.854,60.056,75.025,75.025,15.296,173.206,68.699,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,167.0,38.125,-38.125,96.619,61.002,75.025,75.025,16.531,174.152,69.963,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,168.0,32.375,-33.375,96.009,62.093,80.775,79.775,17.141,175.243,71.834,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,169.0,32.375,-33.375,94.181,63.716,80.775,79.775,18.969,176.866,75.306,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,170.0,32.375,-33.375,92.356,66.461,80.775,79.775,20.794,179.611,72.438,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,171.0,32.375,-33.375,90.115,66.923,80.775,79.775,23.035,180.073,75.978,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,172.0,32.375,-33.375,87.624,70.776,80.775,79.775,25.526,183.926,73.334,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,173.0,32.375,-33.375,84.875,72.856,80.775,79.775,28.275,186.006,74.537,NY_PZ,link2,INSIDE_NOMINAL
CAND_2_THIN,175.0,35.125,-35.125,7.511,7.511,78.025,78.025,105.639,120.661,119.456,NY_PZ,link3,INSIDE_NOMINAL
CAND_2_THIN,176.0,35.125,-35.125,8.370,7.770,78.025,78.025,104.780,120.920,118.758,NY_PZ,link3,INSIDE_NOMINAL
