instance,parent,mount_interface,physical_joint_status,source_revision
lower_angle_web_fastener_1_0_-130,EQUIPMENT_BAY,lower_deck_angle_1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
lower_angle_web_fastener_1_0_-70,EQUIPMENT_BAY,lower_deck_angle_1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
lower_angle_web_fastener_1_1_60,EQUIPMENT_BAY,lower_deck_angle_1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
lower_angle_web_fastener_1_1_130,EQUIPMENT_BAY,lower_deck_angle_1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_-1_-150,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_-1_-50,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_-1_50,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_-1_140,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_1_-150,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_1_-50,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_1_50,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_deck_fastener_1_140,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_-1_0_-130,EQUIPMENT_BAY,upper_deck_angle_-1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_-1_0_-70,EQUIPMENT_BAY,upper_deck_angle_-1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_-1_1_60,EQUIPMENT_BAY,upper_deck_angle_-1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_-1_1_130,EQUIPMENT_BAY,upper_deck_angle_-1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_1_0_-130,EQUIPMENT_BAY,upper_deck_angle_1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_1_0_-70,EQUIPMENT_BAY,upper_deck_angle_1_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_1_1_60,EQUIPMENT_BAY,upper_deck_angle_1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
upper_angle_web_fastener_1_1_130,EQUIPMENT_BAY,upper_deck_angle_1_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
rear_launch_bulkhead,PRIMARY_STRUCTURE,REAR_END_FRAME_M4_CONNECTION_REDESIGN,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
rear_vertical_rib_-86,PRIMARY_STRUCTURE,rear_launch_bulkhead,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
rear_vertical_rib_86,PRIMARY_STRUCTURE,rear_launch_bulkhead,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
rear_horizontal_rib_-86,PRIMARY_STRUCTURE,rear_launch_bulkhead,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
rear_horizontal_rib_86,PRIMARY_STRUCTURE,rear_launch_bulkhead,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
launch_interface_reserved_volume,LAUNCH_INTERFACE,rear_launch_bulkhead,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
front_service_cover,COVERS,FRONT_END_FRAME_INSERTS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
forward_roof_access,COVERS,TOP_LONGERONS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_battery,EQUIPMENT_BAY,lower_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_battery,THERMAL,adapter_battery,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_battery,EQUIPMENT_BAY,adapter_battery,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_battery,EQUIPMENT_BAY,equipment_battery,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_adcs_propulsion_allocation,EQUIPMENT_BAY,lower_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_adcs_propulsion_allocation,THERMAL,adapter_adcs_propulsion_allocation,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_adcs_propulsion_allocation,EQUIPMENT_BAY,adapter_adcs_propulsion_allocation,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_adcs_propulsion_allocation,EQUIPMENT_BAY,equipment_adcs_propulsion_allocation,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_arm_drive,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_arm_drive,THERMAL,adapter_arm_drive,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_arm_drive,EQUIPMENT_BAY,adapter_arm_drive,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_arm_drive,EQUIPMENT_BAY,equipment_arm_drive,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_compute_communications,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_compute_communications,THERMAL,adapter_compute_communications,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_compute_communications,EQUIPMENT_BAY,adapter_compute_communications,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_compute_communications,EQUIPMENT_BAY,equipment_compute_communications,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_power_distribution,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_power_distribution,THERMAL,adapter_power_distribution,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_power_distribution,EQUIPMENT_BAY,adapter_power_distribution,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_power_distribution,EQUIPMENT_BAY,equipment_power_distribution,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
adapter_navigation_electronics,EQUIPMENT_BAY,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
thermal_interface_navigation_electronics,THERMAL,adapter_navigation_electronics,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
equipment_navigation_electronics,EQUIPMENT_BAY,adapter_navigation_electronics,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
connector_navigation_electronics,EQUIPMENT_BAY,equipment_navigation_electronics,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
internal_harness_proxy_0,HARNESS,EPS_TO_OBC_ARM_RELEASE_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
internal_harness_proxy_1,HARNESS,EPS_TO_OBC_ARM_RELEASE_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
internal_harness_proxy_2,HARNESS,EPS_TO_OBC_ARM_RELEASE_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_-140,HARNESS,upper_equipment_deck_STANDOFF_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_standoff_-140,HARNESS,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_-70,HARNESS,upper_equipment_deck_STANDOFF_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_standoff_-70,HARNESS,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_0,HARNESS,upper_equipment_deck_STANDOFF_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_standoff_0,HARNESS,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_65,HARNESS,upper_equipment_deck_STANDOFF_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
trunk_clip_standoff_65,HARNESS,upper_equipment_deck,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
release_power_data_route_0_0,HARNESS,EPS_DUAL_RELEASE_AND_CONFIRMATION_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
release_power_data_route_0_1,HARNESS,EPS_DUAL_RELEASE_AND_CONFIRMATION_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
release_power_data_route_1_0,HARNESS,EPS_DUAL_RELEASE_AND_CONFIRMATION_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
release_power_data_route_1_1,HARNESS,EPS_DUAL_RELEASE_AND_CONFIRMATION_CHANNEL,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
arm_service_loop_root_service_loop,HARNESS,WP02_LOOP_ANCHORS_OUTLET_REGISTRATION_PENDING,DESIGN_CANDIDATE_UNVERIFIED,WP02_CONSTANT_LENGTH_CURVE_PROXY_OD6_NOT_REAL_CABLE
arm_service_loop_joint2_loop,HARNESS,WP02_LOOP_ANCHORS_OUTLET_REGISTRATION_PENDING,DESIGN_CANDIDATE_UNVERIFIED,WP02_CONSTANT_LENGTH_CURVE_PROXY_OD6_NOT_REAL_CABLE
radiator_spreader,THERMAL,LOWER_LONGERONS_THERMAL_LUGS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
battery_thermal_link,THERMAL,adapter_battery_TO_radiator_spreader,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
navigation_camera_bracket,EXTERNAL_INTERFACES,FRONT_END_FRAME_SENSOR_LUGS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
navigation_camera,EXTERNAL_INTERFACES,navigation_camera_bracket,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
camera_lens,EXTERNAL_INTERFACES,navigation_camera,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
antenna_mount,EXTERNAL_INTERFACES,TOP_LONGERON_ANTENNA_LUGS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
communications_antenna,EXTERNAL_INTERFACES,antenna_mount,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_crossbeam_0,ONBOARD_RETENTION,TOP_LONGERON_HOLD_CLIPS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_roof_lug_0_-94.15,ONBOARD_RETENTION,hold_crossbeam_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_roof_lug_0_94.15,ONBOARD_RETENTION,hold_crossbeam_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_pivot_clevis_0,ONBOARD_RETENTION,hold_roof_lug_0_-94.15,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_pivot_pin_0,ONBOARD_RETENTION,hold_pivot_clevis_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_fold_mast_0,ONBOARD_RETENTION,hold_pivot_pin_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_saddle_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_contact_pad_0_0,ONBOARD_RETENTION,hold_saddle_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_contact_pad_0_1,ONBOARD_RETENTION,hold_saddle_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_open_cap_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_upper_pad_0,ONBOARD_RETENTION,hold_open_cap_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_cap_pin_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_cap_tie_0,ONBOARD_RETENTION,hold_open_cap_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_clevis_0,ONBOARD_RETENTION,hold_saddle_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_pin_0,ONBOARD_RETENTION,hold_latch_clevis_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_puller_0,ONBOARD_RETENTION,hold_latch_clevis_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_guide_0_-10,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_guide_0_10,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_spring_release_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_electric_release_0,ONBOARD_RETENTION,hold_pivot_clevis_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_torsion_spring_0,ONBOARD_RETENTION,hold_pivot_pin_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_position_sensor_0,ONBOARD_RETENTION,hold_pivot_clevis_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_latch_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_cap_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_shoe_0,ONBOARD_RETENTION,hold_fold_mast_0,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_crossbeam_1,ONBOARD_RETENTION,TOP_LONGERON_HOLD_CLIPS,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_roof_lug_1_-94.15,ONBOARD_RETENTION,hold_crossbeam_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_roof_lug_1_94.15,ONBOARD_RETENTION,hold_crossbeam_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_pivot_clevis_1,ONBOARD_RETENTION,hold_roof_lug_1_-94.15,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_pivot_pin_1,ONBOARD_RETENTION,hold_pivot_clevis_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_fold_mast_1,ONBOARD_RETENTION,hold_pivot_pin_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_saddle_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_contact_pad_1_0,ONBOARD_RETENTION,hold_saddle_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_contact_pad_1_1,ONBOARD_RETENTION,hold_saddle_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_open_cap_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_upper_pad_1,ONBOARD_RETENTION,hold_open_cap_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_cap_pin_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_cap_tie_1,ONBOARD_RETENTION,hold_open_cap_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_clevis_1,ONBOARD_RETENTION,hold_saddle_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_pin_1,ONBOARD_RETENTION,hold_latch_clevis_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_latch_puller_1,ONBOARD_RETENTION,hold_latch_clevis_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_guide_1_-10,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_guide_1_10,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_shoe_spring_release_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_electric_release_1,ONBOARD_RETENTION,hold_pivot_clevis_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_torsion_spring_1,ONBOARD_RETENTION,hold_pivot_pin_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_position_sensor_1,ONBOARD_RETENTION,hold_pivot_clevis_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_latch_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_cap_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
hold_confirm_shoe_1,ONBOARD_RETENTION,hold_fold_mast_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_-1_leaf_1,SOLAR_WING,wing_-1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_root_fork_-1_-1,SOLAR_WING,LOWER_LONGERON_M3_AT_X144,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_-1_1_-1,SOLAR_WING,wing_-1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_root_fork_-1_1,SOLAR_WING,LOWER_LONGERON_M3_AT_X144,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_-1_1_1,SOLAR_WING,wing_-1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_-1_leaf_2,SOLAR_WING,wing_-1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_hinge_pin_-1_2_-1,SOLAR_WING,wing_-1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_-1_2_1,SOLAR_WING,wing_-1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_-1_leaf_3,SOLAR_WING,wing_-1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_hinge_pin_-1_3_-1,SOLAR_WING,wing_-1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_-1_3_1,SOLAR_WING,wing_-1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_1_-1,SOLAR_WING,wing_-1_leaf_1_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_1_1,SOLAR_WING,wing_-1_leaf_1_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_2_-1,SOLAR_WING,wing_-1_leaf_2_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_2_1,SOLAR_WING,wing_-1_leaf_2_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_3_-1,SOLAR_WING,wing_-1_leaf_3_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_-1_3_1,SOLAR_WING,wing_-1_leaf_3_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_release_budget_-1,SOLAR_WING,SIDE_SHEAR_PANEL_RELEASE_LUG_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_harness_budget_-1,SOLAR_WING,WING_ROOT_HARNESS_TRANSITION,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_1_leaf_1,SOLAR_WING,wing_1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_root_fork_1_-1,SOLAR_WING,LOWER_LONGERON_M3_AT_X144,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_1_1_-1,SOLAR_WING,wing_1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_root_fork_1_1,SOLAR_WING,LOWER_LONGERON_M3_AT_X144,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_1_1_1,SOLAR_WING,wing_1_hinge_1,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_1_leaf_2,SOLAR_WING,wing_1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_hinge_pin_1_2_-1,SOLAR_WING,wing_1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_1_2_1,SOLAR_WING,wing_1_hinge_2,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_1_leaf_3,SOLAR_WING,wing_1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,R2_PLANFORM_WITH_WP03_SERIAL_HINGE_OFFSETS
wing_hinge_pin_1_3_-1,SOLAR_WING,wing_1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_hinge_pin_1_3_1,SOLAR_WING,wing_1_hinge_3,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_1_-1,SOLAR_WING,wing_1_leaf_1_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_1_1,SOLAR_WING,wing_1_leaf_1_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_2_-1,SOLAR_WING,wing_1_leaf_2_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_2_1,SOLAR_WING,wing_1_leaf_2_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_3_-1,SOLAR_WING,wing_1_leaf_3_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_edge_frame_1_3_1,SOLAR_WING,wing_1_leaf_3_EDGE_INSERTS_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_release_budget_1,SOLAR_WING,SIDE_SHEAR_PANEL_RELEASE_LUG_TBD,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
wing_harness_budget_1,SOLAR_WING,WING_ROOT_HARNESS_TRANSITION,DESIGN_CANDIDATE_UNVERIFIED,WP03_PARAMETRIC_DESIGN
B601_base_link,B601_ARM,M3R_STAGE_A,DESIGN_CANDIDATE_UNVERIFIED,WP01_PINNED_NOMINAL_BREP; DYNAMICS_FROM_ACCEPTED_URDF
B601_link1,B601_ARM,ACCEPTED_URDF_PARENT_JOINT,DESIGN_CANDIDATE_UNVERIFIED,WP01_PINNED_NOMINAL_BREP; DYNAMICS_FROM_ACCEPTED_URDF
B601_link2,B601_ARM,ACCEPTED_URDF_PARENT_JOINT,DESIGN_CANDIDATE_UNVERIFIED,WP01_PINNED_NOMINAL_BREP; DYNAMICS_FROM_ACCEPTED_URDF
B601_link3,B601_ARM,ACCEPTED_URDF_PARENT_JOINT,DESIGN_CANDIDATE_UNVERIFIED,WP01_PINNED_NOMINAL_BREP; DYNAMICS_FROM_ACCEPTED_URDF
B601_link4,B601_ARM,ACCEPTED_URDF_PARENT_JOINT,DESIGN_CANDIDATE_UNVERIFIED,WP01_PINNED_NOMINAL_BREP; DYNAMICS_FROM_ACCEPTED_URDF
