t_s,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,grasp_x_m,grasp_y_m,grasp_z_m,grasp_visible
16.8760,144.0816,-29.5631,-8.6261,7.2748,-3.4738,3.0028,0.82305,-0.71820,-0.40839,0
16.9427,144.7355,-29.4908,-8.9686,7.2669,-3.4902,3.0029,0.82290,-0.71437,-0.41534,0
17.0094,145.3881,-29.4142,-9.3107,7.2590,-3.5065,3.0029,0.82275,-0.71049,-0.42225,0
17.0762,146.0395,-29.3333,-9.6521,7.2511,-3.5229,3.0029,0.82258,-0.70654,-0.42914,0
17.1429,146.6897,-29.2482,-9.9929,7.2431,-3.5392,3.0030,0.82240,-0.70254,-0.43601,0
17.2096,147.3385,-29.1587,-10.3330,7.2351,-3.5556,3.0030,0.82220,-0.69848,-0.44285,0
17.2763,147.9859,-29.0650,-10.6723,7.2271,-3.5718,3.0030,0.82199,-0.69436,-0.44966,0
17.3430,148.6318,-28.9671,-11.0106,7.2190,-3.5881,3.0030,0.82177,-0.69019,-0.45644,0
17.4097,149.2762,-28.8649,-11.3480,7.2109,-3.6044,3.0031,0.82153,-0.68596,-0.46319,0
17.4764,149.9191,-28.7584,-11.6844,7.2027,-3.6206,3.0031,0.82128,-0.68167,-0.46992,0
17.5431,150.5602,-28.6477,-12.0196,7.1946,-3.6369,3.0031,0.82101,-0.67733,-0.47661,0
17.6098,151.1997,-28.5328,-12.3537,7.1863,-3.6531,3.0032,0.82074,-0.67293,-0.48327,0
17.6765,151.8375,-28.4137,-12.6865,7.1781,-3.6693,3.0032,0.82044,-0.66848,-0.48991,0
17.7432,152.4734,-28.2903,-13.0179,7.1698,-3.6854,3.0032,0.82014,-0.66397,-0.49651,0
17.8099,153.1075,-28.1628,-13.3480,7.1614,-3.7016,3.0033,0.81982,-0.65940,-0.50308,0
17.8766,153.7397,-28.0312,-13.6766,7.1531,-3.7177,3.0033,0.81948,-0.65478,-0.50962,0
17.9433,154.3699,-27.8953,-14.0036,7.1447,-3.7338,3.0033,0.81914,-0.65010,-0.51613,0
18.0100,154.9981,-27.7554,-14.3291,7.1362,-3.7499,3.0033,0.81878,-0.64537,-0.52260,0
18.0767,155.6242,-27.6113,-14.6529,7.1277,-3.7660,3.0034,0.81840,-0.64058,-0.52904,0
18.1434,156.2483,-27.4631,-14.9749,7.1192,-3.7821,3.0034,0.81801,-0.63573,-0.53545,0
18.2101,156.8702,-27.3109,-15.2952,7.1107,-3.7981,3.0034,0.81761,-0.63084,-0.54182,0
18.2768,157.4900,-27.1546,-15.6136,7.1021,-3.8141,3.0035,0.81719,-0.62589,-0.54815,0
18.3435,158.1075,-26.9942,-15.9301,7.0935,-3.8301,3.0035,0.81675,-0.62088,-0.55445,0
18.4102,158.7227,-26.8298,-16.2447,7.0848,-3.8461,3.0035,0.81631,-0.61582,-0.56072,0
18.4769,159.3356,-26.6615,-16.5572,7.0761,-3.8621,3.0036,0.81585,-0.61071,-0.56695,0
18.5436,159.9462,-26.4892,-16.8676,7.0674,-3.8780,3.0036,0.81537,-0.60554,-0.57314,0
18.6103,160.5545,-26.3129,-17.1759,7.0586,-3.8939,3.0036,0.81488,-0.60032,-0.57929,0
18.6770,161.1603,-26.1327,-17.4821,7.0498,-3.9098,3.0037,0.81438,-0.59505,-0.58541,0
18.7437,161.7636,-25.9487,-17.7860,7.0410,-3.9257,3.0037,0.81386,-0.58973,-0.59148,0
18.8105,162.3645,-25.7607,-18.0876,7.0321,-3.9416,3.0037,0.81333,-0.58435,-0.59752,0
18.8772,162.9629,-25.5690,-18.3869,7.0232,-3.9574,3.0038,0.81278,-0.57892,-0.60352,0
18.9439,163.5588,-25.3734,-18.6838,7.0142,-3.9732,3.0038,0.81222,-0.57344,-0.60948,0
19.0106,164.1521,-25.1740,-18.9783,7.0052,-3.9890,3.0038,0.81164,-0.56791,-0.61540,0
19.0773,164.7428,-24.9709,-19.2703,6.9962,-4.0048,3.0039,0.81105,-0.56233,-0.62128,0
19.1440,165.3310,-24.7640,-19.5598,6.9872,-4.0206,3.0039,0.81045,-0.55669,-0.62711,0
19.2107,165.9165,-24.5535,-19.8468,6.9781,-4.0363,3.0039,0.80983,-0.55101,-0.63291,0
19.2774,166.4993,-24.3393,-20.1312,6.9689,-4.0520,3.0040,0.80919,-0.54527,-0.63866,0
19.3441,167.0795,-24.1214,-20.4130,6.9598,-4.0678,3.0040,0.80854,-0.53948,-0.64437,0
19.4108,167.6570,-23.9000,-20.6921,6.9506,-4.0834,3.0040,0.80788,-0.53365,-0.65004,0
19.4775,168.2319,-23.6749,-20.9686,6.9414,-4.0991,3.0041,0.80720,-0.52776,-0.65566,0
19.5442,168.8040,-23.4463,-21.2423,6.9321,-4.1147,3.0041,0.80651,-0.52183,-0.66124,0
19.6109,169.3734,-23.2143,-21.5133,6.9228,-4.1304,3.0041,0.80580,-0.51585,-0.66677,0
19.6776,169.9401,-22.9787,-21.7814,6.9134,-4.1459,3.0042,0.80508,-0.50981,-0.67226,0
19.7443,170.5040,-22.7397,-22.0468,6.9041,-4.1615,3.0042,0.80434,-0.50373,-0.67771,0
19.8110,171.0652,-22.4973,-22.3094,6.8947,-4.1771,3.0042,0.80359,-0.49761,-0.68310,0
19.8777,171.6236,-22.2514,-22.5690,6.8852,-4.1926,3.0043,0.80282,-0.49143,-0.68845,0
19.9444,172.1793,-22.0023,-22.8258,6.8757,-4.2081,3.0043,0.80204,-0.48521,-0.69376,0
20.0111,172.7322,-21.7498,-23.0797,6.8662,-4.2236,3.0043,0.80125,-0.47894,-0.69902,0
20.0778,173.2823,-21.4941,-23.3306,6.8567,-4.2391,3.0044,0.80044,-0.47262,-0.70422,0
20.1445,173.8297,-21.2351,-23.5786,6.8471,-4.2545,3.0044,0.79961,-0.46626,-0.70939,0
20.2112,174.3743,-20.9729,-23.8235,6.8375,-4.2700,3.0044,0.79877,-0.45985,-0.71450,0
20.2779,174.9162,-20.7075,-24.0655,6.8278,-4.2854,3.0045,0.79791,-0.45340,-0.71956,0
20.3446,175.4553,-20.4389,-24.3045,6.8181,-4.3008,3.0045,0.79704,-0.44690,-0.72457,0
20.4113,175.9916,-20.1673,-24.5405,6.8084,-4.3161,3.0045,0.79616,-0.44035,-0.72954,0
20.4780,176.5252,-19.8926,-24.7733,6.7986,-4.3315,3.0046,0.79526,-0.43376,-0.73445,0
20.5447,177.0561,-19.6148,-25.0032,6.7888,-4.3468,3.0046,0.79434,-0.42713,-0.73931,0
20.6115,177.5842,-19.3340,-25.2299,6.7790,-4.3621,3.0046,0.79341,-0.42045,-0.74412,0
20.6782,178.1096,-19.0503,-25.4536,6.7691,-4.3774,3.0047,0.79247,-0.41373,-0.74888,0
20.7449,178.6322,-18.7636,-25.6741,6.7593,-4.3926,3.0047,0.79151,-0.40697,-0.75359,0
20.8116,179.1522,-18.4740,-25.8916,6.7493,-4.4078,3.0047,0.79053,-0.40017,-0.75824,0
20.8783,179.6695,-18.1816,-26.1059,6.7394,-4.4231,3.0048,0.78954,-0.39332,-0.76284,0
20.9450,-179.8160,-17.8863,-26.3171,6.7294,-4.4382,3.0048,0.78854,-0.38643,-0.76739,0
21.0117,-179.3040,-17.5882,-26.5251,6.7193,-4.4534,3.0048,0.78752,-0.37950,-0.77188,0
21.0784,-178.7948,-17.2874,-26.7300,6.7092,-4.4686,3.0049,0.78648,-0.37253,-0.77632,0
21.1451,-178.2881,-16.9838,-26.9317,6.6991,-4.4837,3.0049,0.78543,-0.36551,-0.78070,0
21.2118,-177.7841,-16.6775,-27.1303,6.6890,-4.4988,3.0049,0.78437,-0.35846,-0.78503,0
21.2785,-177.2827,-16.3686,-27.3257,6.6788,-4.5138,3.0050,0.78329,-0.35137,-0.78930,0
21.3452,-176.7839,-16.0570,-27.5179,6.6686,-4.5289,3.0050,0.78220,-0.34424,-0.79352,0
21.4119,-176.2876,-15.7429,-27.7069,6.6584,-4.5439,3.0050,0.78109,-0.33707,-0.79768,0
21.4786,-175.7939,-15.4262,-27.8927,6.6481,-4.5589,3.0051,0.77996,-0.32986,-0.80178,0
21.5453,-175.3027,-15.1069,-28.0754,6.6378,-4.5739,3.0051,0.77882,-0.32261,-0.80583,0
21.6120,-174.8140,-14.7852,-28.2548,6.6275,-4.5889,3.0052,0.77767,-0.31533,-0.80981,0
21.6787,-174.3278,-14.4610,-28.4311,6.6171,-4.6038,3.0052,0.77650,-0.30800,-0.81374,0
21.7454,-173.8440,-14.1344,-28.6042,6.6067,-4.6187,3.0052,0.77532,-0.30065,-0.81762,0
21.8121,-173.3626,-13.8054,-28.7740,6.5962,-4.6336,3.0053,0.77412,-0.29325,-0.82143,0
21.8788,-172.8837,-13.4741,-28.9407,6.5857,-4.6485,3.0053,0.77291,-0.28582,-0.82518,0
21.9455,-172.4071,-13.1404,-29.1041,6.5752,-4.6633,3.0053,0.77168,-0.27835,-0.82887,0
22.0122,-171.9329,-12.8044,-29.2644,6.5647,-4.6781,3.0054,0.77043,-0.27085,-0.83251,0
22.0789,-171.4610,-12.4662,-29.4214,6.5541,-4.6929,3.0054,0.76918,-0.26332,-0.83608,0
22.1456,-170.9914,-12.1258,-29.5752,6.5435,-4.7077,3.0054,0.76790,-0.25575,-0.83959,0
22.2123,-170.5241,-11.7831,-29.7259,6.5329,-4.7224,3.0055,0.76661,-0.24815,-0.84305,0
22.2790,-170.0590,-11.4384,-29.8733,6.5222,-4.7372,3.0055,0.76531,-0.24051,-0.84643,0
22.3457,-169.5961,-11.0915,-30.0175,6.5115,-4.7519,3.0055,0.76399,-0.23284,-0.84976,0
22.4125,-169.1355,-10.7425,-30.1585,6.5007,-4.7665,3.0056,0.76266,-0.22514,-0.85303,0
22.4792,-168.6769,-10.3914,-30.2963,6.4899,-4.7812,3.0056,0.76132,-0.21741,-0.85623,0
22.5459,-168.2205,-10.0383,-30.4309,6.4791,-4.7958,3.0057,0.75995,-0.20965,-0.85937,0
22.6126,-167.7662,-9.6832,-30.5623,6.4683,-4.8104,3.0057,0.75858,-0.20186,-0.86245,0
22.6793,-167.3139,-9.3262,-30.6905,6.4574,-4.8250,3.0057,0.75719,-0.19404,-0.86546,0
22.7460,-166.8637,-8.9672,-30.8155,6.4465,-4.8396,3.0058,0.75578,-0.18618,-0.86841,0
22.8127,-166.4154,-8.6063,-30.9373,6.4356,-4.8541,3.0058,0.75436,-0.17830,-0.87129,0
22.8794,-165.9691,-8.2436,-31.0559,6.4246,-4.8686,3.0058,0.75292,-0.17039,-0.87411,0
22.9461,-165.5248,-7.8790,-31.1712,6.4136,-4.8831,3.0059,0.75147,-0.16245,-0.87687,0
23.0128,-165.0823,-7.5126,-31.2834,6.4025,-4.8975,3.0059,0.75001,-0.15449,-0.87956,0
23.0795,-164.6417,-7.1444,-31.3924,6.3914,-4.9120,3.0059,0.74853,-0.14650,-0.88218,0
23.1462,-164.2029,-6.7745,-31.4982,6.3803,-4.9264,3.0060,0.74704,-0.13848,-0.88474,0
23.2129,-163.7659,-6.4029,-31.6009,6.3692,-4.9407,3.0060,0.74553,-0.13044,-0.88723,0
23.2796,-163.3307,-6.0295,-31.7003,6.3580,-4.9551,3.0061,0.74401,-0.12237,-0.88965,0
23.3463,-162.8972,-5.6546,-31.7965,6.3468,-4.9694,3.0061,0.74247,-0.11427,-0.89201,0
23.4130,-162.4653,-5.2780,-31.8895,6.3356,-4.9837,3.0061,0.74092,-0.10615,-0.89430,0
23.4797,-162.0351,-4.8998,-31.9794,6.3243,-4.9980,3.0062,0.73935,-0.09801,-0.89652,0
23.5464,-161.6065,-4.5200,-32.0660,6.3130,-5.0123,3.0062,0.73777,-0.08985,-0.89868,0
23.6131,-161.1795,-4.1387,-32.1495,6.3017,-5.0265,3.0062,0.73618,-0.08166,-0.90076,0
23.6798,-160.7540,-3.7559,-32.2297,6.2903,-5.0407,3.0063,0.73457,-0.07345,-0.90278,0
23.7465,-160.3300,-3.3717,-32.3068,6.2789,-5.0549,3.0063,0.73295,-0.06522,-0.90473,0
23.8132,-159.9075,-2.9859,-32.3807,6.2675,-5.0690,3.0064,0.73131,-0.05697,-0.90661,0
23.8799,-159.4863,-2.5988,-32.4513,6.2560,-5.0832,3.0064,0.72966,-0.04870,-0.90842,0
23.9466,-159.0666,-2.2103,-32.5188,6.2445,-5.0973,3.0064,0.72799,-0.04040,-0.91016,0
24.0133,-158.6482,-1.8204,-32.5831,6.2330,-5.1113,3.0065,0.72631,-0.03209,-0.91183,0
24.0800,-158.2311,-1.4291,-32.6441,6.2214,-5.1254,3.0065,0.72462,-0.02376,-0.91343,0
24.1467,-157.8152,-1.0366,-32.7020,6.2098,-5.1394,3.0065,0.72291,-0.01542,-0.91496,0
24.2135,-157.4006,-0.6428,-32.7567,6.1982,-5.1534,3.0066,0.72119,-0.00705,-0.91642,0
24.2802,-156.9871,-0.2478,-32.8081,6.1866,-5.1674,3.0066,0.71946,0.00133,-0.91781,0
24.3469,-156.5748,0.1485,-32.8564,6.1749,-5.1813,3.0067,0.71771,0.00973,-0.91913,0
24.4136,-156.1636,0.5459,-32.9014,6.1632,-5.1953,3.0067,0.71594,0.01814,-0.92038,0
24.4803,-155.7534,0.9445,-32.9432,6.1514,-5.2091,3.0067,0.71417,0.02657,-0.92155,0
24.5470,-155.3442,1.3443,-32.9817,6.1396,-5.2230,3.0068,0.71238,0.03501,-0.92266,0
24.6137,-154.9360,1.7451,-33.0171,6.1278,-5.2369,3.0068,0.71057,0.04347,-0.92369,0
24.6804,-154.5288,2.1471,-33.0492,6.1160,-5.2507,3.0068,0.70875,0.05194,-0.92465,0
24.7471,-154.1224,2.5500,-33.0780,6.1041,-5.2645,3.0069,0.70692,0.06042,-0.92553,0
24.8138,-153.7169,2.9540,-33.1036,6.0922,-5.2782,3.0069,0.70508,0.06891,-0.92635,0
24.8805,-153.3121,3.3590,-33.1259,6.0802,-5.2919,3.0070,0.70322,0.07742,-0.92709,0
24.9472,-152.9081,3.7649,-33.1450,6.0683,-5.3057,3.0070,0.70135,0.08593,-0.92775,0
25.0139,-152.5048,4.1718,-33.1608,6.0563,-5.3193,3.0070,0.69946,0.09446,-0.92835,0
25.0806,-152.1022,4.5796,-33.1733,6.0442,-5.3330,3.0071,0.69756,0.10299,-0.92887,0
25.1473,-151.7002,4.9883,-33.1825,6.0322,-5.3466,3.0071,0.69565,0.11154,-0.92932,0
25.2140,-151.2988,5.3978,-33.1884,6.0201,-5.3602,3.0071,0.69373,0.12009,-0.92969,0
25.2807,-150.8979,5.8082,-33.1910,6.0080,-5.3738,3.0072,0.69179,0.12865,-0.92999,0
25.3474,-150.4974,6.2193,-33.1903,5.9958,-5.3873,3.0072,0.68984,0.13722,-0.93021,0
25.4141,-150.0974,6.6313,-33.1862,5.9836,-5.4008,3.0073,0.68787,0.14579,-0.93036,0
25.4808,-149.6978,7.0439,-33.1788,5.9714,-5.4143,3.0073,0.68590,0.15437,-0.93044,0
25.5475,-149.2986,7.4573,-33.1680,5.9592,-5.4278,3.0073,0.68391,0.16295,-0.93044,0
25.6142,-148.8996,7.8714,-33.1538,5.9469,-5.4412,3.0074,0.68191,0.17154,-0.93037,0
25.6809,-148.5008,8.2861,-33.1363,5.9346,-5.4546,3.0074,0.67989,0.18013,-0.93022,0
25.7476,-148.1023,8.7015,-33.1153,5.9222,-5.4680,3.0075,0.67786,0.18872,-0.92999,0
25.8143,-147.7039,9.1174,-33.0909,5.9099,-5.4814,3.0075,0.67582,0.19732,-0.92969,0
25.8810,-147.3056,9.5340,-33.0631,5.8975,-5.4947,3.0075,0.67377,0.20592,-0.92932,0
25.9477,-146.9073,9.9510,-33.0318,5.8851,-5.5080,3.0076,0.67170,0.21452,-0.92887,0
26.0145,-146.5090,10.3686,-32.9970,5.8726,-5.5213,3.0076,0.66962,0.22312,-0.92834,0
26.0812,-146.1107,10.7867,-32.9588,5.8601,-5.5345,3.0076,0.66753,0.23172,-0.92774,0
26.1479,-145.7123,11.2053,-32.9170,5.8476,-5.5477,3.0077,0.66543,0.24032,-0.92706,0
26.2146,-145.3137,11.6242,-32.8717,5.8350,-5.5609,3.0077,0.66332,0.24892,-0.92631,0
26.2813,-144.9148,12.0436,-32.8228,5.8225,-5.5741,3.0078,0.66119,0.25751,-0.92548,0
26.3480,-144.5157,12.4634,-32.7704,5.8098,-5.5872,3.0078,0.65905,0.26610,-0.92458,0
26.4147,-144.1163,12.8835,-32.7143,5.7972,-5.6003,3.0078,0.65690,0.27469,-0.92359,0
26.4814,-143.7165,13.3039,-32.6547,5.7845,-5.6134,3.0079,0.65474,0.28328,-0.92254,0
26.5481,-143.3163,13.7246,-32.5913,5.7718,-5.6264,3.0079,0.65257,0.29185,-0.92140,0
26.6148,-142.9156,14.1455,-32.5243,5.7591,-5.6394,3.0080,0.65038,0.30043,-0.92019,0
26.6815,-142.5143,14.5667,-32.4536,5.7464,-5.6524,3.0080,0.64818,0.30900,-0.91890,0
26.7482,-142.1125,14.9881,-32.3792,5.7336,-5.6654,3.0080,0.64597,0.31756,-0.91754,0
26.8149,-141.7099,15.4096,-32.3010,5.7208,-5.6783,3.0081,0.64375,0.32611,-0.91610,0
26.8816,-141.3067,15.8313,-32.2190,5.7079,-5.6912,3.0081,0.64152,0.33465,-0.91458,0
26.9483,-140.9027,16.2531,-32.1332,5.6950,-5.7040,3.0081,0.63928,0.34319,-0.91299,0
27.0150,-140.4978,16.6750,-32.0435,5.6821,-5.7169,3.0082,0.63702,0.35171,-0.91132,0
27.0817,-140.0920,17.0968,-31.9500,5.6692,-5.7297,3.0082,0.63476,0.36023,-0.90957,0
27.1484,-139.6853,17.5188,-31.8525,5.6562,-5.7425,3.0083,0.63248,0.36873,-0.90775,0
27.2151,-139.2776,17.9406,-31.7511,5.6433,-5.7552,3.0083,0.63019,0.37722,-0.90585,0
27.2818,-138.8687,18.3625,-31.6457,5.6302,-5.7680,3.0083,0.62790,0.38570,-0.90387,0
27.3485,-138.4588,18.7842,-31.5363,5.6172,-5.7807,3.0084,0.62559,0.39417,-0.90182,0
27.4152,-138.0476,19.2058,-31.4228,5.6041,-5.7933,3.0084,0.62327,0.40262,-0.89969,0
27.4819,-137.6351,19.6273,-31.3052,5.5910,-5.8060,3.0085,0.62094,0.41106,-0.89748,0
27.5486,-137.2213,20.0485,-31.1835,5.5779,-5.8186,3.0085,0.61860,0.41948,-0.89519,0
27.6153,-136.8061,20.4696,-31.0576,5.5647,-5.8311,3.0085,0.61625,0.42789,-0.89283,0
27.6820,-136.3893,20.8904,-30.9274,5.5515,-5.8437,3.0086,0.61389,0.43628,-0.89040,0
27.7487,-135.9711,21.3109,-30.7930,5.5383,-5.8562,3.0086,0.61152,0.44465,-0.88788,0
27.8155,-135.5512,21.7311,-30.6543,5.5250,-5.8687,3.0086,0.60913,0.45300,-0.88529,0
27.8822,-135.1297,22.1509,-30.5113,5.5118,-5.8812,3.0087,0.60674,0.46134,-0.88263,0
27.9489,-134.7064,22.5703,-30.3638,5.4985,-5.8936,3.0087,0.60434,0.46965,-0.87988,0
28.0156,-134.2812,22.9892,-30.2119,5.4851,-5.9060,3.0088,0.60193,0.47795,-0.87706,0
28.0823,-133.8542,23.4077,-30.0555,5.4718,-5.9184,3.0088,0.59951,0.48623,-0.87417,0
28.1490,-133.4251,23.8257,-29.8945,5.4584,-5.9307,3.0088,0.59708,0.49448,-0.87120,0
28.2157,-132.9940,24.2431,-29.7289,5.4450,-5.9430,3.0089,0.59464,0.50271,-0.86815,0
28.2824,-132.5608,24.6599,-29.5587,5.4315,-5.9553,3.0089,0.59219,0.51092,-0.86503,0
28.3491,-132.1254,25.0761,-29.3838,5.4180,-5.9675,3.0090,0.58973,0.51910,-0.86183,0
28.4158,-131.6877,25.4916,-29.2040,5.4045,-5.9797,3.0090,0.58727,0.52726,-0.85855,0
28.4825,-131.2476,25.9064,-29.0195,5.3910,-5.9919,3.0090,0.58479,0.53540,-0.85520,0
28.5492,-130.8051,26.3205,-28.8301,5.3775,-6.0041,3.0091,0.58231,0.54351,-0.85177,0
28.6159,-130.3600,26.7337,-28.6357,5.3639,-6.0162,3.0091,0.57981,0.55159,-0.84827,0
28.6826,-129.9124,27.1461,-28.4364,5.3503,-6.0283,3.0091,0.57731,0.55964,-0.84470,0
28.7493,-129.4620,27.5576,-28.2320,5.3366,-6.0404,3.0092,0.57480,0.56767,-0.84104,0
28.8160,-129.0089,27.9682,-28.0224,5.3230,-6.0524,3.0092,0.57228,0.57567,-0.83732,0
28.8827,-128.5529,28.3778,-27.8077,5.3093,-6.0644,3.0093,0.56975,0.58364,-0.83351,0
28.9494,-128.0940,28.7864,-27.5876,5.2955,-6.0764,3.0093,0.56722,0.59158,-0.82964,0
29.0161,-127.6320,29.1938,-27.3623,5.2818,-6.0883,3.0093,0.56467,0.59949,-0.82569,0
29.0828,-127.1669,29.6002,-27.1316,5.2680,-6.1002,3.0094,0.56212,0.60737,-0.82166,0
29.1495,-126.6985,30.0054,-26.8954,5.2542,-6.1121,3.0094,0.55956,0.61521,-0.81756,0
29.2162,-126.2269,30.4094,-26.6536,5.2404,-6.1240,3.0095,0.55699,0.62302,-0.81339,0
29.2829,-125.7518,30.8121,-26.4063,5.2265,-6.1358,3.0095,0.55442,0.63080,-0.80914,0
29.3496,-125.2733,31.2135,-26.1533,5.2126,-6.1476,3.0095,0.55183,0.63855,-0.80482,0
29.4163,-124.7912,31.6135,-25.8945,5.1987,-6.1593,3.0096,0.54924,0.64626,-0.80043,0
29.4830,-124.3054,32.0120,-25.6299,5.1848,-6.1711,3.0096,0.54665,0.65393,-0.79596,0
29.5497,-123.8158,32.4091,-25.3593,5.1708,-6.1828,3.0096,0.54404,0.66157,-0.79142,0
29.6165,-123.3223,32.8046,-25.0828,5.1568,-6.1944,3.0097,0.54143,0.66917,-0.78681,0
29.6832,-122.8249,33.1986,-24.8002,5.1428,-6.2060,3.0097,0.53881,0.67674,-0.78212,0
29.7499,-122.3233,33.5908,-24.5114,5.1288,-6.2176,3.0098,0.53618,0.68426,-0.77736,0
29.8166,-121.8177,33.9814,-24.2164,5.1147,-6.2292,3.0098,0.53355,0.69175,-0.77253,0
29.8833,-121.3077,34.3701,-23.9151,5.1006,-6.2407,3.0098,0.53091,0.69919,-0.76763,0
29.9500,-120.7934,34.7570,-23.6074,5.0865,-6.2523,3.0099,0.52827,0.70660,-0.76266,0
30.0167,-120.2745,35.1420,-23.2932,5.0723,-6.2637,3.0099,0.52562,0.71396,-0.75762,0
30.0834,-119.7511,35.5251,-22.9724,5.0582,-6.2752,3.0100,0.52296,0.72129,-0.75250,0
30.1501,-119.2231,35.9061,-22.6449,5.0440,-6.2866,3.0100,0.52030,0.72857,-0.74732,0
30.2168,-118.6902,36.2849,-22.3107,5.0297,-6.2979,3.0100,0.51763,0.73581,-0.74206,0
30.2835,-118.1524,36.6617,-21.9697,5.0155,-6.3093,3.0101,0.51495,0.74300,-0.73673,0
30.3502,-117.6097,37.0361,-21.6218,5.0012,-6.3206,3.0101,0.51227,0.75015,-0.73134,0
30.4169,-117.0618,37.4083,-21.2668,4.9869,-6.3319,3.0101,0.50958,0.75725,-0.72587,0
30.4836,-116.5088,37.7780,-20.9047,4.9726,-6.3431,3.0102,0.50689,0.76431,-0.72034,0
30.5503,-115.9504,38.1453,-20.5355,4.9582,-6.3543,3.0102,0.50419,0.77132,-0.71474,0
30.6170,-115.3867,38.5100,-20.1589,4.9439,-6.3655,3.0103,0.50149,0.77829,-0.70907,0
30.6837,-114.8174,38.8722,-19.7750,4.9295,-6.3767,3.0103,0.49878,0.78520,-0.70333,0
30.7504,-114.2425,39.2316,-19.3836,4.9150,-6.3878,3.0103,0.49607,0.79207,-0.69752,0
30.8171,-113.6618,39.5882,-18.9847,4.9006,-6.3989,3.0104,0.49336,0.79889,-0.69165,0
30.8838,-113.0754,39.9420,-18.5782,4.8861,-6.4099,3.0104,0.49063,0.80566,-0.68571,0
30.9505,-112.4830,40.2928,-18.1639,4.8716,-6.4210,3.0104,0.48791,0.81238,-0.67970,0
31.0172,-111.8846,40.6406,-17.7418,4.8570,-6.4319,3.0105,0.48518,0.81904,-0.67362,0
31.0839,-111.2800,40.9853,-17.3118,4.8425,-6.4429,3.0105,0.48244,0.82566,-0.66748,0
31.1506,-110.6693,41.3268,-16.8739,4.8279,-6.4538,3.0106,0.47970,0.83222,-0.66128,0
31.2173,-110.0522,41.6650,-16.4278,4.8133,-6.4647,3.0106,0.47696,0.83873,-0.65501,0
31.2840,-109.4287,41.9998,-15.9737,4.7987,-6.4756,3.0106,0.47422,0.84519,-0.64867,0
31.3508,-108.7988,42.3311,-15.5113,4.7840,-6.4864,3.0107,0.47147,0.85159,-0.64227,0
31.4175,-108.1622,42.6588,-15.0407,4.7693,-6.4972,3.0107,0.46871,0.85794,-0.63581,0
31.4842,-107.5189,42.9829,-14.5616,4.7546,-6.5079,3.0107,0.46596,0.86423,-0.62928,0
31.5509,-106.8689,43.3031,-14.0742,4.7399,-6.5187,3.0108,0.46320,0.87046,-0.62269,0
31.6176,-106.2121,43.6196,-13.5782,4.7252,-6.5294,3.0108,0.46043,0.87664,-0.61604,0
31.6843,-105.5483,43.9320,-13.0737,4.7104,-6.5400,3.0109,0.45767,0.88276,-0.60932,0
31.7510,-104.8776,44.2404,-12.5605,4.6956,-6.5506,3.0109,0.45490,0.88882,-0.60255,0
31.8177,-104.1998,44.5445,-12.0387,4.6807,-6.5612,3.0109,0.45213,0.89482,-0.59571,0
31.8844,-103.5149,44.8444,-11.5081,4.6659,-6.5718,3.0110,0.44936,0.90077,-0.58881,0
31.9511,-102.8229,45.1400,-10.9688,4.6510,-6.5823,3.0110,0.44658,0.90665,-0.58185,0
32.0178,-102.1236,45.4310,-10.4206,4.6361,-6.5928,3.0110,0.44380,0.91247,-0.57483,0
32.0845,-101.4171,45.7174,-9.8636,4.6212,-6.6033,3.0111,0.44102,0.91824,-0.56775,0
32.1512,-100.7032,45.9991,-9.2978,4.6063,-6.6137,3.0111,0.43824,0.92394,-0.56061,0
32.2179,-99.9821,46.2759,-8.7230,4.5913,-6.6241,3.0112,0.43546,0.92957,-0.55342,0
32.2846,-99.2535,46.5478,-8.1393,4.5763,-6.6344,3.0112,0.43267,0.93515,-0.54616,0
32.3513,-98.5176,46.8147,-7.5467,4.5613,-6.6447,3.0112,0.42988,0.94066,-0.53885,0
32.4180,-97.7744,47.0764,-6.9452,4.5462,-6.6550,3.0113,0.42710,0.94611,-0.53148,0
32.4847,-97.0237,47.3328,-6.3348,4.5312,-6.6653,3.0113,0.42431,0.95149,-0.52406,0
32.5514,-96.2657,47.5838,-5.7156,4.5161,-6.6755,3.0113,0.42152,0.95680,-0.51657,0
32.6181,-95.5003,47.8293,-5.0874,4.5010,-6.6857,3.0114,0.41873,0.96205,-0.50904,0
32.6848,-94.7276,48.0691,-4.4505,4.4859,-6.6958,3.0114,0.41593,0.96724,-0.50145,0
32.7515,-93.9476,48.3032,-3.8048,4.4707,-6.7060,3.0114,0.41314,0.97236,-0.49380,0
32.8182,-93.1604,48.5315,-3.1504,4.4555,-6.7160,3.0115,0.41035,0.97740,-0.48610,0
32.8849,-92.3660,48.7537,-2.4873,4.4403,-6.7261,3.0115,0.40756,0.98239,-0.47835,0
32.9516,-91.5645,48.9699,-1.8157,4.4251,-6.7361,3.0116,0.40476,0.98730,-0.47054,0
33.0183,-90.7560,49.1799,-1.1356,4.4098,-6.7461,3.0116,0.40197,0.99214,-0.46268,0
33.0850,-89.9406,49.3835,-0.4472,4.3946,-6.7560,3.0116,0.39918,0.99691,-0.45478,0
33.1518,-89.1184,49.5807,0.2495,4.3793,-6.7660,3.0117,0.39638,1.00162,-0.44682,0
