fingerprint_id,configuration,component_A,body_A,component_B,body_B,interference_volume_mm3,centroid_mm_x,centroid_mm_y,centroid_mm_z,centroid_source,interference_bbox_mm,donor_hash,native_hash_A,native_hash_B,donor_volume_match_mm3,internal_donor_only,across_moving_joint,motion_relevance,functional_jaw_gap_mm,involves_spacecraft_solar_hdrm_camera_harness,external_collision_relevance,disposition,rationale
L1C1-CLOS-021,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,8.429286,-96.88275,11.0072,30.0371,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-100.164, 9.5072, 28.5371, -93.6015, 12.5072, 31.5371]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,8.429286,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-022,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,7.670688,-85.564,2.96925,-7.81695,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, 2.2794, -8.4598, -82.564, 3.6591, -7.1741]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,7.670688,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-023,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,7.670685,-85.564,-2.95435,7.891,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -3.6442, 7.2482, -82.564, -2.2645, 8.5338]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,7.670685,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-024,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,5.263453,-85.564,3.44435,7.83,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, 2.9378, 7.2411, -82.564, 3.9509, 8.4189]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,5.263453,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-025,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,5.263453,-85.564,-3.4295,-7.756,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -3.9361, -8.3449, -82.564, -2.9229, -7.1671]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,5.263453,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-026,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,40.0074,0.0373,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, 38.5074, -1.4627, -100.164, 41.5074, 1.5373]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-027,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,60.0074,0.0375,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, 58.5074, -1.4625, -100.164, 61.5074, 1.5375]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-028,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,-39.9926,0.0367,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, -41.4926, -1.4633, -100.164, -38.4926, 1.5367]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-029,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,-79.9926,0.0364,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, -81.4926, -1.4636, -100.164, -78.4926, 1.5364]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-030,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,80.0074,0.0376,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, 78.5074, -1.4624, -100.164, 81.5074, 1.5376]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-031,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,-59.9926,0.0366,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, -61.4926, -1.4634, -100.164, -58.4926, 1.5366]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-032,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,-33.7926,3.30265,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, -34.2426, 3.1685, -75.614, -33.3426, 3.4368]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-033,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,5.8075,-3.2288,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, 5.3575, -3.3629, -75.614, 6.2575, -3.0947]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-034,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,-5.7926,3.30285,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, -6.2426, 3.1687, -75.614, -5.3426, 3.437]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-035,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,33.8075,-3.2286,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, 33.3575, -3.3627, -75.614, 34.2575, -3.0945]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-036,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,33.8074,3.30315,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, 33.3574, 3.169, -75.614, 34.2574, 3.4373]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-037,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,-5.7925,-3.2289,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, -6.2425, -3.363, -75.614, -5.3425, -3.0948]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-038,CLOSED,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,5.8074,3.30295,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, 5.3574, 3.1688, -75.614, 6.2574, 3.4371]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-CLOS-039,CLOSED,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,0.120711,-75.864,-33.7925,-3.2291,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-76.114, -34.2425, -3.3632, -75.614, -33.3425, -3.095]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,0.120711,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-001,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,79.527907,-32.3697,0.00745,0.03705,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-64.764, -0.0202, -19.5569, 0.0246, 0.0351, 19.631]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,79.527907,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,FUNCTIONAL_JAW_CONTACT_NOT_WHITELISTED,left/right jaw-face contact shell at CLOSED; explicitly excluded from the donor exception set by the strict criteria
L1C1-HOLD-002,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-101.164,-21.6433,12.5369,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.164, -24.6433, 9.5369, -100.164, -18.6433, 15.5369]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.06477,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-003,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-101.164,21.6582,-12.4628,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.164, 18.6582, -15.4628, -100.164, 24.6582, -9.4628]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.06477,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-004,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-101.164,21.658,12.5372,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.164, 18.658, 9.5372, -100.164, 24.658, 15.5372]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.06477,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-005,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-101.164,-21.6431,-12.4631,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.164, -24.6431, -15.4631, -100.164, -18.6431, -9.4631]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.06477,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-006,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,6.7573,11.7284,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, 3.7573, 8.7284, -99.664, 9.7573, 14.7284]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.064764,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-007,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,6.7575,-11.6543,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, 3.7575, -14.6543, -99.664, 9.7575, -8.6543]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.064764,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
