relative_path,object_id,feature_name,feature_type
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Selection Sets","SelectionSetFolder"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Sensors","SensorFolder"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Sensor_Semantic_Reference-1","Reference"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","SER_Master_Skeleton_V1_0-1","Reference"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Simulation","AEMSimFeature"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Solar_Wing_Left_Visual-1","Reference"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","Solar_Wing_Right_Visual-1","Reference"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","上视","RefPlane"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","光源与相机","EnvFolder"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","前视","RefPlane"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","原点","OriginProfileFeature"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","右视","RefPlane"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","标注","InkMarkupFolder"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","注解","DetailCabinet"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","设计活页夹","DocsFolder"
"Assembly/Space_Embodied_Robot_V1_0.SLDASM","space_embodied_robot_v1_0","配合","MateGroup"
