phase,maneuver,controller,t_s,base_dev_angle_deg,base_rate_norm_dps,wheel_h_x_Nms,wheel_h_y_Nms,wheel_h_z_Nms,momentum_residual
A,M2_limit_compliant,A0_no_compensation,9.8,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,9.9,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.0,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.100000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.200000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.3,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.4,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.5,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.600000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.700000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.8,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,10.9,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.0,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.100000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.200000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.3,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.4,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.5,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.600000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.700000000000001,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.8,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,11.9,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A0_no_compensation,12.0,8.728056572436513,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,0.1,0.0,6.210213831198178e-18,0.0,0.0,0.0,2.6469779601696886e-23
A,M2_limit_compliant,A1_reaction_trajectory,0.2,0.0,2.531613499591096e-17,0.0,0.0,0.0,1.3552527156068805e-20
A,M2_limit_compliant,A1_reaction_trajectory,0.30000000000000004,0.0,5.78224183015432e-17,0.0,0.0,0.0,1.3234889800848443e-23
A,M2_limit_compliant,A1_reaction_trajectory,0.4,0.0,9.258648474438082e-17,0.0,0.0,0.0,6.776263578034403e-21
A,M2_limit_compliant,A1_reaction_trajectory,0.5,0.0,1.4033428606800025e-16,0.0,0.0,0.0,3.970466940254533e-23
A,M2_limit_compliant,A1_reaction_trajectory,0.6000000000000001,0.0,1.7540277361688553e-16,0.0,0.0,0.0,8.470329472543003e-22
A,M2_limit_compliant,A1_reaction_trajectory,0.7000000000000001,0.0,2.771469553935085e-16,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,0.8,0.0,3.516003198515635e-16,0.0,0.0,0.0,1.3552527156068805e-20
A,M2_limit_compliant,A1_reaction_trajectory,0.9,0.0,4.660031989793903e-16,0.0,0.0,0.0,1.6940658945086007e-21
A,M2_limit_compliant,A1_reaction_trajectory,1.0,0.0,4.272782983838398e-16,0.0,0.0,0.0,2.710505431213761e-20
A,M2_limit_compliant,A1_reaction_trajectory,1.1,0.0,7.595955905329948e-16,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,1.2000000000000002,0.0,7.033205212063283e-16,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,1.3,0.0,7.833775036404826e-16,0.0,0.0,0.0,2.117582368135751e-22
A,M2_limit_compliant,A1_reaction_trajectory,1.4000000000000001,0.0,7.975967208288502e-16,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,1.5,0.0,9.4189159525294e-16,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,1.6,0.0,9.749977669683617e-16,0.0,0.0,0.0,3.3881317890172014e-21
A,M2_limit_compliant,A1_reaction_trajectory,1.7000000000000002,0.0,1.0821618616718432e-15,0.0,0.0,0.0,8.673617379884035e-19
A,M2_limit_compliant,A1_reaction_trajectory,1.8,0.0,1.1827107994024573e-15,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,1.9000000000000001,0.0,1.4921714982455245e-15,0.0,0.0,0.0,2.117582368135751e-22
A,M2_limit_compliant,A1_reaction_trajectory,2.0,0.0,1.5391061166780233e-15,0.0,0.0,0.0,1.0842021724855044e-19
A,M2_limit_compliant,A1_reaction_trajectory,2.1,0.0,1.574144291319943e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.2,0.0,1.5752594900668867e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.3000000000000003,0.0,1.9386937155001868e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.4000000000000004,0.0,1.8762910518304616e-15,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,2.5,0.0,2.1680612301679356e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.6,0.0,2.1173022958923e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.7,0.0,2.645951422109192e-15,0.0,0.0,0.0,8.673617379884035e-19
A,M2_limit_compliant,A1_reaction_trajectory,2.8000000000000003,0.0,1.8197256584386917e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,2.9000000000000004,0.0,2.302514947924076e-15,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,3.0,0.0,2.4315931049278444e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,3.1,0.0,2.0982387986831937e-15,0.0,0.0,0.0,2.117582368135751e-22
A,M2_limit_compliant,A1_reaction_trajectory,3.2,0.0,2.1479658349261062e-15,0.0,0.0,0.0,1.0842021724855044e-19
A,M2_limit_compliant,A1_reaction_trajectory,3.3000000000000003,0.0,1.9656981133864323e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,3.4000000000000004,0.0,1.9181477844868927e-15,0.0,0.0,0.0,1.0842021724855044e-19
A,M2_limit_compliant,A1_reaction_trajectory,3.5,0.0,1.846028363395554e-15,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,3.6,0.0,2.1085843950129247e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,3.7,0.0,2.2137714309597836e-15,0.0,0.0,0.0,1.0842021724855044e-19
A,M2_limit_compliant,A1_reaction_trajectory,3.8000000000000003,0.0,3.1583866650362614e-15,0.0,0.0,0.0,2.117582368135751e-22
A,M2_limit_compliant,A1_reaction_trajectory,3.9000000000000004,0.0,1.850858887733603e-15,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,4.0,0.0,2.313409967599807e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,4.1000000000000005,0.0,2.238519318375845e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,4.2,0.0,1.4023671551115178e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,4.3,0.0,2.025201798198168e-15,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,4.4,0.0,2.114032245307796e-15,0.0,0.0,0.0,1.734723475976807e-18
A,M2_limit_compliant,A1_reaction_trajectory,4.5,0.0,1.9578924997052073e-15,0.0,0.0,0.0,2.117582368135751e-22
A,M2_limit_compliant,A1_reaction_trajectory,4.6000000000000005,0.0,2.9742986416984322e-15,0.0,0.0,0.0,6.776263578034403e-21
A,M2_limit_compliant,A1_reaction_trajectory,4.7,0.0,1.5939109548628728e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,4.800000000000001,0.0,2.2325268701963516e-15,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,4.9,0.002146424303224921,0.08189932635914278,0.0,0.0,0.0,4.336808689942018e-19
A,M2_limit_compliant,A1_reaction_trajectory,5.0,0.019954203346111758,0.30677323619972324,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,5.1000000000000005,0.06642969610445716,0.6487881951985184,0.0,0.0,0.0,6.776263578034403e-21
A,M2_limit_compliant,A1_reaction_trajectory,5.2,0.15199362464356234,1.082083947018204,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,5.300000000000001,0.2844854680566192,1.5809727921177832,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,5.4,0.46919796972158995,2.1203162339113057,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,5.5,0.7089545958103287,2.675988181836698,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,5.6000000000000005,1.0042350773219908,3.225360124875924,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,5.7,1.3533488064734134,3.747764133123625,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,5.800000000000001,1.7526522488956424,4.224904293375642,0.0,0.0,0.0,2.710505431213761e-20
A,M2_limit_compliant,A1_reaction_trajectory,5.9,2.1968041447939872,4.6411971566610895,0.0,0.0,0.0,1.3552527156068805e-20
A,M2_limit_compliant,A1_reaction_trajectory,6.0,2.6790506892644297,4.984028252175472,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.1000000000000005,3.1915318224054796,5.243916037924311,0.0,0.0,0.0,2.710505431213761e-20
A,M2_limit_compliant,A1_reaction_trajectory,6.2,3.725599069947434,5.414578020888868,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.300000000000001,4.272135012187197,5.49289716657929,0.0,0.0,0.0,1.3552527156068805e-20
A,M2_limit_compliant,A1_reaction_trajectory,6.4,4.821864463496273,5.478790814338369,0.0,0.0,0.0,1.3552527156068805e-20
A,M2_limit_compliant,A1_reaction_trajectory,6.5,5.365647909612189,5.3749894636326765,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.6000000000000005,5.894748783454941,5.18673896076551,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.7,6.401067847432789,4.9214463647813345,0.0,0.0,0.0,2.7755575615628914e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.800000000000001,6.877340314100895,4.588296317508654,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,6.9,7.317294307394705,4.197870042218183,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,7.0,7.7157726621594325,3.7618020221516653,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,7.1000000000000005,8.068823590307371,3.292508972096433,0.0,0.0,0.0,1.3877787807814457e-17
A,M2_limit_compliant,A1_reaction_trajectory,7.2,8.37376903328247,2.8030212645971364,0.0,0.0,0.0,3.3881317890172014e-21
A,M2_limit_compliant,A1_reaction_trajectory,7.300000000000001,8.629262156521214,2.3069383439296196,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,7.4,8.835347015999833,1.8185172071051021,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,7.5,8.99353359174786,1.3528875291711697,0.0,0.0,0.0,6.938893903907228e-18
A,M2_limit_compliant,A1_reaction_trajectory,7.6000000000000005,9.106899883191439,0.9263694904442984,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,7.7,9.180229449396244,0.5568519104563336,0.0,0.0,0.0,3.469446951953614e-18
A,M2_limit_compliant,A1_reaction_trajectory,7.800000000000001,9.220187610745356,0.26416985945844207,0.0,0.0,0.0,8.673617379884035e-19
A,M2_limit_compliant,A1_reaction_trajectory,7.9,9.235532546299767,0.0704031410409928,0.0,0.0,0.0,4.336808689942018e-19
A,M2_limit_compliant,A1_reaction_trajectory,8.0,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.1,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.200000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.3,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.4,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.5,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.6,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.700000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.8,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,8.9,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.0,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.1,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.200000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.3,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.4,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.5,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.600000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.700000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.8,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,9.9,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.0,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.100000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.200000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.3,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.4,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.5,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.600000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.700000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.8,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,10.9,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.0,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.100000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.200000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.3,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.4,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.5,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.600000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.700000000000001,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.8,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,11.9,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A1_reaction_trajectory,12.0,9.237348801700483,0.0,0.0,0.0,0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,0.1,0.0,9.176378478515666e-20,2.6960753247851978e-08,-6.362285825986122e-05,8.246748265721836e-08,2.710505431213761e-20
A,M2_limit_compliant,A2_arm_wheel_coordination,0.2,0.0,1.4679577272882497e-18,1.05165311918948e-07,-0.00024813274380891233,3.215609752936263e-07,1.0842021724855044e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,0.30000000000000004,0.0,3.669546743165434e-18,2.3079813359070104e-07,-0.0005443268451206273,7.050175031208317e-07,2.168404344971009e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,0.4,0.0,3.669115505679655e-18,4.0039196637629e-07,-0.000943548236616962,1.2208167604244284e-06,1.6543612251060553e-24
A,M2_limit_compliant,A2_arm_wheel_coordination,0.5,0.0,2.934573191105257e-18,6.109001755404819e-07,-0.0014377752726079044,1.8571582414917295e-06,4.336808689942018e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,0.6000000000000001,0.0,5.86614978620474e-18,8.597389716344937e-07,-0.002019674371911669,2.6024463566923557e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,0.7000000000000001,0.0,8.794282814401649e-18,1.1448034276050001e-06,-0.0026826211473385242,3.4452819195889518e-06,6.617444900424222e-24
A,M2_limit_compliant,A2_arm_wheel_coordination,0.8,0.0,5.858967572855572e-18,1.4644609356899263e-06,-0.003420694494517958,4.374458590237054e-06,8.673617379884035e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,0.9,0.0,3.511973745103906e-17,1.817525536503698e-06,-0.004228647918383278,5.378963103331403e-06,1.734723475976807e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.0,0.0,3.508115699317363e-17,2.203216346129316e-06,-0.005101862045744165,6.447978371687478e-06,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.1,0.0,1.1678928685544238e-17,2.621103108100212e-06,-0.006036281951903218,7.570888815120377e-06,1.3234889800848443e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,1.2000000000000002,0.0,5.830428839286489e-18,3.0710417034440482e-06,-0.007028342621426793,8.737287506219893e-06,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.3,0.0,1.0476601552019772e-16,3.553102262295212e-06,-0.008074885570956087,9.936984936112417e-06,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.4000000000000001,0.0,1.2549440922192986e-19,4.067492334563792e-06,-0.0091730693878051,1.1160019377009222e-05,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.5,0.0,9.27406325320756e-17,4.6144773947596255e-06,-0.010320276683734938,1.2396668949314487e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.6,0.0,5.782350512746434e-17,5.194300777348679e-06,-0.011514019729477971,1.3637465587198984e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.7000000000000002,0.0,1.3840901854634813e-16,5.8071049638587205e-06,-0.012751846822061354,1.4873211138062125e-05,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,1.8,0.0,3.220299193180303e-16,6.452855970922274e-06,-0.014031251242487277,1.6094995830349445e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,1.9000000000000001,0.0,2.2931757585803795e-17,7.131272418818932e-06,-0.01534958448369075,1.7294219304528026e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.0,0.0,2.285545943282303e-16,7.841760691755076e-06,-0.016703975264964685,1.8462614328609993e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.1,0.0,2.04978010964184e-16,8.583357432823945e-06,-0.018091255695704227,1.9592273218429744e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.2,0.0,3.1767049247513496e-16,9.354680446896984e-06,-0.019507895804535897,2.0675676860528307e-05,2.6469779601696886e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,2.3000000000000003,0.0,2.2602203838268023e-16,1.0153888912270983e-05,-0.020949947505751743,2.170572609904481e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.4000000000000004,0.0,1.3506003106449385e-16,1.0978653625572478e-05,-0.02241299892974532,2.2675775104675687e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.5,0.0,1.1207162385990178e-16,1.1826137823483623e-05,-0.023892139894562424,2.3579666200788988e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,2.6,0.0,4.4631299967841275e-17,1.2692988939009843e-05,-0.02538193913911042,2.4411765486088034e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,2.7,0.0,2.4435525936768825e-16,1.3575341459699977e-05,-0.02687643377323291,2.5166998471391863e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,2.8000000000000003,0.0,2.653225449672005e-16,1.4468830861532364e-05,-0.028369131224938404,2.5840884846021452e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,2.9000000000000004,0.0,2.2004305356367198e-16,1.5368618396929244e-05,-0.029853023780816952,2.642957141207862e-05,5.293955920339377e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,3.0,0.0,4.3793832375399093e-16,1.6269426321163785e-05,-0.03132061562340287,2.6929862176797562e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,3.1,0.0,3.0503462424360467e-16,1.7165582951421902e-05,-0.03276396207129486,2.7339244577194814e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,3.2,0.0,1.3007216624943822e-16,1.805107677082845e-05,-0.034174720527523184,2.7655910829461457e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,3.3000000000000003,0.0,8.627967322325932e-17,1.891961861990976e-05,-0.035544212443029966,2.787877344858389e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,3.4000000000000004,0.0,3.0042103671435535e-16,1.9764710864649303e-05,-0.03686349540989096,2.8007474071020763e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,3.5,0.0,4.2727690133506225e-17,2.0579722297833416e-05,-0.03812344431809146,2.8042384833094516e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,3.6,0.0,2.54872149224534e-16,2.1357967422882457e-05,-0.03931484034543923,2.7984601707047643e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,3.7,0.0,4.648863529845902e-16,2.209278869050509e-05,-0.040428466407559344,2.7835929371382495e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,3.8000000000000003,0.0,2.5228809558731493e-16,2.2777640211269556e-05,-0.04145520757846682,2.7598857387062175e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,3.9000000000000004,0.0,2.0918422269481577e-16,2.3406171453737142e-05,-0.042386154905897006,2.7276527660598142e-05,5.293955920339377e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,4.0,0.0,4.1630114268384237e-17,2.3972309459236065e-05,-0.04321271099245682,2.687269339255662e-05,2.6469779601696886e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,4.1000000000000005,0.0,8.285299426167612e-17,2.4470338160753496e-05,-0.04392669569577514,2.6391669928918264e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,4.2,0.0,2.4736871760988413e-16,2.489497348359119e-05,-0.044520450319029924,2.5838278146218415e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,4.3,0.0,4.513797819532202e-16,2.5241433027058283e-05,-0.04498693871713649,2.5217781202905542e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,4.4,0.0,1.6338949614624092e-16,2.550549927612641e-05,-0.04531984383186968,2.4535815672750413e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,4.5,0.0,3.253147370436685e-16,2.5683575465149702e-05,-0.045513658288449034,2.3798318235902604e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,4.6000000000000005,0.0,4.049010641771639e-17,2.577273340716616e-05,-0.045563767832737814,2.301144923471484e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,4.7,0.0,8.063761251224821e-17,2.577075280588887e-05,-0.04546652655738081,2.218151450107448e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,4.800000000000001,0.0,4.017515947738781e-17,2.5676151776930924e-05,-0.045219323051393936,2.1314886927196576e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,4.9,0.0,1.20000721402349e-16,2.548820851335686e-05,-0.044820636804916075,2.0417929281231248e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,5.0,0.0,1.5940171999030182e-16,2.520697423188025e-05,-0.04427008440280721,1.949691976242593e-05,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,5.1000000000000005,0.0,3.1766464103512146e-16,2.4833277723685907e-05,-0.04356845524135905,1.8557981748817396e-05,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,5.2,0.0,4.748751333350189e-16,2.43687220022837e-05,-0.04271773669569633,1.7607019115359007e-05,1.3877787807814457e-17
