instance_id,baseline_relation,responsibility_owner,source_container_label,container_is_dynamic_body,dynamic_link_id,rigid_group_id,rigid_group_mapping_status,dynamic_parent_joint,source_URDF_link_record_complete,whole_body_ownership_complete,source_frame,source_step_path,source_sha256,source_hash_verified,representation_role,is_ground_only,native_current_whole_plan_installed,mass_evidence_class,mass_kg,mass_scope,mass_source_pointer,COM_local_m,inertia_COM_local_kg_m2,inertia_expressed_in,inertia_reference_point,legacy_budget_mass_kg,legacy_budget_evidence_class,budget_is_additive_to_mass,owner_reference_mass_kg,owner_reference_additive_to_children,as_built_mass_kg,uncertainty_status
wing_hinge_pin_-1_3_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_-1_3_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_-1_cdb457a3_service_solid.step,583e29227b5751bae783036b17379332e40155e093510f3f176b963132e7daa0,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/859/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_-1_3_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_-1_3_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_1_b57f9338_service_solid.step,4af0b884392ec3f14044e0bb6387c0f45b447fc56a3a9a2106cd564505fe247a,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/860/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_1_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_1_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_1_-1.step,245378b761780e7e3214b743cc969fb025beb63ec39c318bd60c45ee1b166332,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.006754116168775415,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/841/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_1_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_1_1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_1_1.step,7bc3874687e793081a5479a0d7a2baefb298c34c7f14d0e0edb8bc2c4fef3dd8,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.006754116128743946,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/842/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_2_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_2_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_2_-1.step,8201bd6fc6b229462aff3b03c42012c35307916ff697d8499b077b560626b2c0,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.007315711387851953,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/843/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_2_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_2_1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_-1_2_1.step,173f5039504a8fc6e9b1b1fac5ef4dd1a8f0160c5a8c37e115ea04dd72040a66,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.007315711230975354,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/844/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_3_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_3_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_-1_4f36252d_service_solid.step,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.005868664009382693,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/845/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_-1_3_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_-1_3_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_1_90dde3c9_service_solid.step,91e32bab9594959a67daa8cb84d6047955478c3a2a70e0098151c0863c2d4687,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.005868663909700419,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/846/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_release_budget_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_RELEASE_KITS,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_release_budget_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_release_budget_-1_3d631d7d_service_solid.step,944908c962a72bfc6612f19eb1fb9cdc697d5ca5cadb23a78ffa12bf72d2f1f6,True,FUNCTIONAL_ENVELOPE,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.08,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_harness_budget_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_WIRING_KITS,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_harness_budget_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_harness_budget_-1_3ff22dda_service_solid.step,a5329a5259e7d735d6d1d22dc589ca1a42873a5bec6b0e7d4a36d29bbdefe945,True,FUNCTIONAL_ENVELOPE,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.05,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_1_leaf_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_LEAF_LAMINATES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_1_leaf_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,True,SIMPLIFIED_PROXY,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.18,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_root_fork_1_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_root_fork_1_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_root_fork_1_-1_285b1e21_service_solid.step,a61fe30c6505aaab25eb11518fbd4fb48467ac0e7978310ad31aa8dee95ff76c,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.005333202433295855,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/871/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_1_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_1_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_-1_cdb457a3_service_solid.step,583e29227b5751bae783036b17379332e40155e093510f3f176b963132e7daa0,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/861/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_root_fork_1_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_root_fork_1_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_root_fork_1_1_6c27ab83_service_solid.step,0e58810a157369afd1296189a377132e537ae1e8f9e0eefa62938a424f1d3487,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.00533320241042115,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/872/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_1_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_1_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_1_b57f9338_service_solid.step,4af0b884392ec3f14044e0bb6387c0f45b447fc56a3a9a2106cd564505fe247a,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/862/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_1_leaf_2,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_LEAF_LAMINATES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_1_leaf_2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,True,SIMPLIFIED_PROXY,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.18,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_2_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_2_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_-1_cdb457a3_service_solid.step,583e29227b5751bae783036b17379332e40155e093510f3f176b963132e7daa0,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/863/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_2_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_2_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_1_b57f9338_service_solid.step,4af0b884392ec3f14044e0bb6387c0f45b447fc56a3a9a2106cd564505fe247a,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/864/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_1_leaf_3,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_LEAF_LAMINATES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_1_leaf_3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_-1_leaf_1_b1368782_service_solid.step,cd7a9e6b236a12722ca846065a070a3f2f8b6f374ed8155f4c650142be943980,True,SIMPLIFIED_PROXY,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.18,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_3_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_3_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_-1_cdb457a3_service_solid.step,583e29227b5751bae783036b17379332e40155e093510f3f176b963132e7daa0,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/865/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_hinge_pin_1_3_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_hinge_pin_1_3_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_hinge_pin_-1_1_1_b57f9338_service_solid.step,4af0b884392ec3f14044e0bb6387c0f45b447fc56a3a9a2106cd564505fe247a,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002614119247052046,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/866/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_1_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_1_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_1_-1.step,f0c6df781b3789c521d80ab005b6b9d44dcdc46c0e091ec0bc9196c7c9b22dc7,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.00675411089047303,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/847/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_1_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_1_1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_1_1.step,f7fcbaff43e309842c712d9ed62a79dd8755c2262574a022f7877c3dc964dcde,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.0067541108510052504,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/848/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_2_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_2_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_2_-1.step,4be89b97901cdb1d217c50ec7c91db85cb40f9bb7887423043e041b90676ea6d,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.007315717088178815,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/849/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_2_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_2_1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\wing_edge_frame_1_2_1.step,a86abb7a8421ec3174462cf0e5870cc197ff2c1fbb66de8667a350d57efcb7f9,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.007315716938577658,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/850/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_3_-1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_3_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_-1_4f36252d_service_solid.step,48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.005868664009382693,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/851/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_edge_frame_1_3_1,UNCHANGED_SOURCE_FROM_873,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_edge_frame_1_3_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_edge_frame_-1_3_1_90dde3c9_service_solid.step,91e32bab9594959a67daa8cb84d6047955478c3a2a70e0098151c0863c2d4687,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.005868663909700419,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/852/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
wing_release_budget_1,UNCHANGED_SOURCE_FROM_873,SOLAR_RELEASE_KITS,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_release_budget_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_release_budget_-1_3d631d7d_service_solid.step,944908c962a72bfc6612f19eb1fb9cdc697d5ca5cadb23a78ffa12bf72d2f1f6,True,FUNCTIONAL_ENVELOPE,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.08,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
wing_harness_budget_1,UNCHANGED_SOURCE_FROM_873,SOLAR_WIRING_KITS,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:wing_harness_budget_1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\wing_harness_budget_-1_3ff22dda_service_solid.step,a5329a5259e7d735d6d1d22dc589ca1a42873a5bec6b0e7d4a36d29bbdefe945,True,FUNCTIONAL_ENVELOPE,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,0.05,BUDGET,False,,False,,UNKNOWN_NOT_ZERO
R07_upper_cap_20_-1,UNCHANGED_SOURCE_FROM_873,R07_ROOT_METAL_CAPS,R07_ROOT_CONNECTIONS,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:R07_upper_cap_20_-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_upper_cap_20_-1_6af5de19_service_solid.step,6cc40a74d4ca36ef5079caebf7119e601944e1fe7a8cf08d493d7c19354ac013,True,PHYSICAL_GEOMETRY,False,False,CAD_ESTIMATE,0.002561150132497458,CANDIDATE_GEOMETRY_MATERIAL_MODEL,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/524/mass,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
