case_id,target,tumble_dps,approach_mps,arm_speed,pose_err_deg,inertia_scale,reaction_aware,v0_result,v0_reason,v0_post_rate_dps,v2_result,v2_reason,v2_post_rate_dps,migration
C0563,target_satellite_v0,3.0,0.01,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0564,target_satellite_v0,3.0,0.01,1.0,1.0,1.2,1,SAFE,SAFE,1.95,SAFE,SAFE,1.513,SAFE->SAFE
C0565,target_satellite_v0,3.0,0.01,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0566,target_satellite_v0,3.0,0.01,1.0,2.0,0.8,1,SAFE,SAFE,1.3,SAFE,SAFE,1.234,SAFE->SAFE
C0567,target_satellite_v0,3.0,0.01,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0568,target_satellite_v0,3.0,0.01,1.0,2.0,1.0,1,SAFE,SAFE,1.625,SAFE,SAFE,1.387,SAFE->SAFE
C0569,target_satellite_v0,3.0,0.01,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0570,target_satellite_v0,3.0,0.01,1.0,2.0,1.2,1,SAFE,SAFE,1.95,SAFE,SAFE,1.513,SAFE->SAFE
C0571,target_satellite_v0,3.0,0.01,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0572,target_satellite_v0,3.0,0.01,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0573,target_satellite_v0,3.0,0.01,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0574,target_satellite_v0,3.0,0.01,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0575,target_satellite_v0,3.0,0.01,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0576,target_satellite_v0,3.0,0.01,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0577,target_satellite_v0,3.0,0.01,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0578,target_satellite_v0,3.0,0.01,1.5,1.0,0.8,1,SAFE,SAFE,1.3,SAFE,SAFE,1.234,SAFE->SAFE
C0579,target_satellite_v0,3.0,0.01,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0580,target_satellite_v0,3.0,0.01,1.5,1.0,1.0,1,SAFE,SAFE,1.625,SAFE,SAFE,1.387,SAFE->SAFE
C0581,target_satellite_v0,3.0,0.01,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0582,target_satellite_v0,3.0,0.01,1.5,1.0,1.2,1,SAFE,SAFE,1.95,SAFE,SAFE,1.513,SAFE->SAFE
C0583,target_satellite_v0,3.0,0.01,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0584,target_satellite_v0,3.0,0.01,1.5,2.0,0.8,1,SAFE,SAFE,1.3,SAFE,SAFE,1.234,SAFE->SAFE
C0585,target_satellite_v0,3.0,0.01,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0586,target_satellite_v0,3.0,0.01,1.5,2.0,1.0,1,SAFE,SAFE,1.625,SAFE,SAFE,1.387,SAFE->SAFE
C0587,target_satellite_v0,3.0,0.01,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0588,target_satellite_v0,3.0,0.01,1.5,2.0,1.2,1,SAFE,SAFE,1.95,SAFE,SAFE,1.513,SAFE->SAFE
C0589,target_satellite_v0,3.0,0.01,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0590,target_satellite_v0,3.0,0.01,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0591,target_satellite_v0,3.0,0.01,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0592,target_satellite_v0,3.0,0.01,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0593,target_satellite_v0,3.0,0.01,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0594,target_satellite_v0,3.0,0.01,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0595,target_satellite_v0,3.0,0.02,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0596,target_satellite_v0,3.0,0.02,0.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0597,target_satellite_v0,3.0,0.02,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0598,target_satellite_v0,3.0,0.02,0.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0599,target_satellite_v0,3.0,0.02,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0600,target_satellite_v0,3.0,0.02,0.5,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0601,target_satellite_v0,3.0,0.02,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0602,target_satellite_v0,3.0,0.02,0.5,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0603,target_satellite_v0,3.0,0.02,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0604,target_satellite_v0,3.0,0.02,0.5,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0605,target_satellite_v0,3.0,0.02,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0606,target_satellite_v0,3.0,0.02,0.5,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0607,target_satellite_v0,3.0,0.02,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0608,target_satellite_v0,3.0,0.02,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0609,target_satellite_v0,3.0,0.02,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0610,target_satellite_v0,3.0,0.02,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0611,target_satellite_v0,3.0,0.02,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0612,target_satellite_v0,3.0,0.02,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0613,target_satellite_v0,3.0,0.02,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0614,target_satellite_v0,3.0,0.02,1.0,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0615,target_satellite_v0,3.0,0.02,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0616,target_satellite_v0,3.0,0.02,1.0,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0617,target_satellite_v0,3.0,0.02,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0618,target_satellite_v0,3.0,0.02,1.0,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0619,target_satellite_v0,3.0,0.02,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0620,target_satellite_v0,3.0,0.02,1.0,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0621,target_satellite_v0,3.0,0.02,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0622,target_satellite_v0,3.0,0.02,1.0,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0623,target_satellite_v0,3.0,0.02,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0624,target_satellite_v0,3.0,0.02,1.0,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0625,target_satellite_v0,3.0,0.02,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0626,target_satellite_v0,3.0,0.02,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0627,target_satellite_v0,3.0,0.02,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0628,target_satellite_v0,3.0,0.02,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0629,target_satellite_v0,3.0,0.02,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0630,target_satellite_v0,3.0,0.02,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0631,target_satellite_v0,3.0,0.02,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0632,target_satellite_v0,3.0,0.02,1.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0633,target_satellite_v0,3.0,0.02,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0634,target_satellite_v0,3.0,0.02,1.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0635,target_satellite_v0,3.0,0.02,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0636,target_satellite_v0,3.0,0.02,1.5,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0637,target_satellite_v0,3.0,0.02,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,1.3,FAIL,BASE_REACTION_FAIL,1.234,FAIL->FAIL
C0638,target_satellite_v0,3.0,0.02,1.5,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,1.3,FAIL,APPROACH_SPEED_FAIL,1.234,FAIL->FAIL
C0639,target_satellite_v0,3.0,0.02,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,1.625,FAIL,BASE_REACTION_FAIL,1.387,FAIL->FAIL
C0640,target_satellite_v0,3.0,0.02,1.5,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,1.625,FAIL,APPROACH_SPEED_FAIL,1.387,FAIL->FAIL
C0641,target_satellite_v0,3.0,0.02,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.95,FAIL,BASE_REACTION_FAIL,1.513,FAIL->FAIL
C0642,target_satellite_v0,3.0,0.02,1.5,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,1.95,FAIL,APPROACH_SPEED_FAIL,1.513,FAIL->FAIL
C0643,target_satellite_v0,3.0,0.02,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0644,target_satellite_v0,3.0,0.02,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,1.3,FAIL,POSE_UNCERTAINTY_FAIL,1.234,FAIL->FAIL
C0645,target_satellite_v0,3.0,0.02,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0646,target_satellite_v0,3.0,0.02,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,1.625,FAIL,POSE_UNCERTAINTY_FAIL,1.387,FAIL->FAIL
C0647,target_satellite_v0,3.0,0.02,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0648,target_satellite_v0,3.0,0.02,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.95,FAIL,POSE_UNCERTAINTY_FAIL,1.513,FAIL->FAIL
C0649,target_satellite_v0,5.0,0.005,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0650,target_satellite_v0,5.0,0.005,0.5,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0651,target_satellite_v0,5.0,0.005,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0652,target_satellite_v0,5.0,0.005,0.5,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0653,target_satellite_v0,5.0,0.005,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0654,target_satellite_v0,5.0,0.005,0.5,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0655,target_satellite_v0,5.0,0.005,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0656,target_satellite_v0,5.0,0.005,0.5,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0657,target_satellite_v0,5.0,0.005,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0658,target_satellite_v0,5.0,0.005,0.5,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0659,target_satellite_v0,5.0,0.005,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0660,target_satellite_v0,5.0,0.005,0.5,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0661,target_satellite_v0,5.0,0.005,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0662,target_satellite_v0,5.0,0.005,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0663,target_satellite_v0,5.0,0.005,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0664,target_satellite_v0,5.0,0.005,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0665,target_satellite_v0,5.0,0.005,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0666,target_satellite_v0,5.0,0.005,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0667,target_satellite_v0,5.0,0.005,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0668,target_satellite_v0,5.0,0.005,1.0,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0669,target_satellite_v0,5.0,0.005,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0670,target_satellite_v0,5.0,0.005,1.0,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0671,target_satellite_v0,5.0,0.005,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0672,target_satellite_v0,5.0,0.005,1.0,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0673,target_satellite_v0,5.0,0.005,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0674,target_satellite_v0,5.0,0.005,1.0,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0675,target_satellite_v0,5.0,0.005,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0676,target_satellite_v0,5.0,0.005,1.0,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0677,target_satellite_v0,5.0,0.005,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0678,target_satellite_v0,5.0,0.005,1.0,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0679,target_satellite_v0,5.0,0.005,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0680,target_satellite_v0,5.0,0.005,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0681,target_satellite_v0,5.0,0.005,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0682,target_satellite_v0,5.0,0.005,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0683,target_satellite_v0,5.0,0.005,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0684,target_satellite_v0,5.0,0.005,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0685,target_satellite_v0,5.0,0.005,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0686,target_satellite_v0,5.0,0.005,1.5,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0687,target_satellite_v0,5.0,0.005,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0688,target_satellite_v0,5.0,0.005,1.5,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0689,target_satellite_v0,5.0,0.005,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0690,target_satellite_v0,5.0,0.005,1.5,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0691,target_satellite_v0,5.0,0.005,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0692,target_satellite_v0,5.0,0.005,1.5,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.167,FAIL,INERTIA_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0693,target_satellite_v0,5.0,0.005,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0694,target_satellite_v0,5.0,0.005,1.5,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.708,FAIL,INERTIA_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0695,target_satellite_v0,5.0,0.005,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
C0696,target_satellite_v0,5.0,0.005,1.5,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.25,FAIL,INERTIA_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0697,target_satellite_v0,5.0,0.005,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0698,target_satellite_v0,5.0,0.005,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.167,FAIL,POSE_UNCERTAINTY_FAIL,2.056,FAIL->FAIL
C0699,target_satellite_v0,5.0,0.005,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0700,target_satellite_v0,5.0,0.005,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.708,FAIL,POSE_UNCERTAINTY_FAIL,2.312,FAIL->FAIL
C0701,target_satellite_v0,5.0,0.005,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0702,target_satellite_v0,5.0,0.005,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.25,FAIL,POSE_UNCERTAINTY_FAIL,2.521,FAIL->FAIL
C0703,target_satellite_v0,5.0,0.01,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.167,FAIL,BASE_REACTION_FAIL,2.056,FAIL->FAIL
C0704,target_satellite_v0,5.0,0.01,0.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.167,FAIL,APPROACH_SPEED_FAIL,2.056,FAIL->FAIL
C0705,target_satellite_v0,5.0,0.01,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.708,FAIL,BASE_REACTION_FAIL,2.312,FAIL->FAIL
C0706,target_satellite_v0,5.0,0.01,0.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.708,FAIL,APPROACH_SPEED_FAIL,2.312,FAIL->FAIL
C0707,target_satellite_v0,5.0,0.01,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.25,FAIL,BASE_REACTION_FAIL,2.521,FAIL->FAIL
