id,responsibility_owner,variant,supplier_article,source_step_sha256,old_receipt_volume_mm3,selected_density_kg_mm3,existing_geometry_material_delta_kg,corrected_proxy_analytic_volume_mm3,corrected_proxy_material_kg,mass_model,exact_COTS_mass_kg,as_built_mass_kg
R01_W_lower_-1_130_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,257176266439fe152bd156d6e3d9536ae5dc23bd6c85384a4fa93da318924795,45.90884398535842,7.85e-06,0.0003603844252850636,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,a43792e9034d96254ec9ef1e07c813813d41dcf2d9c4d1519bab3f86d554eeb2,148.10740114047022,7.85e-06,0.0011626430989526912,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,e6d0c9c6a3f554ad80bbcc396447e1457e6e572d9ff63445be33457f0a15f007,9.597565556717043,7.85e-06,7.534088962022878e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,99696379dd5c45fccb66df450034bf741fb8aaad24ff2494ee436b9190ffefd4,9.597565556717045,7.85e-06,7.53408896202288e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,a320f8fbc609a00d35e37ae59a81a3b9c0f444583237ffa0d5f629bb46aa352e,45.90884398535842,7.85e-06,0.0003603844252850636,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,c4aa090af437c341d3e0e37cb55d80dbc6c149136d79c12e34c24b4d731c6221,148.10740114047024,7.85e-06,0.0011626430989526914,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,5e1a02d68bc61ddd86076b6958ccfaca46624188eeec45b5c4087e2818416c69,9.597565556717022,7.85e-06,7.534088962022862e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,8d0d8f0d2c99dd251198121f5d829d53511279d6671380d42624afd415cefbd5,9.597565556717022,7.85e-06,7.534088962022862e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,14f4869074722903ce828178a70956322c9723bdc79eae1788b65acf7e63258d,45.908843985358395,7.85e-06,0.00036038442528506335,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,39a1bb4e7e7c387898d7622f36d76e5d430b4d2577cd6869ec62c327e7ccbdf6,133.97023419931622,7.85e-06,0.0010516663384646323,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,85fad640792d31d487b7a3096b788a50e9e373f725d0bc684b8e95cdc0701253,9.597565556717027,7.85e-06,7.534088962022866e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,448f3fcfe1373bfc5515bbb3124297b2cb239cf0bc566f61c87a1c34bd906f0e,9.597565556717027,7.85e-06,7.534088962022866e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,39c43d6d6058b723475d91a83e22b2eb5139435292f799c802989b37cd5e101f,45.90884398535842,7.85e-06,0.0003603844252850636,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,ea4480faccc5989b4d4e812e578e71270f691bd17901c81c9e0afecc8168f040,133.97023419931622,7.85e-06,0.0010516663384646323,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,3ede177542fb2c9652ea9fcdeb592a2e7ffdb6a825eb6df6ed876ec6d6347665,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,acae05c3787e891c40bd6394f2907f6b2c4ef834760efa64ed61be4d31f176de,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,0867056d272422f23c194738bf1721d504db2414af695956fc3d9dad9dc8231e,45.908843985358416,7.85e-06,0.00036038442528506356,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,de50d9e8ea86ab353fb5510cbf8c362b0a435b4d1e7b1bc0ef93ae24b097ac23,148.10740114047024,7.85e-06,0.0011626430989526914,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,8ed7e2085899fbd50b8a5a71bfc40da00f44a6360a96fa6d5018f8cb790090bd,9.597565556717022,7.85e-06,7.534088962022862e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,77ed3b371024bc5bb8b624ab2a3cbb17767c17b8951550414384dee2e288d564,9.597565556717022,7.85e-06,7.534088962022862e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_50_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,cad11f8b712650b6bbe36d82622e086523b475735ce72ff470d9a011c41beaa7,45.908843985358395,7.85e-06,0.00036038442528506335,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_140_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,369c6e735b418fb9361271627c0058517ab36bd47f236657c60a3a64ac23f370,148.10740114047022,7.85e-06,0.0011626430989526912,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_140_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,d3aeb53d2d62761fb739dfb2cbe3a0ec3bc185b88ac131d869e6a1db90e67b7a,9.597565556717043,7.85e-06,7.534088962022878e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_140_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,082184b28040454c8d4ef331189389ce3643e589ecb1ea8892e95a3bbb6dffec,9.597565556717045,7.85e-06,7.53408896202288e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_lower_1_140_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,65938bbdc3ae588c0c06ea1104fa3f415f61988c19bd06683e02fca74ae8fa8f,45.908843985358416,7.85e-06,0.00036038442528506356,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_60_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,55ba6ef73eda89387903e21a01c1d9f34b5be3227f830f38b1261e47c42879d2,133.97023419931622,7.85e-06,0.0010516663384646323,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_60_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,92793d741623969844762cc3413ef942310c0dce8882fde62513e8cb733cd021,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_60_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,0fd28de19368eab255a60a7e19ce46b178c7276d0a151f9104b516fe0db49086,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_60_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,03c5bc2cc8c99cf20d6003e7fa1ff18ad1190bec3e10d5aaecefca355105870f,45.90884398535842,7.85e-06,0.0003603844252850636,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_130_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,3d7a34b93814a2a9b7afdc377f75612d2bbe1232ce66f576abf3621f53fc4e6d,133.9702341993162,7.85e-06,0.0010516663384646321,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_130_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,aa09f71aad9488cf7b0db2493bf8fd0c0e439dd0602e67c829a9d1164d9ab1a6,9.597565556717017,7.85e-06,7.534088962022858e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,9b7181beb60e00368490720f01634ea18d0fd8db2104ffd14545b7a288cdacde,9.597565556717017,7.85e-06,7.534088962022858e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_lower_1_130_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,cc2422901a13f153364a7f2617f729c9b4dc793045c701877fc2375253fca95d,45.90884398535842,7.85e-06,0.0003603844252850636,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,20c3353ceb513c0d7371ea38af83aaeceb4bc739488b78b62b63dab725eca733,148.10740114047016,7.85e-06,0.0011626430989526908,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,9194f8b6b05b4fa152654b13b823e518780516a22811ff55f43c1ba2fb62cce3,9.597565556717043,7.85e-06,7.534088962022878e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,015ad7858dc83c88401540ca4f649382ad4f39783d0c20003d4aa4261bda833a,9.597565556717043,7.85e-06,7.534088962022878e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,da80f77bf8d4299ff91c72905c4098053d4267535b8abc12bf6e08dc761bfea7,45.908843985358374,7.85e-06,0.0003603844252850632,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,12f34ed9aca8c22606aac65b64be927d6f8eec07e1dfdab1f6457876a7c10397,148.1074011404702,7.85e-06,0.001162643098952691,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,e52f5537e48950d10de27ce42316c0ab70f3ebbbc0795662e2346c5d3dbd78b1,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,46616acfe9ee980e1d8407b4170d97d8893f440769d3b9a8f4a443db5ffe6b22,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,f1a0b9c30122826c4ad2854f4aff9bf5d83141ac6d0ac510a7a3a26a0b41d7b3,45.90884398535835,7.85e-06,0.000360384425285063,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-130_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,0b6d13b43f8138ee3df3c254b1f0b1094945e75f9b9ce86b4f5f54768d36a503,133.9702341993162,7.85e-06,0.0010516663384646321,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-130_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,93220339d41e781bb0425c171976918ff6ad816d16e4775274856ec0f33b17da,9.597565556717031,7.85e-06,7.534088962022869e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-130_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,e122b006fded48ec18427c8b586a90379cccbe5df44dcbdd9e8664978241c7c1,9.597565556717031,7.85e-06,7.534088962022869e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-130_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,e3ed6d1eca86b381dd2f466680db0d634b95dbbce56c5694c59234d47a1cf41b,45.908843985358416,7.85e-06,0.00036038442528506356,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-70_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X10,00843  10,e7d6915e56313b27b34b72c1cea7e3d16b7c6fbdecdb34d83c3afaeaa31bc9ef,133.9702341993162,7.85e-06,0.0010516663384646321,133.71130644779973,0.0010496337556152278,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-70_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,6699bca6b80eade1adde8f32449e627d715df7c188b8aab26883330fdd2c3d2f,9.597565556717027,7.85e-06,7.534088962022866e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-70_washer_nut,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,5b4c006bd751634884ce34b8ea9bc71435816b33c8b7de99882613c91a8d185b,9.597565556717027,7.85e-06,7.534088962022866e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_W_upper_-1_-70_nut,R01_EQUIPMENT_FASTENER_KIT,NUT_M3,0324903,055c57a36b13620db2fc43df096c2a11caa9967e4416dec5ab9b87a491533838,45.9088439853584,7.85e-06,0.0003603844252850634,45.90884398536536,0.00036038442528511805,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SCREW_M3X12,00843  12,82a022cdb6a3044d542cac66325344add32fdb97e9d92cf620f5146cd083b7d7,148.1074011404702,7.85e-06,0.001162643098952691,147.84847338895378,0.0011606105161032871,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
R01_D_upper_-1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,WASHER_M3,515005013,d7121acf275104fea315b4fda1c34c876534c896fe3ea46b1e4627d7c1112a3a,9.597565556717024,7.85e-06,7.534088962022863e-05,10.115928344559133,7.941003750478919e-05,SELECTED_STEEL_THREADLESS_GEOMETRY_MODEL,,
