id,responsibility_owner,source_parent_assembly,representation_role,physical_mass_applicable,mass_accounting_basis,candidate_material_mass_kg,legacy_planning_budget_kg,as_built_mass_kg,volume_mm3,density_kg_mm3,volume_source,density_source,note
internal_harness_proxy_0,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
internal_harness_proxy_1,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
internal_harness_proxy_2,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
trunk_clip_-140,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.004585101875790155,,,1698.1858799222796,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b7757064ac3dd5940689909fe386683b3bf7eee7987e203a6a4d93447cc8d819,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_-140/density_kg_mm3,
trunk_clip_standoff_-140,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.01720890856930343,,,6373.669840482752,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=9bfbc4188fe02497b45b613c224f459268f1f44c31a5c1141436540290c937b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_standoff_-140/density_kg_mm3,
trunk_clip_-70,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.004585101875790155,,,1698.1858799222796,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b7757064ac3dd5940689909fe386683b3bf7eee7987e203a6a4d93447cc8d819,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_-70/density_kg_mm3,
trunk_clip_standoff_-70,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.01720890856930343,,,6373.669840482752,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=9bfbc4188fe02497b45b613c224f459268f1f44c31a5c1141436540290c937b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_standoff_-70/density_kg_mm3,
trunk_clip_0,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.004585101875790155,,,1698.1858799222796,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b7757064ac3dd5940689909fe386683b3bf7eee7987e203a6a4d93447cc8d819,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_0/density_kg_mm3,
trunk_clip_standoff_0,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.01720890856930343,,,6373.669840482752,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=9bfbc4188fe02497b45b613c224f459268f1f44c31a5c1141436540290c937b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_standoff_0/density_kg_mm3,
trunk_clip_65,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.004585101875790155,,,1698.1858799222796,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b7757064ac3dd5940689909fe386683b3bf7eee7987e203a6a4d93447cc8d819,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_65/density_kg_mm3,
trunk_clip_standoff_65,HARNESS_RESTRAINT_HARDWARE,HARNESS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.01720890856930343,,,6373.669840482752,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=9bfbc4188fe02497b45b613c224f459268f1f44c31a5c1141436540290c937b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=trunk_clip_standoff_65/density_kg_mm3,
release_power_data_route_0_0,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
release_power_data_route_0_1,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
release_power_data_route_1_0,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
release_power_data_route_1_1,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
arm_service_loop_root_service_loop,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
arm_service_loop_joint2_loop,INTERNAL_AND_ARM_EXTERNAL_HARNESS,HARNESS,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
radiator_spreader,THERMAL_SPREADER,THERMAL,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.04732388922019231,,,17527.366377849004,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4de3c9a2dc5009c1f75a1367e7b36a2a6bb48f67e1d9c86f513c25207c8510c8,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=radiator_spreader/density_kg_mm3,
battery_thermal_link,THERMAL_INTERFACE_KIT,THERMAL,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
navigation_camera_bracket,EXTERNAL_EQUIPMENT_BRACKETS,EXTERNAL_INTERFACES,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.015984,,,5920.000000000001,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=095a57421f6348e48418fc6e60d147cdc85f3e996944dce58afabc45d65b6134,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=navigation_camera_bracket/density_kg_mm3,
navigation_camera,NAVIGATION_CAMERA_ASSEMBLY,EXTERNAL_INTERFACES,SIMPLIFIED_PROXY,True,PLANNING_BUDGET_ONLY_NOT_MASS_MEASUREMENT,,0.15,,,,,,
camera_lens,NAVIGATION_CAMERA_ASSEMBLY,EXTERNAL_INTERFACES,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
antenna_mount,EXTERNAL_EQUIPMENT_BRACKETS,EXTERNAL_INTERFACES,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.018368233830288457,,,6803.049566773503,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b58f79103300fdb358937c2fd5b3cce97115aa7cb837b849170105f760a98d2e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=antenna_mount/density_kg_mm3,
communications_antenna,COMMUNICATIONS_ANTENNA,EXTERNAL_INTERFACES,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
hold_crossbeam_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.11930736710832487,,,44187.91374382403,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=2eb28e3ca5e4645b4b6cdaa88d8748ea24ef3a5c33de8709438332753bb4693e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_crossbeam_0/density_kg_mm3,
hold_roof_lug_0_-94.15,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.012813192042076137,,,4745.626682250421,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=fe17eff81b257f4377752a4109910b0cfff43fe6942f05bdc90135b00a2fe4dc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_roof_lug_0_-94.15/density_kg_mm3,
hold_roof_lug_0_94.15,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.012813192042076137,,,4745.626682250421,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=46ab3f4fd6ffd4fa18e34ae8c1160bae121f622902773afe919ffcd2ce334956,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_roof_lug_0_94.15/density_kg_mm3,
hold_pivot_clevis_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.03674539615488248,,,13609.405983289807,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=cc5bcd099f9ed7e6c6f7183d6bb7df93764132a2c40e636912492a22e64c872e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_pivot_clevis_0/density_kg_mm3,
hold_pivot_pin_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.013415857267889849,,,1709.0264035528471,7.85e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4616da452f81d4a332bc8e94b213566d3c5c867291821815e357f312f83b7cb8,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_pivot_pin_0/density_kg_mm3,
hold_saddle_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08959401311563062,,,33182.96782060393,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=10bb98e519c777447e455248730b0685909135660181dab74ba1a4b42c412a38,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_saddle_0/density_kg_mm3,
hold_contact_pad_0_0,RETENTION_CONTACT_PADS,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
hold_contact_pad_0_1,RETENTION_CONTACT_PADS,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
hold_open_cap_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07666211987087009,,,28393.377729951884,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=68b53ddae7df8192bc8b8bd29e4820287ec2b66dffc2f03ea49f63575d4652e3,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_open_cap_0/density_kg_mm3,
hold_upper_pad_0,RETENTION_CONTACT_PADS,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
hold_cap_pin_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.00799032675514028,,,1017.8760197630929,7.85e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b66bfadbbbe8fbbc36a981ffca2c17af173fd6f52b999a6ce6a0562081a8af5b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_cap_pin_0/density_kg_mm3,
hold_cap_tie_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.017856624619732614,,,6613.564673975043,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=7f75f16b8c10c3d24b3c0ea235ca41f703adafaf5c6dd89145f8108bc1dd3e50,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_cap_tie_0/density_kg_mm3,
hold_latch_clevis_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.011652985008043315,,,4315.920373349376,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=0e9fb8c5d8cf7cdb16c3347688492dfce5f9a4b7591656df4f0d8369e3d9c013,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_latch_clevis_0/density_kg_mm3,
hold_latch_pin_0,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002367504223745269,,,301.5928947446203,7.85e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=b2d218376d788374c87d720865b0253cb354169dfbb33052943c89571450a6c1,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_latch_pin_0/density_kg_mm3,
hold_latch_puller_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_shoe_spring_release_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_electric_release_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_torsion_spring_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_position_sensor_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_confirm_latch_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_confirm_cap_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_confirm_shoe_0,RETENTION_ACTUATION_AND_SENSORS_0,ONBOARD_RETENTION,FUNCTIONAL_ENVELOPE,True,NO_DENSITY_FOR_ENVELOPE_REPRESENTED_HARDWARE_UNRESOLVED,,,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
hold_crossbeam_1,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.11930736710832487,,,44187.91374382403,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=2eb28e3ca5e4645b4b6cdaa88d8748ea24ef3a5c33de8709438332753bb4693e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_crossbeam_1/density_kg_mm3,
hold_roof_lug_1_-94.15,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.012502861279136506,,,4630.68936264315,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=60f0b63d8880b7e56ef4806fdbe8c4c5635d3fa5db0fc9fd7e1d9b499c2c7aa5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_roof_lug_1_-94.15/density_kg_mm3,
hold_roof_lug_1_94.15,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.012502861279136046,,,4630.68936264298,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=61c3f2fb57e70dbfd3df5936bfe61d5da8c5d854ae02ba06b12b4c2f8e0cf8a7,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_roof_lug_1_94.15/density_kg_mm3,
hold_pivot_clevis_1,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.03674539615488248,,,13609.405983289807,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=cc5bcd099f9ed7e6c6f7183d6bb7df93764132a2c40e636912492a22e64c872e,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_pivot_clevis_1/density_kg_mm3,
hold_pivot_pin_1,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.013415857267889849,,,1709.0264035528471,7.85e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4616da452f81d4a332bc8e94b213566d3c5c867291821815e357f312f83b7cb8,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_pivot_pin_1/density_kg_mm3,
hold_saddle_1,RETENTION_ORIGINAL_METAL,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08959401311554123,,,33182.967820570826,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4bf7b2ac82c85e5829ef4b7b7b3540cb9cc23bc622eed890cf7bd43a9563a10b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=hold_saddle_1/density_kg_mm3,
hold_contact_pad_1_0,RETENTION_CONTACT_PADS,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
hold_contact_pad_1_1,RETENTION_CONTACT_PADS,ONBOARD_RETENTION,PHYSICAL_GEOMETRY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
